level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,2480,3509,-1,,others
2,1,1,0,0,0,1138,62,156,62,-1,,others
3,1,1,1,0,0,1138,62,156,62,-1,,others
4,1,1,1,1,0,1138,62,156,62,-1,,others
5,1,1,1,1,1,1138,62,156,62,18,@-,others
2,1,2,0,0,0,1003,134,501,42,-1,,others
3,1,2,1,0,0,1003,134,501,42,-1,,others
4,1,2,1,1,0,1003,134,501,42,-1,,others
5,1,2,1,1,1,1003,134,501,42,91,EUROCORPORATION,others
2,1,3,0,0,0,1115,186,278,11,-1,,others
3,1,3,1,0,0,1115,186,278,11,-1,,others
4,1,3,1,1,0,1115,186,278,11,-1,,others
5,1,3,1,1,1,1115,188,41,9,79,CONS,others
5,1,3,1,1,2,1161,186,62,11,17,ULENEA,others
5,1,3,1,1,3,1231,188,2,9,48,EF,others
5,1,3,1,1,4,1244,188,77,9,90,GESTIONE,others
5,1,3,1,1,5,1333,188,60,9,45,RIFIUTL,others
2,1,4,0,0,0,1138,209,233,92,-1,,others
3,1,4,1,0,0,1138,209,233,92,-1,,others
4,1,4,1,1,0,1138,209,233,92,-1,,others
5,1,4,1,1,1,1138,209,233,92,69,ow,others
2,1,5,0,0,0,73,395,2354,5,-1,,others
3,1,5,1,0,0,73,395,2354,5,-1,,others
4,1,5,1,1,0,73,395,2354,5,-1,,others
5,1,5,1,1,1,73,395,2354,5,95, ,others
2,1,6,0,0,0,73,536,2354,5,-1,,others
3,1,6,1,0,0,73,536,2354,5,-1,,others
4,1,6,1,1,0,73,536,2354,5,-1,,others
5,1,6,1,1,1,73,536,2354,5,95, ,others
2,1,7,0,0,0,73,618,2354,5,-1,,others
3,1,7,1,0,0,73,618,2354,5,-1,,others
4,1,7,1,1,0,73,618,2354,5,-1,,others
5,1,7,1,1,1,73,618,2354,5,95, ,others
2,1,8,0,0,0,73,782,2354,5,-1,,others
3,1,8,1,0,0,73,782,2354,5,-1,,others
4,1,8,1,1,0,73,782,2354,5,-1,,others
5,1,8,1,1,1,73,782,2354,5,95, ,others
2,1,9,0,0,0,73,864,2354,5,-1,,others
3,1,9,1,0,0,73,864,2354,5,-1,,others
4,1,9,1,1,0,73,864,2354,5,-1,,others
5,1,9,1,1,1,73,864,2354,5,95, ,others
2,1,10,0,0,0,73,943,2354,5,-1,,others
3,1,10,1,0,0,73,943,2354,5,-1,,others
4,1,10,1,1,0,73,943,2354,5,-1,,others
5,1,10,1,1,1,73,943,2354,5,95, ,others
2,1,11,0,0,0,383,537,3,492,-1,,others
3,1,11,1,0,0,383,537,3,492,-1,,others
4,1,11,1,1,0,383,537,3,492,-1,,others
5,1,11,1,1,1,383,537,3,492,95, ,others
2,1,12,0,0,0,676,944,3,85,-1,,others
3,1,12,1,0,0,676,944,3,85,-1,,others
4,1,12,1,1,0,676,944,3,85,-1,,others
5,1,12,1,1,1,676,944,3,85,95, ,others
2,1,13,0,0,0,988,944,3,85,-1,,others
3,1,13,1,0,0,988,944,3,85,-1,,others
4,1,13,1,1,0,988,944,3,85,-1,,others
5,1,13,1,1,1,988,944,3,85,95, ,others
2,1,14,0,0,0,73,1025,2354,5,-1,,others
3,1,14,1,0,0,73,1025,2354,5,-1,,others
4,1,14,1,1,0,73,1025,2354,5,-1,,others
5,1,14,1,1,1,73,1025,2354,5,95, ,others
2,1,15,0,0,0,1605,537,3,592,-1,,others
3,1,15,1,0,0,1605,537,3,592,-1,,others
4,1,15,1,1,0,1605,537,3,592,-1,,others
5,1,15,1,1,1,1605,537,3,592,95, ,others
2,1,16,0,0,0,73,1125,2354,5,-1,,others
3,1,16,1,0,0,73,1125,2354,5,-1,,others
4,1,16,1,1,0,73,1125,2354,5,-1,,others
5,1,16,1,1,1,73,1125,2354,5,95, ,others
2,1,17,0,0,0,73,1206,1198,3,-1,,others
3,1,17,1,0,0,73,1206,1198,3,-1,,others
4,1,17,1,1,0,73,1206,1198,3,-1,,others
5,1,17,1,1,1,73,1206,1198,3,95, ,others
2,1,18,0,0,0,326,1126,3,162,-1,,others
3,1,18,1,0,0,326,1126,3,162,-1,,others
4,1,18,1,1,0,326,1126,3,162,-1,,others
5,1,18,1,1,1,326,1126,3,162,95, ,others
2,1,19,0,0,0,775,1126,3,162,-1,,others
3,1,19,1,0,0,775,1126,3,162,-1,,others
4,1,19,1,1,0,775,1126,3,162,-1,,others
5,1,19,1,1,1,775,1126,3,162,95, ,others
2,1,20,0,0,0,73,1284,1198,4,-1,,others
3,1,20,1,0,0,73,1284,1198,4,-1,,others
4,1,20,1,1,0,73,1284,1198,4,-1,,others
5,1,20,1,1,1,73,1284,1198,4,95, ,others
2,1,21,0,0,0,73,1375,1198,4,-1,,others
3,1,21,1,0,0,73,1375,1198,4,-1,,others
4,1,21,1,1,0,73,1375,1198,4,-1,,others
5,1,21,1,1,1,73,1375,1198,4,95, ,others
2,1,22,0,0,0,1267,396,4,1044,-1,,others
3,1,22,1,0,0,1267,396,4,1044,-1,,others
4,1,22,1,1,0,1267,396,4,1044,-1,,others
5,1,22,1,1,1,1267,396,4,1044,95, ,others
2,1,23,0,0,0,73,1437,1198,3,-1,,others
3,1,23,1,0,0,73,1437,1198,3,-1,,others
4,1,23,1,1,0,73,1437,1198,3,-1,,others
5,1,23,1,1,1,73,1437,1198,3,95, ,others
2,1,24,0,0,0,1270,1481,1157,5,-1,,others
3,1,24,1,0,0,1270,1481,1157,5,-1,,others
4,1,24,1,1,0,1270,1481,1157,5,-1,,others
5,1,24,1,1,1,1270,1481,1157,5,95, ,others
2,1,25,0,0,0,73,1555,2354,6,-1,,others
3,1,25,1,0,0,73,1555,2354,6,-1,,others
4,1,25,1,1,0,73,1555,2354,6,-1,,others
5,1,25,1,1,1,73,1555,2354,6,95, ,others
2,1,26,0,0,0,73,1626,2354,5,-1,,others
3,1,26,1,0,0,73,1626,2354,5,-1,,others
4,1,26,1,1,0,73,1626,2354,5,-1,,others
5,1,26,1,1,1,73,1626,2354,5,95, ,others
2,1,27,0,0,0,73,1776,2354,5,-1,,others
3,1,27,1,0,0,73,1776,2354,5,-1,,others
4,1,27,1,1,0,73,1776,2354,5,-1,,others
5,1,27,1,1,1,73,1776,2354,5,95, ,others
2,1,28,0,0,0,352,1627,6,278,-1,,others
3,1,28,1,0,0,352,1627,6,278,-1,,others
4,1,28,1,1,0,352,1627,6,278,-1,,others
5,1,28,1,1,1,352,1627,6,278,95, ,others
2,1,29,0,0,0,1768,1627,5,278,-1,,others
3,1,29,1,0,0,1768,1627,5,278,-1,,others
4,1,29,1,1,0,1768,1627,5,278,-1,,others
5,1,29,1,1,1,1768,1627,5,278,95, ,others
2,1,30,0,0,0,2313,1627,5,278,-1,,others
3,1,30,1,0,0,2313,1627,5,278,-1,,others
4,1,30,1,1,0,2313,1627,5,278,-1,,others
5,1,30,1,1,1,2313,1627,5,278,95, ,others
2,1,31,0,0,0,73,1901,2354,5,-1,,others
3,1,31,1,0,0,73,1901,2354,5,-1,,others
4,1,31,1,1,0,73,1901,2354,5,-1,,others
5,1,31,1,1,1,73,1901,2354,5,95, ,others
2,1,32,0,0,0,73,1966,2354,5,-1,,others
3,1,32,1,0,0,73,1966,2354,5,-1,,others
4,1,32,1,1,0,73,1966,2354,5,-1,,others
5,1,32,1,1,1,73,1966,2354,5,95, ,others
2,1,33,0,0,0,73,2031,2354,5,-1,,others
3,1,33,1,0,0,73,2031,2354,5,-1,,others
4,1,33,1,1,0,73,2031,2354,5,-1,,others
5,1,33,1,1,1,73,2031,2354,5,95, ,others
2,1,34,0,0,0,425,1902,3,198,-1,,others
3,1,34,1,0,0,425,1902,3,198,-1,,others
4,1,34,1,1,0,425,1902,3,198,-1,,others
5,1,34,1,1,1,425,1902,3,198,95, ,others
2,1,35,0,0,0,73,2096,2354,6,-1,,others
3,1,35,1,0,0,73,2096,2354,6,-1,,others
4,1,35,1,1,0,73,2096,2354,6,-1,,others
5,1,35,1,1,1,73,2096,2354,6,95, ,others
2,1,36,0,0,0,90,567,2323,1616,-1,,others
3,1,36,1,0,0,90,567,2323,1616,-1,,others
4,1,36,1,1,0,103,567,1675,27,-1,,others
5,1,36,1,1,1,103,567,235,27,91,PRODUTTORE,produttore_key
5,1,36,1,1,2,410,567,69,27,96,ACG,produttore_value
5,1,36,1,1,3,493,567,62,27,96,SPA,produttore_value
5,1,36,1,1,4,1296,567,136,27,92,CLIENTE,cliente_key
5,1,36,1,1,5,1633,567,69,27,96,ACG,cliente_value
5,1,36,1,1,6,1715,567,63,27,96,SPA,cliente_value
4,1,36,1,2,0,152,661,1076,37,-1,,others
5,1,36,1,2,1,152,689,6,6,72,.,others
5,1,36,1,2,2,413,665,134,26,92,FIRENZE,unitloc_value
5,1,36,1,2,3,559,679,10,3,91,-,unitloc_value
5,1,36,1,2,4,582,661,62,36,93,C/O,unitloc_value
5,1,36,1,2,5,657,664,144,27,92,CANTIERE,unitloc_value
5,1,36,1,2,6,806,664,76,27,96,Via,unitloc_value
5,1,36,1,2,7,897,663,26,28,93,di,unitloc_value
5,1,36,1,2,8,939,663,102,28,92,Novoli,unitloc_value
5,1,36,1,2,9,1054,665,64,33,96,Ang.,unitloc_value
5,1,36,1,2,10,1122,664,67,27,92,Via,unitloc_value
5,1,36,1,2,11,1203,664,25,27,92,S.,unitloc_value
4,1,36,1,3,0,103,689,2230,60,-1,,others
5,1,36,1,3,1,103,691,80,26,95,Unit.,unitloc_key
5,1,36,1,3,2,198,691,63,26,96,Loc.,unitloc_key
5,1,36,1,3,3,413,715,104,27,91,Pertini,unitloc_value
5,1,36,1,3,4,541,715,102,27,96,50127,unitloc_value
5,1,36,1,3,5,657,716,115,26,93,FIRENZE,unitloc_value
5,1,36,1,3,6,776,713,79,36,75,(Fl),unitloc_value
5,1,36,1,3,7,1296,690,176,34,91,Operatore,operatore_key
5,1,36,1,3,8,1634,690,160,34,92,Guergana,operatore_value
5,1,36,1,3,9,1808,690,172,34,91,Stoyanova,operatore_value
5,1,36,1,3,10,1993,705,10,3,90,-,operatore_value
5,1,36,1,3,11,2018,689,83,28,96,Mob.,operatore_value
5,1,36,1,3,12,2116,690,59,27,96,346,operatore_value
5,1,36,1,3,13,2188,690,145,27,96,8704488,operatore_value
4,1,36,1,4,0,103,812,1759,35,-1,,others
5,1,36,1,4,1,103,812,167,28,92,Referente,referente_key
5,1,36,1,4,2,413,813,167,27,96,Domenico,referente_value
5,1,36,1,4,3,604,812,165,35,96,Pellegrino,referente_value
5,1,36,1,4,4,1296,813,38,27,93,CF,cfproduttore_key
5,1,36,1,4,5,1347,812,187,28,90,Produttore,cfproduttore_key
5,1,36,1,4,6,1633,813,229,27,96,2519540393,cfproduttore_value
4,1,36,1,5,0,100,890,1948,37,-1,,others
5,1,36,1,5,1,100,892,151,28,92,Telefono,telefono_key
5,1,36,1,5,2,412,890,223,36,92,320/8775157,telefono_value
5,1,36,1,5,3,1297,892,90,28,96,Email,emailcliente_key
5,1,36,1,5,4,1401,892,117,28,96,Cliente,emailcliente_key
5,1,36,1,5,5,1635,892,413,35,89,m.bandini@acg-spa.com,emailcliente_value
4,1,36,1,6,0,103,971,1891,37,-1,,others
5,1,36,1,6,1,103,975,77,26,93,Data,datarichiesta_key
5,1,36,1,6,2,194,973,151,28,91,Richiesta,datarichiesta_key
5,1,36,1,6,3,440,971,195,36,95,16-02-2022,datarichiesta_value
5,1,36,1,6,4,0,0,2480,3509,93,|,others
5,1,36,1,6,5,704,973,108,28,86,Orario,orariorichiesta_key
5,1,36,1,6,6,826,973,142,28,86,richiesta,orariorichiesta_key
5,1,36,1,6,7,1091,974,91,27,96,10:30,orariorichiesta_value
5,1,36,1,6,8,1297,973,90,28,93,Email,emailproduttore_key
5,1,36,1,6,9,1402,973,186,28,92,Produttore,emailproduttore_key
5,1,36,1,6,10,0,0,2480,3509,92,|,others
5,1,36,1,6,11,1634,973,360,35,92,c.randi@acg-spa.com,emailproduttore_value
4,1,36,1,7,0,1295,1058,413,39,-1,,others
5,1,36,1,7,1,1295,1066,57,26,86,ZTL,others
5,1,36,1,7,2,1668,1058,40,39,35,LJ,others
4,1,36,1,8,0,103,1147,1626,39,-1,,others
5,1,36,1,8,1,103,1154,134,28,92,Mattina,mattina_key
5,1,36,1,8,2,343,1154,84,28,96,Dalle,mattina_value
5,1,36,1,8,3,565,1155,93,27,96,08:30,mattina_value
5,1,36,1,8,4,790,1154,65,28,97,Alle,mattina_value
5,1,36,1,8,5,1286,1148,87,37,95,PER,others
5,1,36,1,8,6,1392,1148,55,37,92,LA,others
5,1,36,1,8,7,1465,1147,264,39,92,LOGISTICA:,others
4,1,36,1,9,0,103,1232,1686,36,-1,,others
5,1,36,1,9,1,103,1233,192,35,92,Pomeriggio,pomeriggio_key
5,1,36,1,9,2,0,0,2480,3509,95,|,others
5,1,36,1,9,3,343,1233,84,28,95,Dalle,pomeriggio_value
5,1,36,1,9,4,790,1233,65,28,96,Alle,pomeriggio_value
5,1,36,1,9,5,1041,1234,91,27,96,17:00,pomeriggio_value
5,1,36,1,9,6,1297,1234,267,27,90,POSSIBILMENTE,others
5,1,36,1,9,7,1579,1235,59,26,91,PER,others
5,1,36,1,9,8,1651,1232,138,29,88,GIOVEDi,others
4,1,36,1,10,0,1296,1285,837,27,-1,,others
