level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,2480,3509,-1,,others
2,1,1,0,0,0,1138,62,156,62,-1,,others
3,1,1,1,0,0,1138,62,156,62,-1,,others
4,1,1,1,1,0,1138,62,156,62,-1,,others
5,1,1,1,1,1,1138,62,156,62,18,@-,others
2,1,2,0,0,0,1003,134,501,42,-1,,others
3,1,2,1,0,0,1003,134,501,42,-1,,others
4,1,2,1,1,0,1003,134,501,42,-1,,others
5,1,2,1,1,1,1003,134,501,42,92,EUROCORPORATION,others
2,1,3,0,0,0,1115,186,278,11,-1,,others
3,1,3,1,0,0,1115,186,278,11,-1,,others
4,1,3,1,1,0,1115,186,278,11,-1,,others
5,1,3,1,1,1,1115,188,41,9,79,CONS,others
5,1,3,1,1,2,1161,186,62,11,17,ULENEA,others
5,1,3,1,1,3,1231,188,2,9,48,EF,others
5,1,3,1,1,4,1244,188,77,9,90,GESTIONE,others
5,1,3,1,1,5,1333,188,60,9,45,RIFIUTL,others
2,1,4,0,0,0,1138,209,233,92,-1,,others
3,1,4,1,0,0,1138,209,233,92,-1,,others
4,1,4,1,1,0,1138,209,233,92,-1,,others
5,1,4,1,1,1,1138,209,233,92,69,ow,others
2,1,5,0,0,0,73,395,2354,5,-1,,others
3,1,5,1,0,0,73,395,2354,5,-1,,others
4,1,5,1,1,0,73,395,2354,5,-1,,others
5,1,5,1,1,1,73,395,2354,5,95, ,others
2,1,6,0,0,0,73,536,2354,5,-1,,others
3,1,6,1,0,0,73,536,2354,5,-1,,others
4,1,6,1,1,0,73,536,2354,5,-1,,others
5,1,6,1,1,1,73,536,2354,5,95, ,others
2,1,7,0,0,0,73,618,2354,5,-1,,others
3,1,7,1,0,0,73,618,2354,5,-1,,others
4,1,7,1,1,0,73,618,2354,5,-1,,others
5,1,7,1,1,1,73,618,2354,5,95, ,others
2,1,8,0,0,0,73,782,2354,5,-1,,others
3,1,8,1,0,0,73,782,2354,5,-1,,others
4,1,8,1,1,0,73,782,2354,5,-1,,others
5,1,8,1,1,1,73,782,2354,5,95, ,others
2,1,9,0,0,0,73,864,2354,5,-1,,others
3,1,9,1,0,0,73,864,2354,5,-1,,others
4,1,9,1,1,0,73,864,2354,5,-1,,others
5,1,9,1,1,1,73,864,2354,5,95, ,others
2,1,10,0,0,0,73,943,2354,5,-1,,others
3,1,10,1,0,0,73,943,2354,5,-1,,others
4,1,10,1,1,0,73,943,2354,5,-1,,others
5,1,10,1,1,1,73,943,2354,5,95, ,others
2,1,11,0,0,0,383,537,3,492,-1,,others
3,1,11,1,0,0,383,537,3,492,-1,,others
4,1,11,1,1,0,383,537,3,492,-1,,others
5,1,11,1,1,1,383,537,3,492,95, ,others
2,1,12,0,0,0,676,944,3,85,-1,,others
3,1,12,1,0,0,676,944,3,85,-1,,others
4,1,12,1,1,0,676,944,3,85,-1,,others
5,1,12,1,1,1,676,944,3,85,95, ,others
2,1,13,0,0,0,988,944,3,85,-1,,others
3,1,13,1,0,0,988,944,3,85,-1,,others
4,1,13,1,1,0,988,944,3,85,-1,,others
5,1,13,1,1,1,988,944,3,85,95, ,others
2,1,14,0,0,0,73,1025,2354,5,-1,,others
3,1,14,1,0,0,73,1025,2354,5,-1,,others
4,1,14,1,1,0,73,1025,2354,5,-1,,others
5,1,14,1,1,1,73,1025,2354,5,95, ,others
2,1,15,0,0,0,1605,537,3,592,-1,,others
3,1,15,1,0,0,1605,537,3,592,-1,,others
4,1,15,1,1,0,1605,537,3,592,-1,,others
5,1,15,1,1,1,1605,537,3,592,95, ,others
2,1,16,0,0,0,73,1125,2354,5,-1,,others
3,1,16,1,0,0,73,1125,2354,5,-1,,others
4,1,16,1,1,0,73,1125,2354,5,-1,,others
5,1,16,1,1,1,73,1125,2354,5,95, ,others
2,1,17,0,0,0,73,1206,1198,3,-1,,others
3,1,17,1,0,0,73,1206,1198,3,-1,,others
4,1,17,1,1,0,73,1206,1198,3,-1,,others
5,1,17,1,1,1,73,1206,1198,3,95, ,others
2,1,18,0,0,0,326,1126,3,162,-1,,others
3,1,18,1,0,0,326,1126,3,162,-1,,others
4,1,18,1,1,0,326,1126,3,162,-1,,others
5,1,18,1,1,1,326,1126,3,162,95, ,others
2,1,19,0,0,0,775,1126,3,162,-1,,others
3,1,19,1,0,0,775,1126,3,162,-1,,others
4,1,19,1,1,0,775,1126,3,162,-1,,others
5,1,19,1,1,1,775,1126,3,162,95, ,others
2,1,20,0,0,0,73,1284,1198,4,-1,,others
3,1,20,1,0,0,73,1284,1198,4,-1,,others
4,1,20,1,1,0,73,1284,1198,4,-1,,others
5,1,20,1,1,1,73,1284,1198,4,95, ,others
2,1,21,0,0,0,73,1375,1198,4,-1,,others
3,1,21,1,0,0,73,1375,1198,4,-1,,others
4,1,21,1,1,0,73,1375,1198,4,-1,,others
5,1,21,1,1,1,73,1375,1198,4,95, ,others
2,1,22,0,0,0,73,396,4,1044,-1,,others
3,1,22,1,0,0,73,396,4,1044,-1,,others
4,1,22,1,1,0,73,396,4,1044,-1,,others
5,1,22,1,1,1,73,396,4,1044,95, ,others
2,1,23,0,0,0,1267,396,4,1044,-1,,others
3,1,23,1,0,0,1267,396,4,1044,-1,,others
4,1,23,1,1,0,1267,396,4,1044,-1,,others
5,1,23,1,1,1,1267,396,4,1044,95, ,others
2,1,24,0,0,0,73,1437,1198,3,-1,,others
3,1,24,1,0,0,73,1437,1198,3,-1,,others
4,1,24,1,1,0,73,1437,1198,3,-1,,others
5,1,24,1,1,1,73,1437,1198,3,95, ,others
2,1,25,0,0,0,1270,1633,1157,6,-1,,others
3,1,25,1,0,0,1270,1633,1157,6,-1,,others
4,1,25,1,1,0,1270,1633,1157,6,-1,,others
5,1,25,1,1,1,1270,1633,1157,6,95, ,others
2,1,26,0,0,0,73,1708,2354,6,-1,,others
3,1,26,1,0,0,73,1708,2354,6,-1,,others
4,1,26,1,1,0,73,1708,2354,6,-1,,others
5,1,26,1,1,1,73,1708,2354,6,95, ,others
2,1,27,0,0,0,73,1778,2354,6,-1,,others
3,1,27,1,0,0,73,1778,2354,6,-1,,others
4,1,27,1,1,0,73,1778,2354,6,-1,,others
5,1,27,1,1,1,73,1778,2354,6,95, ,others
2,1,28,0,0,0,73,1928,2354,6,-1,,others
3,1,28,1,0,0,73,1928,2354,6,-1,,others
4,1,28,1,1,0,73,1928,2354,6,-1,,others
5,1,28,1,1,1,73,1928,2354,6,95, ,others
2,1,29,0,0,0,352,1779,6,279,-1,,others
3,1,29,1,0,0,352,1779,6,279,-1,,others
4,1,29,1,1,0,352,1779,6,279,-1,,others
5,1,29,1,1,1,352,1779,6,279,95, ,others
2,1,30,0,0,0,73,2053,2354,5,-1,,others
3,1,30,1,0,0,73,2053,2354,5,-1,,others
4,1,30,1,1,0,73,2053,2354,5,-1,,others
5,1,30,1,1,1,73,2053,2354,5,95, ,others
2,1,31,0,0,0,1768,1779,5,279,-1,,others
3,1,31,1,0,0,1768,1779,5,279,-1,,others
4,1,31,1,1,0,1768,1779,5,279,-1,,others
5,1,31,1,1,1,1768,1779,5,279,95, ,others
2,1,32,0,0,0,2313,1779,5,279,-1,,others
3,1,32,1,0,0,2313,1779,5,279,-1,,others
4,1,32,1,1,0,2313,1779,5,279,-1,,others
5,1,32,1,1,1,2313,1779,5,279,95, ,others
2,1,33,0,0,0,73,2118,2354,6,-1,,others
3,1,33,1,0,0,73,2118,2354,6,-1,,others
4,1,33,1,1,0,73,2118,2354,6,-1,,others
5,1,33,1,1,1,73,2118,2354,6,95, ,others
2,1,34,0,0,0,73,2184,2354,5,-1,,others
3,1,34,1,0,0,73,2184,2354,5,-1,,others
4,1,34,1,1,0,73,2184,2354,5,-1,,others
5,1,34,1,1,1,73,2184,2354,5,95, ,others
2,1,35,0,0,0,425,2054,3,199,-1,,others
3,1,35,1,0,0,425,2054,3,199,-1,,others
4,1,35,1,1,0,425,2054,3,199,-1,,others
5,1,35,1,1,1,425,2054,3,199,95, ,others
2,1,36,0,0,0,73,2249,2354,5,-1,,others
3,1,36,1,0,0,73,2249,2354,5,-1,,others
4,1,36,1,1,0,73,2249,2354,5,-1,,others
5,1,36,1,1,1,73,2249,2354,5,95, ,others
2,1,37,0,0,0,353,2250,4,128,-1,,others
3,1,37,1,0,0,353,2250,4,128,-1,,others
4,1,37,1,1,0,353,2250,4,128,-1,,others
5,1,37,1,1,1,353,2250,4,128,95, ,others
2,1,38,0,0,0,1769,2250,3,128,-1,,others
3,1,38,1,0,0,1769,2250,3,128,-1,,others
4,1,38,1,1,0,1769,2250,3,128,-1,,others
5,1,38,1,1,1,1769,2250,3,128,95, ,others
2,1,39,0,0,0,2314,2250,3,128,-1,,others
3,1,39,1,0,0,2314,2250,3,128,-1,,others
4,1,39,1,1,0,2314,2250,3,128,-1,,others
5,1,39,1,1,1,2314,2250,3,128,95, ,others
2,1,40,0,0,0,73,2374,2354,5,-1,,others
3,1,40,1,0,0,73,2374,2354,5,-1,,others
4,1,40,1,1,0,73,2374,2354,5,-1,,others
5,1,40,1,1,1,73,2374,2354,5,95, ,others
2,1,41,0,0,0,73,2439,2354,5,-1,,others
3,1,41,1,0,0,73,2439,2354,5,-1,,others
4,1,41,1,1,0,73,2439,2354,5,-1,,others
5,1,41,1,1,1,73,2439,2354,5,95, ,others
2,1,42,0,0,0,73,2504,2354,6,-1,,others
3,1,42,1,0,0,73,2504,2354,6,-1,,others
4,1,42,1,1,0,73,2504,2354,6,-1,,others
5,1,42,1,1,1,73,2504,2354,6,95, ,others
2,1,43,0,0,0,72,1709,5,865,-1,,others
3,1,43,1,0,0,72,1709,5,865,-1,,others
4,1,43,1,1,0,72,1709,5,865,-1,,others
5,1,43,1,1,1,72,1709,5,865,95, ,others
2,1,44,0,0,0,90,567,2323,1987,-1,,others
3,1,44,1,0,0,103,567,2150,28,-1,,others
4,1,44,1,1,0,103,567,2150,28,-1,,others
5,1,44,1,1,1,103,567,235,28,91,PRODUTTORE,produttore_key
5,1,44,1,1,2,410,567,153,27,91,ALBERTO,produttore_value
5,1,44,1,1,3,574,567,122,27,89,TACCHI,produttore_value
5,1,44,1,1,4,709,568,249,26,89,ARREDAMENTI,produttore_value
5,1,44,1,1,5,972,567,58,27,96,SRL,produttore_value
5,1,44,1,1,6,1296,567,136,27,92,CLIENTE,cliente_key
5,1,44,1,1,7,1633,567,152,27,92,ALBERTO,cliente_value
5,1,44,1,1,8,1797,567,122,27,89,TACCHI,cliente_value
5,1,44,1,1,9,1932,568,249,26,90,ARREDAMENTI,cliente_value
5,1,44,1,1,10,2195,567,58,27,96,SRL,cliente_value
3,1,44,2,0,0,103,689,2230,35,-1,,others
4,1,44,2,1,0,103,689,2230,35,-1,,others
5,1,44,2,1,1,103,689,80,29,96,Unit.,unitloc_key
5,1,44,2,1,2,198,691,63,26,96,Loc.,unitloc_key
5,1,44,2,1,3,411,690,104,27,87,SIGNA,unitloc_value
5,1,44,2,1,4,527,705,10,3,87,-,unitloc_value
5,1,44,2,1,5,549,691,56,26,96,VIA,unitloc_value
5,1,44,2,1,6,617,690,181,27,95,SALVADOR,unitloc_value
5,1,44,2,1,7,810,691,129,26,96,ALLENDE,unitloc_value
5,1,44,2,1,8,945,690,76,33,96,"11,",unitloc_value
5,1,44,2,1,9,1296,690,176,34,91,Operatore,operatore_key
5,1,44,2,1,10,1634,690,160,34,92,Guergana,operatore_value
5,1,44,2,1,11,1808,690,172,34,91,Stoyanova,operatore_value
5,1,44,2,1,12,1993,705,10,3,90,-,operatore_value
5,1,44,2,1,13,2018,689,83,28,96,Mob.,operatore_value
5,1,44,2,1,14,2116,690,59,27,96,346,operatore_value
5,1,44,2,1,15,2188,690,145,27,96,8704488,operatore_value
3,1,44,3,0,0,103,811,1759,29,-1,,others
4,1,44,3,1,0,103,811,1759,29,-1,,others
5,1,44,3,1,1,103,811,167,29,91,Referente,referente_key
5,1,44,3,1,2,411,813,149,27,93,CAMILLA,referente_value
5,1,44,3,1,3,572,814,103,26,91,ZANNI,referente_value
5,1,44,3,1,4,1296,813,38,27,93,CF,cfproduttore_key
5,1,44,3,1,5,1347,812,187,28,90,Produttore,cfproduttore_key
5,1,44,3,1,6,1633,813,229,27,95,6686240489,cfproduttore_value
3,1,44,4,0,0,100,892,1980,33,-1,,others
4,1,44,4,1,0,100,892,1980,33,-1,,others
5,1,44,4,1,1,100,892,151,28,91,Telefono,telefono_key
5,1,44,4,1,2,411,893,187,27,96,55876456,telefono_value
5,1,44,4,1,3,612,894,55,26,95,INT,telefono_value
5,1,44,4,1,4,680,893,36,27,96,15,telefono_value
5,1,44,4,1,5,1297,892,90,28,96,Email,emailcliente_key
5,1,44,4,1,6,1401,892,117,28,96,Cliente,emailcliente_value
5,1,44,4,1,7,1635,892,445,33,91,info@tacchiarredamenti.it,emailcliente_value
3,1,44,5,0,0,103,971,2090,126,-1,,others
4,1,44,5,1,0,103,971,2090,36,-1,,others
5,1,44,5,1,1,103,975,77,26,93,Data,datarichiesta_key
5,1,44,5,1,2,194,973,151,29,91,Richiesta,datarichiesta_key
5,1,44,5,1,3,438,971,197,36,96,26-05-2022,datarichiesta_value
5,1,44,5,1,4,704,973,108,28,92,Orario,orariorichiesta_key
5,1,44,5,1,5,826,973,142,29,92,richiesta,orariorichiesta_key
