level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,2480,3509,-1,,others
2,1,1,0,0,0,1140,62,154,62,-1,,others
3,1,1,1,0,0,1140,62,154,62,-1,,others
4,1,1,1,1,0,1140,62,154,62,-1,,others
5,1,1,1,1,1,1140,62,154,62,28,y,others
2,1,2,0,0,0,1004,134,500,42,-1,,others
3,1,2,1,0,0,1004,134,500,42,-1,,others
4,1,2,1,1,0,1004,134,500,42,-1,,others
5,1,2,1,1,1,1004,134,500,42,92,EUROCORPORATION,others
2,1,3,0,0,0,1116,186,278,11,-1,,others
3,1,3,1,0,0,1116,186,278,11,-1,,others
4,1,3,1,1,0,1116,186,278,11,-1,,others
5,1,3,1,1,1,1116,186,108,11,77,CONSULENZA,others
5,1,3,1,1,2,1232,187,2,10,49,EF,others
5,1,3,1,1,3,1244,187,77,10,64,GESTIONE,others
5,1,3,1,1,4,1334,186,60,11,42,RIFIUTL,others
2,1,4,0,0,0,1140,209,231,91,-1,,others
3,1,4,1,0,0,1140,209,231,91,-1,,others
4,1,4,1,1,0,1140,209,231,91,-1,,others
5,1,4,1,1,1,1140,209,231,91,54,4,others
2,1,5,0,0,0,73,396,2355,3,-1,,others
3,1,5,1,0,0,73,396,2355,3,-1,,others
4,1,5,1,1,0,73,396,2355,3,-1,,others
5,1,5,1,1,1,73,396,2355,3,95, ,others
2,1,6,0,0,0,73,537,2355,3,-1,,others
3,1,6,1,0,0,73,537,2355,3,-1,,others
4,1,6,1,1,0,73,537,2355,3,-1,,others
5,1,6,1,1,1,73,537,2355,3,95, ,others
2,1,7,0,0,0,73,619,2355,3,-1,,others
3,1,7,1,0,0,73,619,2355,3,-1,,others
4,1,7,1,1,0,73,619,2355,3,-1,,others
5,1,7,1,1,1,73,619,2355,3,95, ,others
2,1,8,0,0,0,73,783,2355,3,-1,,others
3,1,8,1,0,0,73,783,2355,3,-1,,others
4,1,8,1,1,0,73,783,2355,3,-1,,others
5,1,8,1,1,1,73,783,2355,3,95, ,others
2,1,9,0,0,0,73,865,2355,3,-1,,others
3,1,9,1,0,0,73,865,2355,3,-1,,others
4,1,9,1,1,0,73,865,2355,3,-1,,others
5,1,9,1,1,1,73,865,2355,3,95, ,others
2,1,10,0,0,0,73,944,2355,3,-1,,others
3,1,10,1,0,0,73,944,2355,3,-1,,others
4,1,10,1,1,0,73,944,2355,3,-1,,others
5,1,10,1,1,1,73,944,2355,3,95, ,others
2,1,11,0,0,0,383,537,3,493,-1,,others
3,1,11,1,0,0,383,537,3,493,-1,,others
4,1,11,1,1,0,383,537,3,493,-1,,others
5,1,11,1,1,1,383,537,3,493,95, ,others
2,1,12,0,0,0,676,944,3,85,-1,,others
3,1,12,1,0,0,676,944,3,85,-1,,others
4,1,12,1,1,0,676,944,3,85,-1,,others
5,1,12,1,1,1,676,944,3,85,95, ,others
2,1,13,0,0,0,988,944,4,85,-1,,others
3,1,13,1,0,0,988,944,4,85,-1,,others
4,1,13,1,1,0,988,944,4,85,-1,,others
5,1,13,1,1,1,988,944,4,85,95, ,others
2,1,14,0,0,0,73,1026,2355,3,-1,,others
3,1,14,1,0,0,73,1026,2355,3,-1,,others
4,1,14,1,1,0,73,1026,2355,3,-1,,others
5,1,14,1,1,1,73,1026,2355,3,95, ,others
2,1,15,0,0,0,1606,537,3,593,-1,,others
3,1,15,1,0,0,1606,537,3,593,-1,,others
4,1,15,1,1,0,1606,537,3,593,-1,,others
5,1,15,1,1,1,1606,537,3,593,95, ,others
2,1,16,0,0,0,73,1126,2355,4,-1,,others
3,1,16,1,0,0,73,1126,2355,4,-1,,others
4,1,16,1,1,0,73,1126,2355,4,-1,,others
5,1,16,1,1,1,73,1126,2355,4,95, ,others
2,1,17,0,0,0,73,1206,1198,3,-1,,others
3,1,17,1,0,0,73,1206,1198,3,-1,,others
4,1,17,1,1,0,73,1206,1198,3,-1,,others
5,1,17,1,1,1,73,1206,1198,3,95, ,others
2,1,18,0,0,0,326,1127,3,161,-1,,others
3,1,18,1,0,0,326,1127,3,161,-1,,others
4,1,18,1,1,0,326,1127,3,161,-1,,others
5,1,18,1,1,1,326,1127,3,161,95, ,others
2,1,19,0,0,0,775,1127,3,161,-1,,others
3,1,19,1,0,0,775,1127,3,161,-1,,others
4,1,19,1,1,0,775,1127,3,161,-1,,others
5,1,19,1,1,1,775,1127,3,161,95, ,others
2,1,20,0,0,0,73,1285,1198,3,-1,,others
3,1,20,1,0,0,73,1285,1198,3,-1,,others
4,1,20,1,1,0,73,1285,1198,3,-1,,others
5,1,20,1,1,1,73,1285,1198,3,95, ,others
2,1,21,0,0,0,73,1375,1198,4,-1,,others
3,1,21,1,0,0,73,1375,1198,4,-1,,others
4,1,21,1,1,0,73,1375,1198,4,-1,,others
5,1,21,1,1,1,73,1375,1198,4,95, ,others
2,1,22,0,0,0,73,396,4,1045,-1,,others
3,1,22,1,0,0,73,396,4,1045,-1,,others
4,1,22,1,1,0,73,396,4,1045,-1,,others
5,1,22,1,1,1,73,396,4,1045,95, ,others
2,1,23,0,0,0,1267,396,5,1045,-1,,others
3,1,23,1,0,0,1267,396,5,1045,-1,,others
4,1,23,1,1,0,1267,396,5,1045,-1,,others
5,1,23,1,1,1,1267,396,5,1045,95, ,others
2,1,24,0,0,0,73,1437,1198,4,-1,,others
3,1,24,1,0,0,73,1437,1198,4,-1,,others
4,1,24,1,1,0,73,1437,1198,4,-1,,others
5,1,24,1,1,1,73,1437,1198,4,95, ,others
2,1,25,0,0,0,1271,1838,1157,3,-1,,others
3,1,25,1,0,0,1271,1838,1157,3,-1,,others
4,1,25,1,1,0,1271,1838,1157,3,-1,,others
5,1,25,1,1,1,1271,1838,1157,3,95, ,others
2,1,26,0,0,0,73,1913,2355,3,-1,,others
3,1,26,1,0,0,73,1913,2355,3,-1,,others
4,1,26,1,1,0,73,1913,2355,3,-1,,others
5,1,26,1,1,1,73,1913,2355,3,95, ,others
2,1,27,0,0,0,73,1983,2355,4,-1,,others
3,1,27,1,0,0,73,1983,2355,4,-1,,others
4,1,27,1,1,0,73,1983,2355,4,-1,,others
5,1,27,1,1,1,73,1983,2355,4,95, ,others
2,1,28,0,0,0,73,2133,2355,4,-1,,others
3,1,28,1,0,0,73,2133,2355,4,-1,,others
4,1,28,1,1,0,73,2133,2355,4,-1,,others
5,1,28,1,1,1,73,2133,2355,4,95, ,others
2,1,29,0,0,0,354,1983,3,278,-1,,others
3,1,29,1,0,0,354,1983,3,278,-1,,others
4,1,29,1,1,0,354,1983,3,278,-1,,others
5,1,29,1,1,1,354,1983,3,278,95, ,others
2,1,30,0,0,0,1769,1983,4,278,-1,,others
3,1,30,1,0,0,1769,1983,4,278,-1,,others
4,1,30,1,1,0,1769,1983,4,278,-1,,others
5,1,30,1,1,1,1769,1983,4,278,95, ,others
2,1,31,0,0,0,2315,1983,3,278,-1,,others
3,1,31,1,0,0,2315,1983,3,278,-1,,others
4,1,31,1,1,0,2315,1983,3,278,-1,,others
5,1,31,1,1,1,2315,1983,3,278,95, ,others
2,1,32,0,0,0,73,2258,2355,3,-1,,others
3,1,32,1,0,0,73,2258,2355,3,-1,,others
4,1,32,1,1,0,73,2258,2355,3,-1,,others
5,1,32,1,1,1,73,2258,2355,3,95, ,others
2,1,33,0,0,0,73,2323,2355,4,-1,,others
3,1,33,1,0,0,73,2323,2355,4,-1,,others
4,1,33,1,1,0,73,2323,2355,4,-1,,others
5,1,33,1,1,1,73,2323,2355,4,95, ,others
