level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,1653,2339,-1,,others
2,1,1,0,0,0,760,40,102,42,-1,,others
3,1,1,1,0,0,760,40,102,42,-1,,others
4,1,1,1,1,0,760,40,102,42,-1,,others
5,1,1,1,1,1,760,40,102,42,69,a,others
2,1,2,0,0,0,669,89,334,28,-1,,others
3,1,2,1,0,0,669,89,334,28,-1,,others
4,1,2,1,1,0,669,89,334,28,-1,,others
5,1,2,1,1,1,669,89,334,28,91,EUROCORPORATION,others
2,1,3,0,0,0,760,140,154,61,-1,,others
3,1,3,1,0,0,760,140,154,61,-1,,others
4,1,3,1,1,0,760,140,154,61,-1,,others
5,1,3,1,1,1,760,140,154,61,75,wy,others
2,1,4,0,0,0,52,262,1566,6,-1,,others
3,1,4,1,0,0,52,262,1566,6,-1,,others
4,1,4,1,1,0,52,262,1566,6,-1,,others
5,1,4,1,1,1,52,262,1566,6,95, ,others
2,1,5,0,0,0,49,356,1569,6,-1,,others
3,1,5,1,0,0,49,356,1569,6,-1,,others
4,1,5,1,1,0,49,356,1569,6,-1,,others
5,1,5,1,1,1,49,356,1569,6,95, ,others
2,1,6,0,0,0,68,378,1522,18,-1,,others
3,1,6,1,0,0,68,378,1522,18,-1,,others
4,1,6,1,1,0,68,378,1522,18,-1,,others
5,1,6,1,1,1,68,378,158,18,90,PRODUTTORE,produttore_key
5,1,6,1,1,2,0,0,1653,2339,96,|,others
5,1,6,1,1,3,275,378,159,18,93,MONTECATINI,produttore_value
5,1,6,1,1,4,445,378,75,18,93,DEKOR,produttore_value
5,1,6,1,1,5,530,378,106,18,90,RESTAURI,produttore_value
5,1,6,1,1,6,645,378,50,18,95,SOC.,produttore_value
5,1,6,1,1,7,705,378,70,18,95,COOP.,produttore_value
5,1,6,1,1,8,864,378,90,18,92,CLIENTE,client_key
5,1,6,1,1,9,1090,378,159,18,92,MONTECATINI,client_value
5,1,6,1,1,10,1260,378,75,18,91,DEKOR,client_value
5,1,6,1,1,11,1345,378,100,18,92,RESTAURI,client_value
5,1,6,1,1,12,1449,378,62,18,96,SOC.,client_value
5,1,6,1,1,13,1520,378,70,18,96,COOP.,client_value
2,1,7,0,0,0,68,443,1425,56,-1,,others
3,1,7,1,0,0,68,443,1425,56,-1,,others
4,1,7,1,1,0,68,443,1425,56,-1,,others
5,1,7,1,1,1,68,459,54,19,96,Unit.,unitloc_key
5,1,7,1,1,2,132,460,42,18,95,Loc.,unitloc_key
5,1,7,1,1,3,273,443,167,56,2,eae,unitloc_value
5,1,7,1,1,4,448,443,51,18,21,“VIB;,unitloc_value
5,1,7,1,1,5,509,443,106,18,47,LEQRARDI,unitloc_value
5,1,7,1,1,6,626,443,59,18,18,1510,unitloc_value
5,1,7,1,1,7,688,443,132,18,18,10/MASSA.E,unitloc_value
5,1,7,1,1,8,864,460,117,22,92,Operatore,operatore_key
5,1,7,1,1,9,1090,459,76,19,93,Natalia,operatore_value
5,1,7,1,1,10,1175,460,89,18,88,Veracini,operatore_value
5,1,7,1,1,11,1273,470,7,2,88,-,operatore_value
5,1,7,1,1,12,1289,459,56,19,96,Mob.,operatore_value
5,1,7,1,1,13,1354,460,139,18,96,3382652390,operatore_value
2,1,8,0,0,0,48,520,1570,6,-1,,others
3,1,8,1,0,0,48,520,1570,6,-1,,others
4,1,8,1,1,0,48,520,1570,6,-1,,others
5,1,8,1,1,1,48,520,1570,6,95, ,others
2,1,9,0,0,0,49,627,1569,6,-1,,others
3,1,9,1,0,0,49,627,1569,6,-1,,others
4,1,9,1,1,0,49,627,1569,6,-1,,others
5,1,9,1,1,1,49,627,1569,6,95, ,others
2,1,10,0,0,0,254,358,4,328,-1,,others
3,1,10,1,0,0,254,358,4,328,-1,,others
4,1,10,1,1,0,254,358,4,328,-1,,others
5,1,10,1,1,1,254,358,4,328,95, ,others
2,1,11,0,0,0,49,682,1569,6,-1,,others
3,1,11,1,0,0,49,682,1569,6,-1,,others
4,1,11,1,1,0,49,682,1569,6,-1,,others
5,1,11,1,1,1,49,682,1569,6,95, ,others
2,1,12,0,0,0,1069,358,4,395,-1,,others
3,1,12,1,0,0,1069,358,4,395,-1,,others
4,1,12,1,1,0,1069,358,4,395,-1,,others
5,1,12,1,1,1,1069,358,4,395,95, ,others
2,1,13,0,0,0,48,749,1570,6,-1,,others
3,1,13,1,0,0,48,749,1570,6,-1,,others
4,1,13,1,1,0,48,749,1570,6,-1,,others
5,1,13,1,1,1,48,749,1570,6,95, ,others
2,1,14,0,0,0,49,803,795,4,-1,,others
