level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,2480,3509,-1,,others
2,1,1,0,0,0,1138,62,156,62,-1,,others
3,1,1,1,0,0,1138,62,156,62,-1,,others
4,1,1,1,1,0,1138,62,156,62,-1,,others
5,1,1,1,1,1,1138,62,156,62,18,@-,others
2,1,2,0,0,0,1003,134,501,42,-1,,others
3,1,2,1,0,0,1003,134,501,42,-1,,others
4,1,2,1,1,0,1003,134,501,42,-1,,others
5,1,2,1,1,1,1003,134,501,42,91,EUROCORPORATION,others
2,1,3,0,0,0,1115,186,278,11,-1,,others
3,1,3,1,0,0,1115,186,278,11,-1,,others
4,1,3,1,1,0,1115,186,278,11,-1,,others
5,1,3,1,1,1,1115,188,41,9,79,CONS,others
5,1,3,1,1,2,1161,186,62,11,17,ULENEA,others
5,1,3,1,1,3,1231,188,2,9,48,EF,others
5,1,3,1,1,4,1244,188,77,9,90,GESTIONE,others
5,1,3,1,1,5,1333,188,60,9,45,RIFIUTL,others
2,1,4,0,0,0,1138,209,233,92,-1,,others
3,1,4,1,0,0,1138,209,233,92,-1,,others
4,1,4,1,1,0,1138,209,233,92,-1,,others
5,1,4,1,1,1,1138,209,233,92,69,ow,others
2,1,5,0,0,0,73,395,2354,5,-1,,others
3,1,5,1,0,0,73,395,2354,5,-1,,others
4,1,5,1,1,0,73,395,2354,5,-1,,others
5,1,5,1,1,1,73,395,2354,5,95, ,others
2,1,6,0,0,0,73,536,2354,5,-1,,others
3,1,6,1,0,0,73,536,2354,5,-1,,others
4,1,6,1,1,0,73,536,2354,5,-1,,others
5,1,6,1,1,1,73,536,2354,5,95, ,others
2,1,7,0,0,0,73,618,2354,5,-1,,others
3,1,7,1,0,0,73,618,2354,5,-1,,others
4,1,7,1,1,0,73,618,2354,5,-1,,others
5,1,7,1,1,1,73,618,2354,5,95, ,others
2,1,8,0,0,0,73,782,2354,5,-1,,others
3,1,8,1,0,0,73,782,2354,5,-1,,others
4,1,8,1,1,0,73,782,2354,5,-1,,others
5,1,8,1,1,1,73,782,2354,5,95, ,others
2,1,9,0,0,0,73,864,2354,5,-1,,others
3,1,9,1,0,0,73,864,2354,5,-1,,others
4,1,9,1,1,0,73,864,2354,5,-1,,others
5,1,9,1,1,1,73,864,2354,5,95, ,others
2,1,10,0,0,0,73,943,2354,5,-1,,others
3,1,10,1,0,0,73,943,2354,5,-1,,others
4,1,10,1,1,0,73,943,2354,5,-1,,others
5,1,10,1,1,1,73,943,2354,5,95, ,others
2,1,11,0,0,0,382,537,5,492,-1,,others
3,1,11,1,0,0,382,537,5,492,-1,,others
4,1,11,1,1,0,382,537,5,492,-1,,others
5,1,11,1,1,1,382,537,5,492,95, ,others
2,1,12,0,0,0,676,944,3,85,-1,,others
3,1,12,1,0,0,676,944,3,85,-1,,others
4,1,12,1,1,0,676,944,3,85,-1,,others
5,1,12,1,1,1,676,944,3,85,95, ,others
2,1,13,0,0,0,988,944,3,85,-1,,others
3,1,13,1,0,0,988,944,3,85,-1,,others
4,1,13,1,1,0,988,944,3,85,-1,,others
5,1,13,1,1,1,988,944,3,85,95, ,others
2,1,14,0,0,0,73,1025,2354,5,-1,,others
3,1,14,1,0,0,73,1025,2354,5,-1,,others
4,1,14,1,1,0,73,1025,2354,5,-1,,others
5,1,14,1,1,1,73,1025,2354,5,95, ,others
2,1,15,0,0,0,1604,537,5,592,-1,,others
3,1,15,1,0,0,1604,537,5,592,-1,,others
4,1,15,1,1,0,1604,537,5,592,-1,,others
5,1,15,1,1,1,1604,537,5,592,95, ,others
2,1,16,0,0,0,73,1125,2354,5,-1,,others
3,1,16,1,0,0,73,1125,2354,5,-1,,others
4,1,16,1,1,0,73,1125,2354,5,-1,,others
5,1,16,1,1,1,73,1125,2354,5,95, ,others
2,1,17,0,0,0,73,1205,1198,5,-1,,others
3,1,17,1,0,0,73,1205,1198,5,-1,,others
4,1,17,1,1,0,73,1205,1198,5,-1,,others
5,1,17,1,1,1,73,1205,1198,5,95, ,others
2,1,18,0,0,0,326,1126,3,162,-1,,others
3,1,18,1,0,0,326,1126,3,162,-1,,others
4,1,18,1,1,0,326,1126,3,162,-1,,others
5,1,18,1,1,1,326,1126,3,162,95, ,others
2,1,19,0,0,0,775,1126,3,162,-1,,others
3,1,19,1,0,0,775,1126,3,162,-1,,others
4,1,19,1,1,0,775,1126,3,162,-1,,others
5,1,19,1,1,1,775,1126,3,162,95, ,others
2,1,20,0,0,0,73,1283,1198,6,-1,,others
3,1,20,1,0,0,73,1283,1198,6,-1,,others
4,1,20,1,1,0,73,1283,1198,6,-1,,others
5,1,20,1,1,1,73,1283,1198,6,95, ,others
2,1,21,0,0,0,73,1374,1198,6,-1,,others
3,1,21,1,0,0,73,1374,1198,6,-1,,others
4,1,21,1,1,0,73,1374,1198,6,-1,,others
5,1,21,1,1,1,73,1374,1198,6,95, ,others
2,1,22,0,0,0,72,396,6,1044,-1,,others
3,1,22,1,0,0,72,396,6,1044,-1,,others
4,1,22,1,1,0,72,396,6,1044,-1,,others
5,1,22,1,1,1,72,396,6,1044,95, ,others
2,1,23,0,0,0,1266,396,6,1044,-1,,others
3,1,23,1,0,0,1266,396,6,1044,-1,,others
4,1,23,1,1,0,1266,396,6,1044,-1,,others
5,1,23,1,1,1,1266,396,6,1044,95, ,others
2,1,24,0,0,0,73,1436,1198,5,-1,,others
3,1,24,1,0,0,73,1436,1198,5,-1,,others
4,1,24,1,1,0,73,1436,1198,5,-1,,others
5,1,24,1,1,1,73,1436,1198,5,95, ,others
2,1,25,0,0,0,1270,1736,1157,3,-1,,others
3,1,25,1,0,0,1270,1736,1157,3,-1,,others
4,1,25,1,1,0,1270,1736,1157,3,-1,,others
5,1,25,1,1,1,1270,1736,1157,3,95, ,others
2,1,26,0,0,0,73,1810,2354,5,-1,,others
3,1,26,1,0,0,73,1810,2354,5,-1,,others
4,1,26,1,1,0,73,1810,2354,5,-1,,others
5,1,26,1,1,1,73,1810,2354,5,95, ,others
2,1,27,0,0,0,73,1880,2354,5,-1,,others
3,1,27,1,0,0,73,1880,2354,5,-1,,others
4,1,27,1,1,0,73,1880,2354,5,-1,,others
5,1,27,1,1,1,73,1880,2354,5,95, ,others
2,1,28,0,0,0,73,2030,2354,5,-1,,others
3,1,28,1,0,0,73,2030,2354,5,-1,,others
4,1,28,1,1,0,73,2030,2354,5,-1,,others
5,1,28,1,1,1,73,2030,2354,5,95, ,others
2,1,29,0,0,0,100,567,2313,1550,-1,,others
3,1,29,1,0,0,103,567,2230,182,-1,,others
4,1,29,1,1,0,103,567,1675,27,-1,,others
5,1,29,1,1,1,103,567,235,27,91,PRODUTTORE,produttore_key
5,1,29,1,1,2,410,567,69,27,96,ACG,produttore_value
5,1,29,1,1,3,493,567,62,27,96,SPA,produttore_value
5,1,29,1,1,4,1296,567,136,27,92,CLIENTE,cliente_key
5,1,29,1,1,5,1633,567,69,27,96,ACG,cliente_value
5,1,29,1,1,6,1715,567,63,27,96,SPA,cliente_value
4,1,29,1,2,0,411,664,800,27,-1,,others
5,1,29,1,2,1,411,664,62,27,93,C/O,unitloc_value
5,1,29,1,2,2,486,664,164,27,92,CANTIERE,unitloc_value
5,1,29,1,2,3,663,664,147,27,92,CAREGGI,unitloc_value
5,1,29,1,2,4,823,665,94,26,96,VIALE,unitloc_value
5,1,29,1,2,5,929,664,65,27,96,SAN,unitloc_value
5,1,29,1,2,6,1011,664,85,27,96,LUCA,unitloc_value
5,1,29,1,2,7,1109,664,102,27,96,50134,unitloc_value
4,1,29,1,3,0,103,661,2230,63,-1,,others
5,1,29,1,3,1,103,689,80,28,96,Unit.,unitloc_key
5,1,29,1,3,2,198,691,63,26,96,Loc.,unitloc_key
5,1,29,1,3,3,432,661,15,36,65,/,others
5,1,29,1,3,4,1296,690,176,34,92,Operatore,operatore_key
5,1,29,1,3,5,1634,690,160,34,92,Guergana,operatore_value
5,1,29,1,3,6,1808,690,172,34,91,Stoyanova,operatore_value
5,1,29,1,3,7,1993,705,10,3,90,-,operatore_value
5,1,29,1,3,8,2018,689,83,28,96,Mob.,operatore_value
5,1,29,1,3,9,2116,690,59,27,96,346,operatore_value
5,1,29,1,3,10,2188,690,145,27,96,8704488,operatore_value
4,1,29,1,4,0,413,713,197,36,-1,,others
5,1,29,1,4,1,413,716,115,26,96,FIRENZE,operatore_value
5,1,29,1,4,2,532,713,78,36,90,(Fl),operatore_value
3,1,29,2,0,0,103,812,1759,28,-1,,others
4,1,29,2,1,0,103,812,1759,28,-1,,others
5,1,29,2,1,1,103,812,167,28,92,Referente,referente_key
5,1,29,2,1,2,410,813,161,27,93,ANTONIO,referente_value
5,1,29,2,1,3,594,813,259,27,92,CAPOCANTIERE,referente_value
5,1,29,2,1,4,1296,813,38,27,93,CF,cfproduttore_key
5,1,29,2,1,5,1347,812,187,28,90,Produttore,cfproduttore_key
5,1,29,2,1,6,1633,813,229,27,96,2519540393,cfproduttore_value
3,1,29,3,0,0,100,892,1948,35,-1,,others
4,1,29,3,1,0,100,892,1948,35,-1,,others
5,1,29,3,1,1,100,892,151,28,92,Telefono,telefono_key
5,1,29,3,1,2,412,893,206,27,96,3394885712,telefono_value
5,1,29,3,1,3,1297,892,90,28,96,Email,emailcliente_key
5,1,29,3,1,4,1401,892,117,28,96,Cliente,emailcliente_key
5,1,29,3,1,5,1635,892,413,35,89,m.bandini@acg-spa.com,emailcliente_value
3,1,29,4,0,0,103,971,1891,126,-1,,others
4,1,29,4,1,0,103,971,1891,37,-1,,others
5,1,29,4,1,1,103,975,77,26,93,Data,datarichiesta_key
5,1,29,4,1,2,194,973,151,28,91,Richiesta,datarichiesta_key
5,1,29,4,1,3,438,971,197,36,96,21-02-2022,datarichiesta_value
5,1,29,4,1,4,0,0,2480,3509,93,|,others
5,1,29,4,1,5,704,973,108,28,89,Orario,orariorichiesta_key
5,1,29,4,1,6,826,973,142,28,89,richiesta,orariorichiesta_key
5,1,29,4,1,7,1089,974,93,27,96,07:00,orariorichiesta_value
5,1,29,4,1,8,1297,973,90,28,93,Email,emailproduttore_key
5,1,29,4,1,9,1402,973,186,28,92,Produttore,emailproduttore_key
5,1,29,4,1,10,0,0,2480,3509,92,|,others
5,1,29,4,1,11,1634,973,360,35,92,c.randi@acg-spa.com,emailproduttore_value
4,1,29,4,2,0,1295,1058,413,39,-1,,others
5,1,29,4,2,1,1295,1066,57,26,86,ZTL,others
5,1,29,4,2,2,1668,1058,40,39,35,LJ,others
3,1,29,5,0,0,103,1147,1626,39,-1,,others
4,1,29,5,1,0,103,1147,1626,39,-1,,others
5,1,29,5,1,1,103,1154,134,28,93,Mattina,mattina_key
5,1,29,5,1,2,343,1154,84,28,96,Dalle,mattina_value
5,1,29,5,1,3,565,1155,93,27,96,07:00,mattina_value
5,1,29,5,1,4,790,1154,65,28,96,Alle,mattina_value
5,1,29,5,1,5,1286,1148,87,37,95,PER,others
5,1,29,5,1,6,1392,1148,55,37,92,LA,others
5,1,29,5,1,7,1465,1147,264,39,92,LOGISTICA:,others
3,1,29,6,0,0,103,1233,2310,490,-1,,others
4,1,29,6,1,0,103,1233,1654,35,-1,,others
5,1,29,6,1,1,103,1233,192,35,92,Pomeriggio,pomeriggio_key
5,1,29,6,1,2,0,0,2480,3509,95,|,others
5,1,29,6,1,3,343,1233,84,28,95,Dalle,pomeriggio_value
5,1,29,6,1,4,790,1233,65,28,96,Alle,pomeriggio_value
5,1,29,6,1,5,1295,1234,135,27,91,SCHEDA,others
5,1,29,6,1,6,1444,1235,95,26,93,FATTA,others
5,1,29,6,1,7,1553,1235,45,26,93,DA,others
5,1,29,6,1,8,1611,1235,146,26,92,MATILDE,others
4,1,29,6,2,0,1294,1285,445,27,-1,,others
5,1,29,6,2,1,1294,1286,61,26,96,TAX,others
5,1,29,6,2,2,1369,1285,66,27,96,ORE,others
5,1,29,6,2,3,1447,1285,94,27,95,07:00,others
5,1,29,6,2,4,1554,1285,185,27,96,24.02.2022,others
4,1,29,6,3,0,1297,1336,428,27,-1,,others
5,1,29,6,3,1,1297,1336,117,27,92,MEZZO,others
5,1,29,6,3,2,1429,1336,122,27,90,RAGNO,others
5,1,29,6,3,3,1565,1337,160,26,96,RAFFAELE,others
4,1,29,6,4,0,1305,1384,996,36,-1,,others
5,1,29,6,4,1,1305,1386,182,27,92,#NAME?,others
5,1,29,6,4,2,1501,1387,45,26,96,DA,others
5,1,29,6,4,3,1560,1386,139,27,93,PRONTO,others
5,1,29,6,4,4,1712,1386,157,27,90,SOCCORSO,others
5,1,29,6,4,5,1872,1384,208,36,90,(L'ORARIO,others
5,1,29,6,4,6,2093,1384,17,29,85,é,others
5,1,29,6,4,7,2121,1386,180,27,91,TASSATIVO,others
4,1,29,6,5,0,1297,1435,1036,29,-1,,others
5,1,29,6,5,1,1297,1435,128,29,2,PERCHE,others
5,1,29,6,5,2,1440,1438,4,26,93,|,others
5,1,29,6,5,3,1460,1438,114,26,24,RIFIUT|,others
5,1,29,6,5,4,1587,1437,177,27,92,VENGONO,others
5,1,29,6,5,5,1778,1437,134,27,92,PORTATI,others
5,1,29,6,5,6,1928,1437,100,27,96,FUORI,others
5,1,29,6,5,7,2042,1437,87,27,96,SOLO,others
5,1,29,6,5,8,2144,1438,59,26,96,PER,others
5,1,29,6,5,9,2218,1437,58,27,87,NOI,others
