,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
0,1,1,0,0,0,0,0,0,1653,2339,-1,,others
1,2,1,1,0,0,0,759,40,110,42,-1,,others
2,3,1,1,1,0,0,759,40,110,42,-1,,others
3,4,1,1,1,1,0,759,40,110,42,-1,,others
4,5,1,1,1,1,1,759,40,110,42,0,=,others
5,2,1,2,0,0,0,669,89,334,28,-1,,others
6,3,1,2,1,0,0,669,89,334,28,-1,,others
7,4,1,2,1,1,0,669,89,334,28,-1,,others
8,5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
9,2,1,3,0,0,0,743,124,187,7,-1,,others
10,3,1,3,1,0,0,743,124,187,7,-1,,others
11,4,1,3,1,1,0,743,124,187,7,-1,,others
12,5,1,3,1,1,1,743,124,73,7,73,CONSULENZA,others
13,5,1,3,1,1,2,820,124,4,7,36,E,others
14,5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
15,5,1,3,1,1,4,888,124,42,7,44,RIFIUTI,others
16,2,1,4,0,0,0,867,153,13,7,-1,,others
17,3,1,4,1,0,0,867,153,13,7,-1,,others
18,4,1,4,1,1,0,867,153,13,7,-1,,others
19,5,1,4,1,1,1,867,153,13,7,96,4,others
20,2,1,5,0,0,0,727,266,220,29,-1,,others
21,3,1,5,1,0,0,727,266,220,29,-1,,others
22,4,1,5,1,1,0,727,266,220,29,-1,,others
23,5,1,5,1,1,1,727,266,125,29,92,Tipologia,others
24,5,1,5,1,1,2,863,266,84,24,91,rifiuto,others
25,2,1,6,0,0,0,48,249,1570,155,-1,,others
26,3,1,6,1,0,0,48,249,1570,155,-1,,others
27,4,1,6,1,1,0,48,249,1570,155,-1,,others
28,5,1,6,1,1,1,48,249,1570,155,95, ,others
29,2,1,7,0,0,0,238,303,1304,97,-1,,others
30,3,1,7,1,0,0,238,303,1304,97,-1,,others
31,4,1,7,1,1,0,238,303,1304,97,-1,,others
32,5,1,7,1,1,1,238,303,941,97,45,sermons,others
33,5,1,7,1,1,2,1182,303,360,97,13,fe,others
34,2,1,8,0,0,0,61,414,464,20,-1,,others
35,3,1,8,1,0,0,61,414,464,20,-1,,others
36,4,1,8,1,1,0,61,414,464,20,-1,,others
37,5,1,8,1,1,1,61,414,153,20,91,Destinazione:,destinazione_key
38,5,1,8,1,1,2,296,415,229,18,92,EUROCORPORATION,others
39,2,1,9,0,0,0,48,395,1570,100,-1,,others
40,3,1,9,1,0,0,48,395,1570,100,-1,,others
41,4,1,9,1,1,0,48,395,1570,100,-1,,others
42,5,1,9,1,1,1,48,395,1570,100,95, ,others
43,2,1,10,0,0,0,67,480,1370,69,-1,,others
44,3,1,10,1,0,0,67,480,1370,69,-1,,others
45,4,1,10,1,1,0,543,480,589,23,-1,,others
46,5,1,10,1,1,1,543,480,170,23,91,IMPORTANTE,others
47,5,1,10,1,1,2,715,480,129,23,91,LEGGERE,others
48,5,1,10,1,1,3,847,481,94,21,96,PRIMA,others
49,5,1,10,1,1,4,943,481,55,21,88,DI,others
50,5,1,10,1,1,5,1010,481,122,21,90,PARTIRE:,others
51,4,1,10,1,2,0,67,526,1370,23,-1,,others
52,5,1,10,1,2,1,67,526,115,23,90,AUTISTA,others
53,5,1,10,1,2,2,191,531,15,15,96,+,others
54,5,1,10,1,2,3,217,527,36,21,96,NR,others
55,5,1,10,1,2,4,264,527,13,21,93,1,others
56,5,1,10,1,2,5,287,526,163,23,92,OPERATORE,others
57,5,1,10,1,2,6,462,527,48,21,89,PER,others
58,5,1,10,1,2,7,520,526,261,23,89,CONFEZIONAMENTO,others
59,5,1,10,1,2,8,782,526,20,22,92,E,others
60,5,1,10,1,2,9,813,526,102,22,90,CARICO,others
61,5,1,10,1,2,10,917,526,64,23,90,-->,others
62,5,1,10,1,2,11,990,526,126,23,92,SEGNARE,others
63,5,1,10,1,2,12,1126,526,54,22,96,ORE,others
64,5,1,10,1,2,13,1192,527,23,21,93,DI,others
65,5,1,10,1,2,14,1228,526,209,23,92,MANODOPERA.,others
66,2,1,11,0,0,0,69,568,1165,63,-1,,others
67,3,1,11,1,0,0,69,568,1165,63,-1,,others
68,4,1,11,1,1,0,69,568,1165,23,-1,,others
69,5,1,11,1,1,1,69,568,107,22,92,PORTARE,others
70,5,1,11,1,1,2,180,569,60,21,96,NR,others
71,5,1,11,1,1,3,249,569,16,21,96,4,others
72,5,1,11,1,1,4,276,569,32,21,93,BB,others
73,5,1,11,1,1,5,318,568,61,22,92,ONU,others
74,5,1,11,1,1,6,391,568,37,22,95,CON,others
75,5,1,11,1,1,7,432,569,66,21,96,DDT,others
76,5,1,11,1,1,8,500,569,49,21,95,DI,others
77,5,1,11,1,1,9,560,569,101,21,94,VENDITA,others
78,5,1,11,1,1,10,662,569,65,21,93,DA,others
79,5,1,11,1,1,11,738,569,127,21,90,RIEMPIRE,others
80,5,1,11,1,1,12,875,569,32,21,95,AL,others
81,5,1,11,1,1,13,918,568,130,23,96,MOMENTO,others
82,5,1,11,1,1,14,1050,568,63,23,93,DEL,others
83,5,1,11,1,1,15,1117,568,117,23,91,RITIRO.,others
84,4,1,11,1,2,0,69,608,794,23,-1,,others
85,5,1,11,1,2,1,69,608,107,22,92,PORTARE,others
86,5,1,11,1,2,2,180,609,60,21,92,NR,others
87,5,1,11,1,2,3,250,609,14,22,91,5,others
88,5,1,11,1,2,4,276,608,71,22,84,FUSTI,others
89,5,1,11,1,2,5,359,608,61,23,93,ONU,others
90,5,1,11,1,2,6,433,609,36,21,90,DA,others
91,5,1,11,1,2,7,480,608,78,22,90,120LT,others
92,5,1,11,1,2,8,567,608,57,23,96,CON,others
93,5,1,11,1,2,9,637,609,37,21,96,DDT,others
94,5,1,11,1,2,10,676,609,50,21,93,DI,others
