,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
0,1,1,0,0,0,0,0,0,1653,2339,-1,,others
1,2,1,1,0,0,0,759,40,111,43,-1,,others
2,3,1,1,1,0,0,759,40,111,43,-1,,others
3,4,1,1,1,1,0,759,40,111,43,-1,,others
4,5,1,1,1,1,1,759,40,111,43,14,af,others
5,2,1,2,0,0,0,669,89,334,28,-1,,others
6,3,1,2,1,0,0,669,89,334,28,-1,,others
7,4,1,2,1,1,0,669,89,334,28,-1,,others
8,5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
9,2,1,3,0,0,0,742,124,188,7,-1,,others
10,3,1,3,1,0,0,742,124,188,7,-1,,others
11,4,1,3,1,1,0,742,124,188,7,-1,,others
12,5,1,3,1,1,1,742,124,74,7,34,CONSULENZA,others
13,5,1,3,1,1,2,820,124,5,7,53,E,others
14,5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
15,5,1,3,1,1,4,888,124,42,7,73,RIFLUTL,others
16,2,1,4,0,0,0,44,258,1578,311,-1,,others
17,3,1,4,1,0,0,44,258,1578,311,-1,,others
18,4,1,4,1,1,0,44,258,1578,110,-1,,others
19,5,1,4,1,1,1,44,258,1578,110,95,  ,others
20,4,1,4,1,2,0,1070,368,4,37,-1,,others
21,5,1,4,1,2,1,1070,368,4,37,95, ,others
22,4,1,4,1,3,0,251,405,1367,44,-1,,others
23,5,1,4,1,3,1,251,405,1367,44,95,  ,others
24,4,1,4,1,4,0,251,449,826,46,-1,,others
25,5,1,4,1,4,1,251,449,826,46,95,     ,others
26,4,1,4,1,5,0,251,495,826,38,-1,,others
27,5,1,4,1,5,1,251,495,826,38,95,  ,others
28,4,1,4,1,6,0,1023,533,66,36,-1,,others
29,5,1,4,1,6,1,1023,533,66,36,95, ,others
30,2,1,5,0,0,0,1095,295,279,37,-1,,others
31,3,1,5,1,0,0,1095,295,279,37,-1,,others
32,4,1,5,1,1,0,1095,295,279,37,-1,,others
33,5,1,5,1,1,1,1095,296,83,35,93,PER,others
34,5,1,5,1,1,2,1196,295,178,37,92,UFFICIO,others
35,2,1,6,0,0,0,1090,377,419,19,-1,,others
36,3,1,6,1,0,0,1090,377,419,19,-1,,others
37,4,1,6,1,1,0,1090,377,419,19,-1,,others
38,5,1,6,1,1,1,1090,377,100,19,92,BRUNO'S,others
39,5,1,6,1,1,2,1198,378,73,18,92,SHOES,others
40,5,1,6,1,1,3,1280,378,182,18,91,CALZATURIFICIO,others
41,5,1,6,1,1,4,1471,378,38,18,96,SRL,others
42,2,1,7,0,0,0,44,334,213,104,-1,,others
43,3,1,7,1,0,0,44,334,213,104,-1,,others
44,4,1,7,1,1,0,44,334,213,72,-1,,others
45,5,1,7,1,1,1,44,334,213,72,95,  ,others
46,4,1,7,1,2,0,48,406,209,32,-1,,others
47,5,1,7,1,2,1,48,406,209,32,95, ,others
48,2,1,8,0,0,0,68,378,158,19,-1,,others
49,3,1,8,1,0,0,68,378,158,19,-1,,others
50,4,1,8,1,1,0,68,378,158,19,-1,,others
51,5,1,8,1,1,1,68,378,158,19,91,PRODUTTORE,produttore_key
52,2,1,9,0,0,0,275,377,680,20,-1,,others
53,3,1,9,1,0,0,275,377,680,20,-1,,others
54,4,1,9,1,1,0,275,377,680,20,-1,,others
55,5,1,9,1,1,1,275,377,100,19,92,BRUNO'S,others
56,5,1,9,1,1,2,383,378,73,18,93,SHOES,others
57,5,1,9,1,1,3,465,378,182,18,91,CALZATURIFICIO,others
58,5,1,9,1,1,4,656,378,38,18,96,SRL,others
59,5,1,9,1,1,5,863,378,92,19,92,CLIENTE,cliente_key
60,2,1,10,0,0,0,274,460,548,22,-1,,others
61,3,1,10,1,0,0,274,460,548,22,-1,,others
