,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
0,1,1,0,0,0,0,0,0,1653,2339,-1,,others
1,2,1,1,0,0,0,759,40,110,43,-1,,others
2,3,1,1,1,0,0,759,40,110,43,-1,,others
3,4,1,1,1,1,0,759,40,110,43,-1,,others
4,5,1,1,1,1,1,759,40,110,43,0,=,others
5,2,1,2,0,0,0,669,89,334,28,-1,,others
6,3,1,2,1,0,0,669,89,334,28,-1,,others
7,4,1,2,1,1,0,669,89,334,28,-1,,others
8,5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
9,2,1,3,0,0,0,742,124,188,7,-1,,others
10,3,1,3,1,0,0,742,124,188,7,-1,,others
11,4,1,3,1,1,0,742,124,188,7,-1,,others
12,5,1,3,1,1,1,742,124,74,7,34,CONSULENZA,others
13,5,1,3,1,1,2,820,124,5,7,53,E,others
14,5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
15,5,1,3,1,1,4,888,124,42,7,73,RIFLUTL,others
16,2,1,4,0,0,0,44,258,1578,180,-1,,others
17,3,1,4,1,0,0,44,258,1578,180,-1,,others
18,4,1,4,1,1,0,44,258,1578,111,-1,,others
19,5,1,4,1,1,1,44,258,1578,111,95,  ,others
20,4,1,4,1,2,0,1070,369,4,36,-1,,others
21,5,1,4,1,2,1,1070,369,4,36,95, ,others
22,4,1,4,1,3,0,1070,405,548,33,-1,,others
23,5,1,4,1,3,1,1070,405,548,33,95, ,others
24,2,1,5,0,0,0,1095,295,279,37,-1,,others
25,3,1,5,1,0,0,1095,295,279,37,-1,,others
26,4,1,5,1,1,0,1095,295,279,37,-1,,others
27,5,1,5,1,1,1,1095,296,83,35,93,PER,others
28,5,1,5,1,1,2,1196,295,178,37,92,UFFICIO,others
29,2,1,6,0,0,0,1089,378,438,18,-1,,others
30,3,1,6,1,0,0,1089,378,438,18,-1,,others
31,4,1,6,1,1,0,1089,378,438,18,-1,,others
32,5,1,6,1,1,1,1089,378,90,18,96,COMUNE,others
33,5,1,6,1,1,2,1183,378,39,18,90,DI,others
34,5,1,6,1,1,3,1233,378,128,18,88,MONTELUPO,others
35,5,1,6,1,1,4,1363,378,164,18,88,FIORENTINO,others
36,2,1,7,0,0,0,44,334,1033,178,-1,,others
37,3,1,7,1,0,0,44,334,1033,178,-1,,others
38,4,1,7,1,1,0,44,334,213,72,-1,,others
39,5,1,7,1,1,1,44,334,213,72,95,  ,others
40,4,1,7,1,2,0,48,406,1029,64,-1,,others
41,5,1,7,1,2,1,48,406,213,64,95,  ,others
42,5,1,7,1,2,2,1066,438,11,32,95, ,others
43,4,1,7,1,3,0,251,470,826,19,-1,,others
44,5,1,7,1,3,1,251,470,10,19,95, ,others
45,5,1,7,1,3,2,1066,470,11,19,95, ,others
46,4,1,7,1,4,0,251,489,24,23,-1,,others
47,5,1,7,1,4,1,251,489,24,23,95, ,others
48,2,1,8,0,0,0,68,378,158,19,-1,,others
49,3,1,8,1,0,0,68,378,158,19,-1,,others
50,4,1,8,1,1,0,68,378,158,19,-1,,others
51,5,1,8,1,1,1,68,378,158,19,91,PRODUTTORE,produttore_key
52,2,1,9,0,0,0,274,378,681,19,-1,,others
53,3,1,9,1,0,0,274,378,681,19,-1,,others
54,4,1,9,1,1,0,274,378,681,19,-1,,others
55,5,1,9,1,1,1,274,378,89,18,96,COMUNE,others
56,5,1,9,1,1,2,368,378,39,18,90,DI,others
57,5,1,9,1,1,3,418,378,146,18,89,MONTELUPO,others
58,5,1,9,1,1,4,574,378,138,18,91,FIORENTINO,others
59,5,1,9,1,1,5,863,378,92,19,92,CLIENTE,cliente_key
60,2,1,10,0,0,0,275,443,456,18,-1,,others
61,3,1,10,1,0,0,275,443,456,18,-1,,others
62,4,1,10,1,1,0,275,443,456,18,-1,,others
63,5,1,10,1,1,1,275,443,127,18,91,MONTELUPO,others
64,5,1,10,1,1,2,405,443,31,18,92,-,others
65,5,1,10,1,1,3,443,443,38,18,95,VIA,others
66,5,1,10,1,1,4,490,443,68,18,93,DELLA,others
67,5,1,10,1,1,5,566,443,54,18,93,PESA,others
68,5,1,10,1,1,6,627,443,27,18,96,48,others
69,5,1,10,1,1,7,662,443,69,18,96,50056,others
70,2,1,11,0,0,0,68,460,395,40,-1,,others
71,3,1,11,1,0,0,68,460,395,40,-1,,others
72,4,1,11,1,1,0,68,460,395,40,-1,,others
73,5,1,11,1,1,1,68,460,106,19,2,So,others
74,5,1,11,1,1,2,275,477,127,18,92,MONTELUPO,others
75,5,1,11,1,1,3,405,476,58,24,81,(Fl),others
76,2,1,12,0,0,0,863,459,680,24,-1,,others
77,3,1,12,1,0,0,863,459,680,24,-1,,others
78,4,1,12,1,1,0,863,459,680,24,-1,,others
79,5,1,12,1,1,1,863,460,119,23,91,Operatore,operatore_key
80,5,1,12,1,1,2,1088,460,110,18,93,Tommaso,others
81,5,1,12,1,1,3,1207,459,101,19,92,Orlandini,others
82,5,1,12,1,1,4,1317,470,7,2,93,-,others
83,5,1,12,1,1,5,1333,459,56,19,96,Mob.,others
84,5,1,12,1,1,6,1398,460,40,18,96,393,others
85,5,1,12,1,1,7,1446,460,97,18,96,8849987,others
86,2,1,13,0,0,0,44,512,1578,346,-1,,others
87,3,1,13,1,0,0,44,512,1578,346,-1,,others
88,4,1,13,1,1,0,44,512,1578,69,-1,,others
89,5,1,13,1,1,1,44,512,1578,69,95,      ,others
90,4,1,13,1,2,0,251,582,838,56,-1,,others
91,5,1,13,1,2,1,251,582,838,56,95,       ,others
92,4,1,13,1,3,0,44,638,1033,63,-1,,others
93,5,1,13,1,3,1,44,638,1033,63,95,    ,others
94,4,1,13,1,4,0,44,701,1033,51,-1,,others
95,5,1,13,1,4,1,44,701,1033,51,95,   ,others
96,4,1,13,1,5,0,44,752,813,47,-1,,others
97,5,1,13,1,5,1,44,752,813,47,95,  ,others
98,4,1,13,1,6,0,44,810,24,48,-1,,others
99,5,1,13,1,6,1,44,810,24,48,95, ,others
100,2,1,14,0,0,0,48,520,1570,6,-1,,others
101,3,1,14,1,0,0,48,520,1570,6,-1,,others
102,4,1,14,1,1,0,48,520,1570,6,-1,,others
103,5,1,14,1,1,1,48,520,1570,6,95, ,others
104,2,1,15,0,0,0,181,531,682,40,-1,,others
105,3,1,15,1,0,0,181,531,682,40,-1,,others
106,4,1,15,1,1,0,181,531,682,40,-1,,others
107,5,1,15,1,1,1,181,531,682,40,95,    ,others
108,2,1,16,0,0,0,68,541,1174,20,-1,,others
109,3,1,16,1,0,0,68,541,1174,20,-1,,others
110,4,1,16,1,1,0,68,541,1174,20,-1,,others
111,5,1,16,1,1,1,68,541,113,20,92,Referente,referente_key
112,5,1,16,1,1,2,275,542,111,18,93,MASSIMO,others
113,5,1,16,1,1,3,396,542,89,18,63,PERUZZI,others
114,5,1,16,1,1,4,863,542,26,19,93,CF,cfproduttore_key
115,5,1,16,1,1,5,898,541,125,20,91,Produttore,cfproduttore_key
116,5,1,16,1,1,6,1089,542,153,18,96,00614510485,others
117,2,1,17,0,0,0,44,531,24,40,-1,,others
118,3,1,17,1,0,0,44,531,24,40,-1,,others
119,4,1,17,1,1,0,44,531,24,40,-1,,others
120,5,1,17,1,1,1,44,531,24,40,95, ,others
121,2,1,18,0,0,0,44,581,230,43,-1,,others
122,3,1,18,1,0,0,44,581,230,43,-1,,others
123,4,1,18,1,1,0,44,581,230,43,-1,,others
124,5,1,18,1,1,1,44,581,230,43,95,  ,others
125,2,1,19,0,0,0,423,581,1199,43,-1,,others
126,3,1,19,1,0,0,423,581,1199,43,-1,,others
127,4,1,19,1,1,0,423,581,1199,43,-1,,others
128,5,1,19,1,1,1,423,581,1199,43,95,   ,others
129,2,1,20,0,0,0,66,594,947,20,-1,,others
130,3,1,20,1,0,0,66,594,947,20,-1,,others
131,4,1,20,1,1,0,66,594,947,20,-1,,others
132,5,1,20,1,1,1,66,594,102,20,92,Telefono,telefono_key
133,5,1,20,1,1,2,864,594,61,20,96,Email,emailcliente_key
134,5,1,20,1,1,3,933,594,80,20,96,Cliente,emailcliente_key
135,2,1,21,0,0,0,168,584,106,45,-1,,others
136,3,1,21,1,0,0,168,584,106,45,-1,,others
137,4,1,21,1,1,0,168,584,106,45,-1,,others
138,5,1,21,1,1,1,168,584,106,45,95,  ,others
139,2,1,22,0,0,0,274,593,1335,25,-1,,others
140,3,1,22,1,0,0,274,593,1335,25,-1,,others
141,4,1,22,1,1,0,274,593,1335,25,-1,,others
142,5,1,22,1,1,1,274,593,149,24,90,335/5751041,others
143,5,1,22,1,1,2,1089,594,520,24,86,ambiente@comune.montelupo-fiorentino.fi.it,others
144,2,1,23,0,0,0,51,627,1567,6,-1,,others
145,3,1,23,1,0,0,51,627,1567,6,-1,,others
146,4,1,23,1,1,0,51,627,1567,6,-1,,others
147,5,1,23,1,1,1,51,627,1567,6,95, ,others
148,2,1,24,0,0,0,44,638,248,45,-1,,others
149,3,1,24,1,0,0,44,638,248,45,-1,,others
150,4,1,24,1,1,0,44,638,248,45,-1,,others
151,5,1,24,1,1,1,44,638,248,45,95,  ,others
152,2,1,25,0,0,0,292,647,132,24,-1,,others
153,3,1,25,1,0,0,292,647,132,24,-1,,others
154,4,1,25,1,1,0,292,647,132,24,-1,,others
155,5,1,25,1,1,1,292,647,132,24,96,24/02/2022,others
156,2,1,26,0,0,0,424,638,45,40,-1,,others
157,3,1,26,1,0,0,424,638,45,40,-1,,others
158,4,1,26,1,1,0,424,638,45,40,-1,,others
159,5,1,26,1,1,1,424,638,45,40,95, ,others
160,2,1,27,0,0,0,68,648,1541,24,-1,,others
161,3,1,27,1,0,0,68,648,1541,24,-1,,others
162,4,1,27,1,1,0,68,648,1541,24,-1,,others
163,5,1,27,1,1,1,68,649,52,19,93,Data,datarichiesta_key
164,5,1,27,1,1,2,129,648,101,20,92,Richiesta,datarichiesta_key
165,5,1,27,1,1,3,469,648,73,20,92,Orario,orariorichiesta_key
166,5,1,27,1,1,4,550,648,96,20,92,richiesta,orariorichiesta_key
167,5,1,27,1,1,5,864,648,61,20,93,Email,emailproduttore_key
168,5,1,27,1,1,6,934,648,125,20,91,Produttore,emailproduttore_key
