,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
0,1,1,0,0,0,0,0,0,1653,2339,-1,,others
1,2,1,1,0,0,0,759,40,109,42,-1,,others
2,3,1,1,1,0,0,759,40,109,42,-1,,others
3,4,1,1,1,1,0,759,40,109,42,-1,,others
4,5,1,1,1,1,1,759,40,109,42,33,a,others
5,2,1,2,0,0,0,669,89,334,28,-1,,others
6,3,1,2,1,0,0,669,89,334,28,-1,,others
7,4,1,2,1,1,0,669,89,334,28,-1,,others
8,5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
9,2,1,3,0,0,0,743,124,187,7,-1,,others
10,3,1,3,1,0,0,743,124,187,7,-1,,others
11,4,1,3,1,1,0,743,124,187,7,-1,,others
12,5,1,3,1,1,1,743,124,73,7,73,CONSULENZA,others
13,5,1,3,1,1,2,820,124,4,7,36,E,others
14,5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
15,5,1,3,1,1,4,888,124,42,7,44,RIFIUTI,others
16,2,1,4,0,0,0,44,258,1578,180,-1,,others
17,3,1,4,1,0,0,44,258,1578,180,-1,,others
18,4,1,4,1,1,0,44,258,1578,111,-1,,others
19,5,1,4,1,1,1,44,258,1578,111,95,  ,others
20,4,1,4,1,2,0,1070,369,4,36,-1,,others
21,5,1,4,1,2,1,1070,369,4,36,95, ,others
22,4,1,4,1,3,0,1070,405,548,33,-1,,others
23,5,1,4,1,3,1,1070,405,548,33,95, ,others
24,2,1,5,0,0,0,68,378,158,19,-1,,others
25,3,1,5,1,0,0,68,378,158,19,-1,,others
26,4,1,5,1,1,0,68,378,158,19,-1,,others
27,5,1,5,1,1,1,68,378,158,19,91,PRODUTTORE,produttore_key
28,2,1,6,0,0,0,68,459,106,20,-1,,others
29,3,1,6,1,0,0,68,459,106,20,-1,,others
30,4,1,6,1,1,0,68,459,106,20,-1,,others
31,5,1,6,1,1,1,68,459,54,20,95,Unit.,unitloc_key
32,5,1,6,1,1,2,132,460,42,19,95,Loc.,unitloc_key
33,2,1,7,0,0,0,44,334,217,127,-1,,others
34,3,1,7,1,0,0,44,334,217,127,-1,,others
35,4,1,7,1,1,0,44,334,213,72,-1,,others
36,5,1,7,1,1,1,44,334,213,72,95,  ,others
37,4,1,7,1,2,0,48,406,213,55,-1,,others
38,5,1,7,1,2,1,48,406,213,55,95,  ,others
39,2,1,8,0,0,0,274,425,558,92,-1,,others
40,3,1,8,1,0,0,274,425,558,92,-1,,others
41,4,1,8,1,1,0,274,425,530,24,-1,,others
42,5,1,8,1,1,1,274,426,59,18,93,Sesto,others
43,5,1,8,1,1,2,340,425,111,19,91,fiorentino,others
44,5,1,8,1,1,3,460,425,86,24,91,(entrata,others
45,5,1,8,1,1,4,556,425,31,19,92,dal,others
46,5,1,8,1,1,5,597,425,90,19,92,cancello,others
47,5,1,8,1,1,6,696,426,17,18,96,in,others
48,5,1,8,1,1,7,723,426,59,23,93,Largo,others
49,5,1,8,1,1,8,789,426,15,18,93,V,others
50,4,1,8,1,2,0,275,458,557,25,-1,,others
51,5,1,8,1,2,1,275,460,66,23,96,Maggio,others
52,5,1,8,1,2,2,344,459,41,24,93,3),others
53,5,1,8,1,2,3,393,470,7,2,93,-,others
54,5,1,8,1,2,4,408,458,35,24,96,c/o,others
55,5,1,8,1,2,5,451,460,78,18,95,Comune,others
56,5,1,8,1,2,6,532,459,32,19,96,di,others
57,5,1,8,1,2,7,567,460,71,18,96,Sesto,others
58,5,1,8,1,2,8,648,460,118,22,96,"Fiorentino,",others
59,5,1,8,1,2,9,774,460,34,18,92,Via,others
60,5,1,8,1,2,10,816,460,16,18,92,A,others
61,4,1,8,1,3,0,275,493,240,24,-1,,others
62,5,1,8,1,3,1,275,494,56,18,86,Fratti,others
63,5,1,8,1,3,2,341,494,10,18,79,1,others
64,5,1,8,1,3,3,360,494,68,18,79,50019,others
65,5,1,8,1,3,4,436,494,26,18,92,ZTL,others
66,5,1,8,1,3,5,465,493,50,24,79,(Fl),others
67,2,1,9,0,0,0,274,378,681,18,-1,,others
68,3,1,9,1,0,0,274,378,681,18,-1,,others
69,4,1,9,1,1,0,274,378,681,18,-1,,others
70,5,1,9,1,1,1,274,378,45,18,94,CNP,others
71,5,1,9,1,1,2,329,378,98,18,94,ENERGIA,others
72,5,1,9,1,1,3,434,378,42,18,96,SPA,others
73,5,1,9,1,1,4,863,378,92,18,92,CLIENTE,cliente_key
74,2,1,10,0,0,0,1095,295,279,37,-1,,others
75,3,1,10,1,0,0,1095,295,279,37,-1,,others
76,4,1,10,1,1,0,1095,295,279,37,-1,,others
77,5,1,10,1,1,1,1095,296,83,35,93,PER,others
78,5,1,10,1,1,2,1195,295,179,37,92,UFFICIO,others
79,2,1,11,0,0,0,1089,378,202,18,-1,,others
80,3,1,11,1,0,0,1089,378,202,18,-1,,others
81,4,1,11,1,1,0,1089,378,202,18,-1,,others
82,5,1,11,1,1,1,1089,378,45,18,96,CNP,others
83,5,1,11,1,1,2,1144,378,98,18,96,ENERGIA,others
