,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
0,1,1,0,0,0,0,0,0,1653,2339,-1,,others
1,2,1,1,0,0,0,759,40,111,43,-1,,others
2,3,1,1,1,0,0,759,40,111,43,-1,,others
3,4,1,1,1,1,0,759,40,111,43,-1,,others
4,5,1,1,1,1,1,759,40,111,43,0,&<“,others
5,2,1,2,0,0,0,669,89,334,28,-1,,others
6,3,1,2,1,0,0,669,89,334,28,-1,,others
7,4,1,2,1,1,0,669,89,334,28,-1,,others
8,5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
9,2,1,3,0,0,0,742,124,188,7,-1,,others
10,3,1,3,1,0,0,742,124,188,7,-1,,others
11,4,1,3,1,1,0,742,124,188,7,-1,,others
12,5,1,3,1,1,1,742,124,74,7,34,CONSULENZA,others
13,5,1,3,1,1,2,820,124,5,7,53,E,others
14,5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
15,5,1,3,1,1,4,888,124,42,7,73,RIFLUTL,others
16,2,1,4,0,0,0,44,258,1578,273,-1,,others
17,3,1,4,1,0,0,44,258,1578,273,-1,,others
18,4,1,4,1,1,0,44,258,1578,111,-1,,others
19,5,1,4,1,1,1,44,258,1578,111,95,  ,others
20,4,1,4,1,2,0,1070,369,4,36,-1,,others
21,5,1,4,1,2,1,1070,369,4,36,95, ,others
22,4,1,4,1,3,0,251,405,1367,44,-1,,others
23,5,1,4,1,3,1,251,405,1367,44,95,  ,others
24,4,1,4,1,4,0,251,449,612,38,-1,,others
25,5,1,4,1,4,1,251,449,612,38,95,  ,others
26,4,1,4,1,5,0,251,488,826,43,-1,,others
27,5,1,4,1,5,1,251,488,826,43,95,   ,others
28,2,1,5,0,0,0,44,334,213,104,-1,,others
29,3,1,5,1,0,0,44,334,213,104,-1,,others
30,4,1,5,1,1,0,44,334,213,72,-1,,others
31,5,1,5,1,1,1,44,334,213,72,95,  ,others
32,4,1,5,1,2,0,48,406,209,32,-1,,others
33,5,1,5,1,2,1,48,406,209,32,95, ,others
34,2,1,6,0,0,0,68,378,158,19,-1,,others
35,3,1,6,1,0,0,68,378,158,19,-1,,others
36,4,1,6,1,1,0,68,378,158,19,-1,,others
37,5,1,6,1,1,1,68,378,158,19,91,PRODUTTORE,produttore_key
38,2,1,7,0,0,0,68,459,493,20,-1,,others
39,3,1,7,1,0,0,68,459,493,20,-1,,others
40,4,1,7,1,1,0,68,459,493,20,-1,,others
41,5,1,7,1,1,1,68,459,54,20,96,Unit.,unitloc_key
42,5,1,7,1,1,2,132,460,42,19,96,Loc.,unitloc_key
43,5,1,7,1,1,3,275,460,89,18,93,FIRENZE,others
44,5,1,7,1,1,4,373,470,7,2,93,-,others
45,5,1,7,1,1,5,388,460,115,18,83,ZANDONAI,others
46,5,1,7,1,1,6,506,460,34,18,83,N.,others
47,5,1,7,1,1,7,548,460,13,18,96,4,others
48,2,1,8,0,0,0,251,451,24,37,-1,,others
49,3,1,8,1,0,0,251,451,24,37,-1,,others
50,4,1,8,1,1,0,251,451,24,37,-1,,others
51,5,1,8,1,1,1,251,451,24,37,95,  ,others
52,2,1,9,0,0,0,273,378,682,19,-1,,others
53,3,1,9,1,0,0,273,378,682,19,-1,,others
54,4,1,9,1,1,0,273,378,682,19,-1,,others
55,5,1,9,1,1,1,273,378,117,18,56,A.CECCUTI,others
56,5,1,9,1,1,2,401,378,114,18,92,FORNITURE,others
57,5,1,9,1,1,3,518,378,60,18,93,PER,others
58,5,1,9,1,1,4,588,378,87,18,92,UFFICIO,others
59,5,1,9,1,1,5,683,378,39,18,96,SRL,others
60,5,1,9,1,1,6,863,378,92,19,92,CLIENTE,cliente_key
61,2,1,10,0,0,0,1095,295,279,37,-1,,others
