level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,1653,2339,-1,,others
2,1,1,0,0,0,759,40,111,43,-1,,others
3,1,1,1,0,0,759,40,111,43,-1,,others
4,1,1,1,1,0,759,40,111,43,-1,,others
5,1,1,1,1,1,759,40,111,43,14,af,others
2,1,2,0,0,0,669,89,334,28,-1,,others
3,1,2,1,0,0,669,89,334,28,-1,,others
4,1,2,1,1,0,669,89,334,28,-1,,others
5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
2,1,3,0,0,0,742,124,188,7,-1,,others
3,1,3,1,0,0,742,124,188,7,-1,,others
4,1,3,1,1,0,742,124,188,7,-1,,others
5,1,3,1,1,1,742,124,74,7,34,CONSULENZA,others
5,1,3,1,1,2,820,124,5,7,53,E,others
5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
5,1,3,1,1,4,888,124,42,7,73,RIFLUTL,others
2,1,4,0,0,0,759,139,156,62,-1,,others
3,1,4,1,0,0,759,139,156,62,-1,,others
4,1,4,1,1,0,759,139,156,62,-1,,others
5,1,4,1,1,1,759,139,156,62,67,ow,others
2,1,5,0,0,0,304,295,1070,37,-1,,others
3,1,5,1,0,0,304,295,1070,37,-1,,others
4,1,5,1,1,0,304,295,1070,37,-1,,others
5,1,5,1,1,1,304,295,295,37,0,WORDEN,others
5,1,5,1,1,2,1095,296,83,35,93,PER,others
5,1,5,1,1,3,1196,295,178,37,92,UFFICIO,others
2,1,6,0,0,0,68,378,1303,19,-1,,others
3,1,6,1,0,0,68,378,1303,19,-1,,others
4,1,6,1,1,0,68,378,1303,19,-1,,others
5,1,6,1,1,1,68,378,158,19,91,PRODUTTORE,produttore_key
5,1,6,1,1,2,0,0,1653,2339,95,|,others
5,1,6,1,1,3,275,378,56,18,96,ELITE,produttore_value
5,1,6,1,1,4,341,378,89,18,93,FIRENZE,produttore_value
5,1,6,1,1,5,439,378,104,18,90,GESTIONI,produttore_value
5,1,6,1,1,6,552,378,39,18,96,SRL,produttore_value
5,1,6,1,1,7,863,378,92,19,92,CLIENTE,cliente_key
5,1,6,1,1,8,1090,378,89,18,96,HUMAN,cliente_value
5,1,6,1,1,9,1188,378,102,18,93,COMPANY,cliente_value
5,1,6,1,1,10,1293,378,78,18,89,S.R.L.,cliente_value
2,1,7,0,0,0,44,260,1578,104,-1,,others
3,1,7,1,0,0,44,260,1578,104,-1,,others
4,1,7,1,1,0,44,260,1578,104,-1,,others
5,1,7,1,1,1,44,260,1578,104,95, ,others
2,1,8,0,0,0,48,411,1570,5,-1,,others
3,1,8,1,0,0,48,411,1570,5,-1,,others
4,1,8,1,1,0,48,411,1570,5,-1,,others
5,1,8,1,1,1,48,411,1570,5,95, ,others
2,1,9,0,0,0,68,443,1389,57,-1,,others
3,1,9,1,0,0,68,443,1389,57,-1,,others
4,1,9,1,1,0,101,443,1038,20,-1,,others
5,1,9,1,1,1,101,459,4,4,5,.,others
5,1,9,1,1,2,274,443,109,18,96,CAMPING,unitloc_value
5,1,9,1,1,3,393,443,89,18,93,FIRENZE,unitloc_value
5,1,9,1,1,4,497,453,7,2,93,-,unitloc_value
5,1,9,1,1,5,511,443,38,18,96,VIA,unitloc_value
5,1,9,1,1,6,557,443,117,18,96,GENERALE,unitloc_value
5,1,9,1,1,7,683,443,68,18,96,DELLA,unitloc_value
5,1,9,1,1,8,759,443,79,18,96,CHIESA,unitloc_value
5,1,9,1,1,9,1136,460,3,3,0,.,unitloc_value
4,1,9,1,2,0,68,459,1389,41,-1,,others
5,1,9,1,2,1,68,460,54,19,96,Unit.,unitloc_key
5,1,9,1,2,2,132,460,42,19,96,Loc.,unitloc_key
5,1,9,1,2,3,275,475,35,24,88,01-Mar,others
5,1,9,1,2,4,319,477,69,18,88,50136,others
5,1,9,1,2,5,397,477,77,18,96,FIRENZE,unitloc_value
5,1,9,1,2,6,476,476,53,24,95,(Fl),unitloc_value
5,1,9,1,2,7,863,460,119,23,93,Operatore,operatore_key
5,1,9,1,2,8,1090,459,84,19,96,Matilde,operatore_value
5,1,9,1,2,9,1184,459,37,19,90,lola,operatore_value
5,1,9,1,2,10,1230,470,7,2,90,-,operatore_value
5,1,9,1,2,11,1246,459,56,19,96,Mob.,operatore_value
5,1,9,1,2,12,1312,460,39,18,96,327,operatore_value
5,1,9,1,2,13,1360,460,97,18,96,8108226,operatore_value
2,1,10,0,0,0,48,521,1570,4,-1,,others
3,1,10,1,0,0,48,521,1570,4,-1,,others
4,1,10,1,1,0,48,521,1570,4,-1,,others
5,1,10,1,1,1,48,521,1570,4,95, ,others
2,1,11,0,0,0,48,575,1570,5,-1,,others
3,1,11,1,0,0,48,575,1570,5,-1,,others
4,1,11,1,1,0,48,575,1570,5,-1,,others
5,1,11,1,1,1,48,575,1570,5,95, ,others
2,1,12,0,0,0,48,628,1570,4,-1,,others
3,1,12,1,0,0,48,628,1570,4,-1,,others
4,1,12,1,1,0,48,628,1570,4,-1,,others
5,1,12,1,1,1,48,628,1570,4,95, ,others
2,1,13,0,0,0,255,360,2,324,-1,,others
3,1,13,1,0,0,255,360,2,324,-1,,others
4,1,13,1,1,0,255,360,2,324,-1,,others
5,1,13,1,1,1,255,360,2,324,95, ,others
2,1,14,0,0,0,847,683,771,4,-1,,others
3,1,14,1,0,0,847,683,771,4,-1,,others
4,1,14,1,1,0,847,683,771,4,-1,,others
5,1,14,1,1,1,847,683,771,4,95, ,others
2,1,15,0,0,0,1070,360,3,393,-1,,others
3,1,15,1,0,0,1070,360,3,393,-1,,others
4,1,15,1,1,0,1070,360,3,393,-1,,others
5,1,15,1,1,1,1070,360,3,393,95, ,others
2,1,16,0,0,0,44,680,807,78,-1,,others
3,1,16,1,0,0,44,680,807,78,-1,,others
4,1,16,1,1,0,44,680,807,78,-1,,others
5,1,16,1,1,1,44,680,807,78,95, ,others
2,1,17,0,0,0,847,749,771,5,-1,,others
3,1,17,1,0,0,847,749,771,5,-1,,others
4,1,17,1,1,0,847,749,771,5,-1,,others
5,1,17,1,1,1,847,749,771,5,95, ,others
2,1,18,0,0,0,48,803,799,3,-1,,others
3,1,18,1,0,0,48,803,799,3,-1,,others
4,1,18,1,1,0,48,803,799,3,-1,,others
5,1,18,1,1,1,48,803,799,3,95, ,others
2,1,19,0,0,0,49,360,2,496,-1,,others
3,1,19,1,0,0,49,360,2,496,-1,,others
4,1,19,1,1,0,49,360,2,496,-1,,others
5,1,19,1,1,1,49,360,2,496,95, ,others
2,1,20,0,0,0,845,360,2,496,-1,,others
3,1,20,1,0,0,845,360,2,496,-1,,others
4,1,20,1,1,0,845,360,2,496,-1,,others
5,1,20,1,1,1,845,360,2,496,95, ,others
2,1,21,0,0,0,66,541,1458,305,-1,,others
3,1,21,1,0,0,68,541,1174,20,-1,,others
4,1,21,1,1,0,68,541,1174,20,-1,,others
5,1,21,1,1,1,68,541,113,20,92,Referente,referente_key
5,1,21,1,1,2,275,542,151,18,96,MASSIMILIANO,referente_value
5,1,21,1,1,3,430,542,81,18,96,ELITE,referente_value
5,1,21,1,1,4,521,542,90,18,93,FIRENZE,referente_value
5,1,21,1,1,5,619,542,105,18,92,GESTIONI,referente_value
5,1,21,1,1,6,863,542,26,19,93,CF,cfproduttore_key
5,1,21,1,1,7,898,541,125,20,92,Produttore,cfproduttore_key
5,1,21,1,1,8,1089,542,153,18,96,5813700480,cfproduttore_value
3,1,21,2,0,0,66,594,1452,24,-1,,others
4,1,21,2,1,0,66,594,1452,24,-1,,others
5,1,21,2,1,1,66,594,102,20,92,Telefono,telefono_key
5,1,21,2,1,2,274,595,139,18,94,3386350948,telefono_value
5,1,21,2,1,3,864,594,61,20,96,Email,emailcliente_key
5,1,21,2,1,4,933,594,80,20,96,Cliente,emailcliente_key
5,1,21,2,1,5,1088,594,430,24,91,federica.erbosi@humancompany.com,emailcliente_value
3,1,21,3,0,0,68,647,1456,85,-1,,others
