,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
0,1,1,0,0,0,0,0,0,1653,2339,-1,,others
1,2,1,1,0,0,0,759,40,111,43,-1,,others
2,3,1,1,1,0,0,759,40,111,43,-1,,others
3,4,1,1,1,1,0,759,40,111,43,-1,,others
4,5,1,1,1,1,1,759,40,111,43,14,af,others
5,2,1,2,0,0,0,669,89,334,28,-1,,others
6,3,1,2,1,0,0,669,89,334,28,-1,,others
7,4,1,2,1,1,0,669,89,334,28,-1,,others
8,5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
9,2,1,3,0,0,0,742,124,188,7,-1,,others
10,3,1,3,1,0,0,742,124,188,7,-1,,others
11,4,1,3,1,1,0,742,124,188,7,-1,,others
12,5,1,3,1,1,1,742,124,74,7,34,CONSULENZA,others
13,5,1,3,1,1,2,820,124,5,7,53,E,others
14,5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
15,5,1,3,1,1,4,888,124,42,7,73,RIFLUTL,others
16,2,1,4,0,0,0,44,258,1578,180,-1,,others
17,3,1,4,1,0,0,44,258,1578,180,-1,,others
18,4,1,4,1,1,0,44,258,1578,111,-1,,others
19,5,1,4,1,1,1,44,258,1578,111,95,  ,others
20,4,1,4,1,2,0,1070,369,4,36,-1,,others
21,5,1,4,1,2,1,1070,369,4,36,95, ,others
22,4,1,4,1,3,0,1070,405,548,33,-1,,others
23,5,1,4,1,3,1,1070,405,548,33,95, ,others
24,2,1,5,0,0,0,1095,295,279,37,-1,,others
25,3,1,5,1,0,0,1095,295,279,37,-1,,others
26,4,1,5,1,1,0,1095,295,279,37,-1,,others
27,5,1,5,1,1,1,1095,296,83,35,93,PER,others
28,5,1,5,1,1,2,1196,295,178,37,92,UFFICIO,others
29,2,1,6,0,0,0,1088,378,98,18,-1,,others
30,3,1,6,1,0,0,1088,378,98,18,-1,,others
31,4,1,6,1,1,0,1088,378,98,18,-1,,others
32,5,1,6,1,1,1,1088,378,47,18,96,ACG,others
33,5,1,6,1,1,2,1143,378,43,18,96,SPA,others
34,2,1,7,0,0,0,44,334,217,144,-1,,others
35,3,1,7,1,0,0,44,334,217,144,-1,,others
36,4,1,7,1,1,0,44,334,213,72,-1,,others
37,5,1,7,1,1,1,44,334,213,72,95,  ,others
38,4,1,7,1,2,0,48,406,213,72,-1,,others
39,5,1,7,1,2,1,48,406,213,72,95,  ,others
40,2,1,8,0,0,0,68,378,158,19,-1,,others
41,3,1,8,1,0,0,68,378,158,19,-1,,others
42,4,1,8,1,1,0,68,378,158,19,-1,,others
43,5,1,8,1,1,1,68,378,158,19,91,PRODUTTORE,produttore_key
44,2,1,9,0,0,0,273,378,682,19,-1,,others
45,3,1,9,1,0,0,273,378,682,19,-1,,others
46,4,1,9,1,1,0,273,378,682,19,-1,,others
47,5,1,9,1,1,1,273,378,47,18,96,ACG,others
48,5,1,9,1,1,2,328,378,42,18,96,SPA,others
49,5,1,9,1,1,3,863,378,92,19,92,CLIENTE,cliente_key
50,2,1,10,0,0,0,275,441,544,59,-1,,others
51,3,1,10,1,0,0,275,441,544,59,-1,,others
52,4,1,10,1,1,0,275,441,544,25,-1,,others
53,5,1,10,1,1,1,275,443,89,18,93,FIRENZE,others
54,5,1,10,1,1,2,373,453,7,2,93,-,others
55,5,1,10,1,1,3,388,441,42,24,93,C/O,others
56,5,1,10,1,1,4,438,443,96,18,93,CANTIERE,others
57,5,1,10,1,1,5,537,443,51,18,96,Via,others
58,5,1,10,1,1,6,598,442,18,19,93,di,others
59,5,1,10,1,1,7,626,442,68,19,92,Novoli,others
60,5,1,10,1,1,8,702,443,49,23,96,Ang.,others
61,5,1,10,1,1,9,759,443,34,18,93,Via,others
62,5,1,10,1,1,10,802,443,17,18,91,S.,others
