level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,2480,3509,-1,,others
2,1,1,0,0,0,1138,62,168,62,-1,,others
3,1,1,1,0,0,1138,62,168,62,-1,,others
4,1,1,1,1,0,1138,62,168,62,-1,,others
5,1,1,1,1,1,0,0,2480,3509,57,",",others
5,1,1,1,1,2,1138,62,168,62,45,i,others
2,1,2,0,0,0,1003,134,501,42,-1,,others
3,1,2,1,0,0,1003,134,501,42,-1,,others
4,1,2,1,1,0,1003,134,501,42,-1,,others
5,1,2,1,1,1,1003,134,501,42,91,EUROCORPORATION,others
2,1,3,0,0,0,1113,186,280,11,-1,,others
3,1,3,1,0,0,1113,186,280,11,-1,,others
4,1,3,1,1,0,1113,186,280,11,-1,,others
5,1,3,1,1,1,1113,186,43,11,3,CONS,others
5,1,3,1,1,2,1161,186,62,11,3,ULENZA,others
5,1,3,1,1,3,1229,186,9,11,44,E,others
5,1,3,1,1,4,1244,186,81,11,85,GESTIONE,others
5,1,3,1,1,5,1331,186,62,11,51,RIFIUTL,others
2,1,4,0,0,0,1138,209,235,92,-1,,others
3,1,4,1,0,0,1138,209,235,92,-1,,others
4,1,4,1,1,0,1138,209,235,92,-1,,others
5,1,4,1,1,1,1138,209,235,92,56,ow,others
2,1,5,0,0,0,455,442,1605,55,-1,,others
3,1,5,1,0,0,455,442,1605,55,-1,,others
4,1,5,1,1,0,455,442,1605,55,-1,,others
5,1,5,1,1,1,455,443,76,54,29,id,others
5,1,5,1,1,2,540,443,110,54,0,WAN,others
5,1,5,1,1,3,656,442,243,55,0,OMAN,others
5,1,5,1,1,4,1642,443,125,54,93,PER,others
5,1,5,1,1,5,1793,442,267,55,91,UFFICIO,others
2,1,6,0,0,0,68,392,2364,152,-1,,others
3,1,6,1,0,0,68,392,2364,152,-1,,others
4,1,6,1,1,0,68,392,2364,152,-1,,others
5,1,6,1,1,1,68,392,2364,152,95, ,others
2,1,7,0,0,0,73,613,2355,14,-1,,others
3,1,7,1,0,0,73,613,2355,14,-1,,others
4,1,7,1,1,0,73,613,2355,14,-1,,others
5,1,7,1,1,1,73,613,2355,14,95, ,others
2,1,8,0,0,0,73,778,2355,13,-1,,others
3,1,8,1,0,0,73,778,2355,13,-1,,others
4,1,8,1,1,0,73,778,2355,13,-1,,others
5,1,8,1,1,1,73,778,2355,13,95, ,others
2,1,9,0,0,0,73,860,2355,13,-1,,others
3,1,9,1,0,0,73,860,2355,13,-1,,others
4,1,9,1,1,0,73,860,2355,13,-1,,others
5,1,9,1,1,1,73,860,2355,13,95, ,others
2,1,10,0,0,0,73,938,2355,14,-1,,others
3,1,10,1,0,0,73,938,2355,14,-1,,others
4,1,10,1,1,0,73,938,2355,14,-1,,others
5,1,10,1,1,1,73,938,2355,14,95, ,others
2,1,11,0,0,0,380,540,8,485,-1,,others
3,1,11,1,0,0,380,540,8,485,-1,,others
4,1,11,1,1,0,380,540,8,485,-1,,others
5,1,11,1,1,1,380,540,8,485,95, ,others
2,1,12,0,0,0,1267,1023,1161,8,-1,,others
3,1,12,1,0,0,1267,1023,1161,8,-1,,others
4,1,12,1,1,0,1267,1023,1161,8,-1,,others
5,1,12,1,1,1,1267,1023,1161,8,95, ,others
2,1,13,0,0,0,1603,540,8,590,-1,,others
3,1,13,1,0,0,1603,540,8,590,-1,,others
4,1,13,1,1,0,1603,540,8,590,-1,,others
5,1,13,1,1,1,1603,540,8,590,95, ,others
2,1,14,0,0,0,1271,1124,1157,8,-1,,others
3,1,14,1,0,0,1271,1124,1157,8,-1,,others
4,1,14,1,1,0,1271,1124,1157,8,-1,,others
5,1,14,1,1,1,1271,1124,1157,8,95, ,others
2,1,15,0,0,0,73,1202,1198,10,-1,,others
3,1,15,1,0,0,73,1202,1198,10,-1,,others
4,1,15,1,1,0,73,1202,1198,10,-1,,others
5,1,15,1,1,1,73,1202,1198,10,95, ,others
2,1,16,0,0,0,69,1205,1207,236,-1,,others
3,1,16,1,0,0,69,1205,1207,236,-1,,others
4,1,16,1,1,0,69,1205,1207,84,-1,,others
5,1,16,1,1,1,69,1205,1207,84,95,       ,others
4,1,16,1,2,0,69,1289,1207,88,-1,,others
5,1,16,1,2,1,69,1289,331,88,95, ,others
5,1,16,1,2,2,948,1289,328,88,95, ,others
4,1,16,1,3,0,69,1377,1207,64,-1,,others
5,1,16,1,3,1,69,1377,1207,64,95, ,others
2,1,17,0,0,0,100,567,2233,702,-1,,others
3,1,17,1,0,0,103,567,1675,28,-1,,others
4,1,17,1,1,0,103,567,1675,28,-1,,others
5,1,17,1,1,1,103,567,236,28,91,PRODUTTORE,produttore_key
5,1,17,1,1,2,410,567,69,28,94,ACG,produttore_value
5,1,17,1,1,3,493,567,63,28,94,SPA,produttore_value
5,1,17,1,1,4,1295,567,137,28,92,CLIENTE,cliente_key
5,1,17,1,1,5,1633,567,69,28,96,ACG,cliente_value
5,1,17,1,1,6,1715,567,63,28,96,SPA,cliente_value
3,1,17,2,0,0,100,661,2233,348,-1,,others
4,1,17,2,1,0,151,661,1077,38,-1,,others
5,1,17,2,1,1,151,689,7,6,45,.,others
5,1,17,2,1,2,413,664,134,27,93,FIRENZE,unitloc_value
5,1,17,2,1,3,559,679,11,3,92,-,unitloc_value
5,1,17,2,1,4,582,661,62,36,92,C/O,unitloc_value
5,1,17,2,1,5,657,664,144,28,91,CANTIERE,unitloc_value
5,1,17,2,1,6,806,664,77,28,96,Via,unitloc_value
5,1,17,2,1,7,897,663,27,29,93,di,unitloc_value
5,1,17,2,1,8,939,662,103,30,92,Novoli,unitloc_value
5,1,17,2,1,9,1054,664,64,35,96,Ang.,unitloc_value
5,1,17,2,1,10,1122,664,67,28,93,Via,unitloc_value
5,1,17,2,1,11,1203,664,25,28,92,S.,unitloc_value
4,1,17,2,2,0,103,688,2230,61,-1,,others
5,1,17,2,2,1,103,690,80,28,96,Unit.,unitloc_key
5,1,17,2,2,2,198,690,63,28,96,Loc.,unitloc_key
5,1,17,2,2,3,413,715,105,28,91,Pertini,unitloc_value
5,1,17,2,2,4,541,715,102,28,96,50127,unitloc_value
5,1,17,2,2,5,657,715,115,27,93,FIRENZE,unitloc_value
5,1,17,2,2,6,776,713,79,36,75,(Fl),unitloc_value
5,1,17,2,2,7,1295,690,177,35,92,Operatore,operatore_key
5,1,17,2,2,8,1634,690,160,35,90,Guergana,operatore_value
5,1,17,2,2,9,1808,690,172,35,90,Stoyanova,operatore_value
5,1,17,2,2,10,1993,705,11,3,92,-,operatore_value
5,1,17,2,2,11,2018,688,84,30,96,Mob.,operatore_value
5,1,17,2,2,12,2115,690,61,28,95,346,operatore_value
5,1,17,2,2,13,2188,690,145,28,96,8704488,operatore_value
4,1,17,2,3,0,103,811,1759,37,-1,,others
5,1,17,2,3,1,103,811,168,30,92,Referente,referente_key
5,1,17,2,3,2,413,813,167,28,96,Domenico,referente_value
5,1,17,2,3,3,604,811,165,37,96,Pellegrino,referente_value
5,1,17,2,3,4,1295,813,39,28,93,CF,cfproduttore_key
5,1,17,2,3,5,1347,811,188,30,92,Produttore,cfproduttore_key
5,1,17,2,3,6,1633,813,229,28,96,2519540393,cfproduttore_value
4,1,17,2,4,0,100,890,1948,38,-1,,others
5,1,17,2,4,1,100,891,152,30,91,Telefono,telefono_key
5,1,17,2,4,2,411,890,224,36,92,320/8775157,telefono_value
5,1,17,2,4,3,1297,891,90,30,96,Email,emailcliente_key
5,1,17,2,4,4,1400,891,119,30,96,Cliente,emailcliente_key
5,1,17,2,4,5,1635,891,413,37,90,m.bandini@acg-spa.com,emailcliente_value
4,1,17,2,5,0,103,971,1891,38,-1,,others
5,1,17,2,5,1,103,974,77,28,90,Data,datarichiesta_key
5,1,17,2,5,2,194,972,151,30,90,Richiesta,datarichiesta_key
5,1,17,2,5,3,438,971,197,36,95,24-02-2022,datarichiesta_value
5,1,17,2,5,4,0,0,2480,3509,92,|,others
5,1,17,2,5,5,704,973,108,29,90,Orario,orariorichiesta_key
5,1,17,2,5,6,825,972,143,30,90,richiesta,orariorichiesta_key
5,1,17,2,5,7,1091,974,91,28,96,10:30,orariorichiesta_value
5,1,17,2,5,8,1297,972,90,30,92,Email,emailproduttore_key
5,1,17,2,5,9,1402,972,187,30,92,Produttore,emailproduttore_key
5,1,17,2,5,10,0,0,2480,3509,91,|,others
5,1,17,2,5,11,1634,973,360,36,91,c.randi@acg-spa.com,emailproduttore_value
3,1,17,3,0,0,587,1057,1121,41,-1,,others
4,1,17,3,1,0,587,1057,1121,41,-1,,others
5,1,17,3,1,1,587,1060,154,33,76,ORAR,others
5,1,17,3,1,2,1295,1065,57,27,90,ZTL,others
5,1,17,3,1,3,1667,1057,41,41,21,LO,others
3,1,17,4,0,0,103,1147,1654,122,-1,,others
4,1,17,4,1,0,103,1147,1626,39,-1,,others
5,1,17,4,1,1,103,1154,134,29,64,Mattina,mattina_key
5,1,17,4,1,2,0,0,2480,3509,23,_—_|,others
5,1,17,4,1,3,343,1153,85,30,95,Dalle,mattina_value
5,1,17,4,1,4,565,1155,93,28,96,08:30,mattina_value
5,1,17,4,1,5,790,1153,65,30,95,Alle,mattina_value
5,1,17,4,1,6,1286,1148,87,37,96,PER,others
5,1,17,4,1,7,1392,1148,55,37,93,LA,others
5,1,17,4,1,8,1465,1147,264,39,91,LOGISTICA:,others
4,1,17,4,2,0,103,1232,1654,37,-1,,others
5,1,17,4,2,1,103,1233,192,36,92,Pomeriggio,pomeriggio_key
5,1,17,4,2,2,0,0,2480,3509,89,|,others
5,1,17,4,2,3,343,1232,85,30,89,Dalle,pomeriggio_value
5,1,17,4,2,4,790,1232,65,30,96,Alle,pomeriggio_value
5,1,17,4,2,5,1295,1234,135,28,91,SCHEDA,others
5,1,17,4,2,6,1444,1234,96,27,91,FATTA,others
5,1,17,4,2,7,1553,1234,45,27,90,DA,others
5,1,17,4,2,8,1611,1234,146,27,90,MATILDE,others
2,1,18,0,0,0,71,540,8,744,-1,,others
3,1,18,1,0,0,71,540,8,744,-1,,others
4,1,18,1,1,0,71,540,8,744,-1,,others
5,1,18,1,1,1,71,540,8,744,95, ,others
2,1,19,0,0,0,1265,540,8,744,-1,,others
3,1,19,1,0,0,1265,540,8,744,-1,,others
4,1,19,1,1,0,1265,540,8,744,-1,,others
5,1,19,1,1,1,1265,540,8,744,95, ,others
2,1,20,0,0,0,1296,1285,838,79,-1,,others
3,1,20,1,0,0,1296,1285,838,79,-1,,others
4,1,20,1,1,0,1296,1285,838,28,-1,,others
5,1,20,1,1,1,1296,1285,181,28,92,CHIAMARE,others
5,1,20,1,1,2,1492,1285,60,27,92,PER,others
