,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
0,1,1,0,0,0,0,0,0,1653,2339,-1,,others
1,2,1,1,0,0,0,44,258,1578,273,-1,,others
2,3,1,1,1,0,0,44,258,1578,273,-1,,others
3,4,1,1,1,1,0,44,258,1578,111,-1,,others
4,5,1,1,1,1,1,44,258,1578,111,95,  ,others
5,4,1,1,1,2,0,1070,369,4,36,-1,,others
6,5,1,1,1,2,1,1070,369,4,36,95, ,others
7,4,1,1,1,3,0,251,405,1367,44,-1,,others
8,5,1,1,1,3,1,251,405,1367,44,95,  ,others
9,4,1,1,1,4,0,251,449,826,45,-1,,others
10,5,1,1,1,4,1,251,449,826,45,95,    ,others
11,4,1,1,1,5,0,251,494,826,37,-1,,others
12,5,1,1,1,5,1,251,494,826,37,95, ,others
13,2,1,2,0,0,0,44,334,213,104,-1,,others
14,3,1,2,1,0,0,44,334,213,104,-1,,others
15,4,1,2,1,1,0,44,334,213,72,-1,,others
16,5,1,2,1,1,1,44,334,213,72,95,  ,others
17,4,1,2,1,2,0,48,406,209,32,-1,,others
18,5,1,2,1,2,1,48,406,209,32,95, ,others
19,2,1,3,0,0,0,68,378,158,19,-1,,others
20,3,1,3,1,0,0,68,378,158,19,-1,,others
21,4,1,3,1,1,0,68,378,158,19,-1,,others
22,5,1,3,1,1,1,68,378,158,19,91,PRODUTTORE,produttore_key
23,2,1,4,0,0,0,68,459,106,20,-1,,others
24,3,1,4,1,0,0,68,459,106,20,-1,,others
25,4,1,4,1,1,0,68,459,106,20,-1,,others
26,5,1,4,1,1,1,68,459,54,20,95,Unit.,unitloc_key
27,5,1,4,1,1,2,132,460,42,19,95,Loc.,unitloc_key
28,2,1,5,0,0,0,251,449,24,44,-1,,others
29,3,1,5,1,0,0,251,449,24,44,-1,,others
30,4,1,5,1,1,0,251,449,24,44,-1,,others
31,5,1,5,1,1,1,251,449,24,44,95,  ,others
32,2,1,6,0,0,0,275,460,294,22,-1,,others
33,3,1,6,1,0,0,275,460,294,22,-1,,others
34,4,1,6,1,1,0,275,460,294,22,-1,,others
35,5,1,6,1,1,1,275,460,89,18,91,FIRENZE,others
36,5,1,6,1,1,2,373,470,7,2,91,-,others
37,5,1,6,1,1,3,387,460,33,18,93,Via,others
38,5,1,6,1,1,4,430,460,118,22,92,"Curtatone,",others
39,5,1,6,1,1,5,557,460,12,18,96,5,others
40,2,1,7,0,0,0,274,378,681,19,-1,,others
41,3,1,7,1,0,0,274,378,681,19,-1,,others
42,4,1,7,1,1,0,274,378,681,19,-1,,others
43,5,1,7,1,1,1,274,378,99,18,92,COGEFIN,others
44,5,1,7,1,1,2,382,378,39,18,96,SRL,others
45,5,1,7,1,1,3,863,378,92,19,92,CLIENTE,cliente_key
46,2,1,8,0,0,0,759,40,110,42,-1,,others
47,3,1,8,1,0,0,759,40,110,42,-1,,others
48,4,1,8,1,1,0,759,40,110,42,-1,,others
49,5,1,8,1,1,1,759,40,110,42,0,=,others
50,2,1,9,0,0,0,669,89,334,28,-1,,others
51,3,1,9,1,0,0,669,89,334,28,-1,,others
52,4,1,9,1,1,0,669,89,334,28,-1,,others
53,5,1,9,1,1,1,669,89,334,28,90,EUROCORPORATION,others
54,2,1,10,0,0,0,743,124,187,7,-1,,others
55,3,1,10,1,0,0,743,124,187,7,-1,,others
56,4,1,10,1,1,0,743,124,187,7,-1,,others
57,5,1,10,1,1,1,743,124,73,7,73,CONSULENZA,others
58,5,1,10,1,1,2,820,124,4,7,36,E,others
59,5,1,10,1,1,3,829,124,53,7,79,GESTIONE,others
60,5,1,10,1,1,4,888,124,42,7,44,RIFIUTI,others
61,2,1,11,0,0,0,1095,295,279,37,-1,,others
62,3,1,11,1,0,0,1095,295,279,37,-1,,others
