level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,2480,3509,-1,,others
2,1,1,0,0,0,1138,62,156,62,-1,,others
3,1,1,1,0,0,1138,62,156,62,-1,,others
4,1,1,1,1,0,1138,62,156,62,-1,,others
5,1,1,1,1,1,1138,62,156,62,18,@-,others
2,1,2,0,0,0,1003,134,501,42,-1,,others
3,1,2,1,0,0,1003,134,501,42,-1,,others
4,1,2,1,1,0,1003,134,501,42,-1,,others
5,1,2,1,1,1,1003,134,501,42,91,EUROCORPORATION,others
2,1,3,0,0,0,1138,209,233,92,-1,,others
3,1,3,1,0,0,1138,209,233,92,-1,,others
4,1,3,1,1,0,1138,209,233,92,-1,,others
5,1,3,1,1,1,1138,209,233,92,69,ow,others
2,1,4,0,0,0,73,394,2354,7,-1,,others
3,1,4,1,0,0,73,394,2354,7,-1,,others
4,1,4,1,1,0,73,394,2354,7,-1,,others
5,1,4,1,1,1,73,394,2354,7,95, ,others
2,1,5,0,0,0,73,535,2354,7,-1,,others
3,1,5,1,0,0,73,535,2354,7,-1,,others
4,1,5,1,1,0,73,535,2354,7,-1,,others
5,1,5,1,1,1,73,535,2354,7,95, ,others
2,1,6,0,0,0,73,617,2354,7,-1,,others
3,1,6,1,0,0,73,617,2354,7,-1,,others
4,1,6,1,1,0,73,617,2354,7,-1,,others
5,1,6,1,1,1,73,617,2354,7,95, ,others
2,1,7,0,0,0,73,781,2354,7,-1,,others
3,1,7,1,0,0,73,781,2354,7,-1,,others
4,1,7,1,1,0,73,781,2354,7,-1,,others
5,1,7,1,1,1,73,781,2354,7,95, ,others
2,1,8,0,0,0,73,863,2354,7,-1,,others
3,1,8,1,0,0,73,863,2354,7,-1,,others
4,1,8,1,1,0,73,863,2354,7,-1,,others
5,1,8,1,1,1,73,863,2354,7,95, ,others
2,1,9,0,0,0,73,942,2354,7,-1,,others
3,1,9,1,0,0,73,942,2354,7,-1,,others
4,1,9,1,1,0,73,942,2354,7,-1,,others
5,1,9,1,1,1,73,942,2354,7,95, ,others
2,1,10,0,0,0,382,537,5,492,-1,,others
3,1,10,1,0,0,382,537,5,492,-1,,others
4,1,10,1,1,0,382,537,5,492,-1,,others
5,1,10,1,1,1,382,537,5,492,95, ,others
2,1,11,0,0,0,676,944,3,85,-1,,others
3,1,11,1,0,0,676,944,3,85,-1,,others
4,1,11,1,1,0,676,944,3,85,-1,,others
5,1,11,1,1,1,676,944,3,85,95, ,others
2,1,12,0,0,0,988,944,3,85,-1,,others
3,1,12,1,0,0,988,944,3,85,-1,,others
4,1,12,1,1,0,988,944,3,85,-1,,others
5,1,12,1,1,1,988,944,3,85,95, ,others
2,1,13,0,0,0,73,1024,2354,7,-1,,others
3,1,13,1,0,0,73,1024,2354,7,-1,,others
4,1,13,1,1,0,73,1024,2354,7,-1,,others
5,1,13,1,1,1,73,1024,2354,7,95, ,others
2,1,14,0,0,0,1604,537,5,592,-1,,others
3,1,14,1,0,0,1604,537,5,592,-1,,others
4,1,14,1,1,0,1604,537,5,592,-1,,others
5,1,14,1,1,1,1604,537,5,592,95, ,others
2,1,15,0,0,0,73,1123,2354,9,-1,,others
3,1,15,1,0,0,73,1123,2354,9,-1,,others
4,1,15,1,1,0,73,1123,2354,9,-1,,others
5,1,15,1,1,1,73,1123,2354,9,95, ,others
2,1,16,0,0,0,73,1205,1198,5,-1,,others
3,1,16,1,0,0,73,1205,1198,5,-1,,others
4,1,16,1,1,0,73,1205,1198,5,-1,,others
5,1,16,1,1,1,73,1205,1198,5,95, ,others
2,1,17,0,0,0,775,1126,3,162,-1,,others
3,1,17,1,0,0,775,1126,3,162,-1,,others
4,1,17,1,1,0,775,1126,3,162,-1,,others
5,1,17,1,1,1,775,1126,3,162,95, ,others
2,1,18,0,0,0,326,1126,3,162,-1,,others
3,1,18,1,0,0,326,1126,3,162,-1,,others
4,1,18,1,1,0,326,1126,3,162,-1,,others
5,1,18,1,1,1,326,1126,3,162,95, ,others
2,1,19,0,0,0,73,1283,1198,6,-1,,others
3,1,19,1,0,0,73,1283,1198,6,-1,,others
4,1,19,1,1,0,73,1283,1198,6,-1,,others
5,1,19,1,1,1,73,1283,1198,6,95, ,others
2,1,20,0,0,0,73,1374,1198,6,-1,,others
3,1,20,1,0,0,73,1374,1198,6,-1,,others
4,1,20,1,1,0,73,1374,1198,6,-1,,others
5,1,20,1,1,1,73,1374,1198,6,95, ,others
2,1,21,0,0,0,1266,396,6,1044,-1,,others
3,1,21,1,0,0,1266,396,6,1044,-1,,others
4,1,21,1,1,0,1266,396,6,1044,-1,,others
5,1,21,1,1,1,1266,396,6,1044,95, ,others
2,1,22,0,0,0,73,1436,1198,5,-1,,others
3,1,22,1,0,0,73,1436,1198,5,-1,,others
4,1,22,1,1,0,73,1436,1198,5,-1,,others
5,1,22,1,1,1,73,1436,1198,5,95, ,others
2,1,23,0,0,0,1270,1481,1157,5,-1,,others
3,1,23,1,0,0,1270,1481,1157,5,-1,,others
4,1,23,1,1,0,1270,1481,1157,5,-1,,others
5,1,23,1,1,1,1270,1481,1157,5,95, ,others
2,1,24,0,0,0,73,1554,2354,8,-1,,others
3,1,24,1,0,0,73,1554,2354,8,-1,,others
4,1,24,1,1,0,73,1554,2354,8,-1,,others
5,1,24,1,1,1,73,1554,2354,8,95, ,others
2,1,25,0,0,0,73,1629,2354,8,-1,,others
3,1,25,1,0,0,73,1629,2354,8,-1,,others
4,1,25,1,1,0,73,1629,2354,8,-1,,others
5,1,25,1,1,1,73,1629,2354,8,95, ,others
2,1,26,0,0,0,73,1851,2354,7,-1,,others
3,1,26,1,0,0,73,1851,2354,7,-1,,others
4,1,26,1,1,0,73,1851,2354,7,-1,,others
5,1,26,1,1,1,73,1851,2354,7,95, ,others
2,1,27,0,0,0,73,1904,2354,8,-1,,others
3,1,27,1,0,0,73,1904,2354,8,-1,,others
4,1,27,1,1,0,73,1904,2354,8,-1,,others
5,1,27,1,1,1,73,1904,2354,8,95, ,others
2,1,28,0,0,0,73,1982,2354,7,-1,,others
3,1,28,1,0,0,73,1982,2354,7,-1,,others
4,1,28,1,1,0,73,1982,2354,7,-1,,others
5,1,28,1,1,1,73,1982,2354,7,95, ,others
2,1,29,0,0,0,73,2295,2354,7,-1,,others
3,1,29,1,0,0,73,2295,2354,7,-1,,others
4,1,29,1,1,0,73,2295,2354,7,-1,,others
5,1,29,1,1,1,73,2295,2354,7,95, ,others
2,1,30,0,0,0,73,2374,1035,5,-1,,others
3,1,30,1,0,0,73,2374,1035,5,-1,,others
4,1,30,1,1,0,73,2374,1035,5,-1,,others
5,1,30,1,1,1,73,2374,1035,5,95, ,others
2,1,31,0,0,0,73,2452,1030,5,-1,,others
3,1,31,1,0,0,73,2452,1030,5,-1,,others
4,1,31,1,1,0,73,2452,1030,5,-1,,others
5,1,31,1,1,1,73,2452,1030,5,95, ,others
2,1,32,0,0,0,73,2529,2354,7,-1,,others
3,1,32,1,0,0,73,2529,2354,7,-1,,others
4,1,32,1,1,0,73,2529,2354,7,-1,,others
5,1,32,1,1,1,73,2529,2354,7,95, ,others
2,1,33,0,0,0,71,396,8,2235,-1,,others
3,1,33,1,0,0,71,396,8,2235,-1,,others
4,1,33,1,1,0,71,396,8,2235,-1,,others
5,1,33,1,1,1,71,396,8,2235,95, ,others
2,1,34,0,0,0,1094,1984,3,647,-1,,others
3,1,34,1,0,0,1094,1984,3,647,-1,,others
4,1,34,1,1,0,1094,1984,3,647,-1,,others
5,1,34,1,1,1,1094,1984,3,647,95, ,others
2,1,35,0,0,0,73,2626,2354,7,-1,,others
3,1,35,1,0,0,73,2626,2354,7,-1,,others
4,1,35,1,1,0,73,2626,2354,7,-1,,others
5,1,35,1,1,1,73,2626,2354,7,95, ,others
2,1,36,0,0,0,1747,2855,594,6,-1,,others
3,1,36,1,0,0,1747,2855,594,6,-1,,others
4,1,36,1,1,0,1747,2855,594,6,-1,,others
5,1,36,1,1,1,1747,2855,594,6,95, ,others
2,1,37,0,0,0,100,567,2320,2909,-1,,others
3,1,37,1,0,0,100,567,2320,2909,-1,,others
4,1,37,1,1,0,103,567,2296,27,-1,,others
5,1,37,1,1,1,103,567,235,27,91,PRODUTTORE,produttore_key
5,1,37,1,1,2,413,568,107,26,96,MARIE,produttore_value
5,1,37,1,1,3,535,568,30,26,92,DI,produttore_value
5,1,37,1,1,4,579,567,278,27,91,GIALLOMBARDO,produttore_value
5,1,37,1,1,5,872,568,113,26,92,MARIA,produttore_value
5,1,37,1,1,6,997,567,180,27,92,GRAZIELLA,produttore_value
5,1,37,1,1,7,1296,567,136,27,89,CLIENTE,others
5,1,37,1,1,8,1635,568,108,26,96,MARIE,others
5,1,37,1,1,9,1758,568,29,26,89,DI,others
5,1,37,1,1,10,1802,567,278,27,91,GIALLOMBARDO,others
5,1,37,1,1,11,2095,568,112,26,92,MARIA,others
5,1,37,1,1,12,2219,567,180,27,92,GRAZIELLA,others
4,1,37,1,2,0,103,689,2102,35,-1,,others
5,1,37,1,2,1,103,689,80,28,96,Unit.,unitloc_key
5,1,37,1,2,2,198,691,63,26,96,Loc.,unitloc_key
5,1,37,1,2,3,413,690,209,27,91,PONTASSIEVE,unitloc_value
5,1,37,1,2,4,626,691,38,26,91,-,unitloc_value
5,1,37,1,2,5,675,691,57,26,96,VIA,unitloc_value
5,1,37,1,2,6,745,690,98,27,91,PIERO,unitloc_value
5,1,37,1,2,7,856,690,249,27,78,CALAMANDREI,unitloc_value
5,1,37,1,2,8,1119,690,17,27,95,3,unitloc_value
5,1,37,1,2,9,1150,690,101,27,95,50065,unitloc_value
5,1,37,1,2,10,0,0,2480,3509,92,|,others
5,1,37,1,2,11,1296,690,176,34,92,Operatore,others
5,1,37,1,2,12,1635,690,105,27,93,Bianca,others
5,1,37,1,2,13,1754,689,99,28,91,Zeloni,others
5,1,37,1,2,14,1867,705,10,3,92,-,others
5,1,37,1,2,15,1891,689,83,28,96,Mob.,others
5,1,37,1,2,16,1989,690,59,27,95,333,others
5,1,37,1,2,17,2061,690,144,27,96,4700455,others
4,1,37,1,3,0,103,812,1887,28,-1,,others
5,1,37,1,3,1,103,812,167,28,92,Referente,others
5,1,37,1,3,2,411,813,278,27,92,GIALLOMBARDO,others
5,1,37,1,3,3,704,814,113,26,93,MARIA,others
5,1,37,1,3,4,829,813,180,27,92,GRAZIELLA,others
5,1,37,1,3,5,1296,813,38,27,93,CF,others
5,1,37,1,3,6,1347,812,187,28,90,Produttore,others
5,1,37,1,3,7,1634,813,356,27,89,GLLMGR68A61Z110B,others
4,1,37,1,4,0,100,892,2193,33,-1,,others
5,1,37,1,4,1,100,892,151,28,91,Telefono,others
5,1,37,1,4,2,412,893,206,27,96,3332098251,others
5,1,37,1,4,3,1297,892,90,28,96,Email,others
5,1,37,1,4,4,1401,892,117,28,96,Cliente,others
5,1,37,1,4,5,1634,892,659,33,91,e.becucci@studiolombardibecucci.com,others
4,1,37,1,5,0,103,971,2214,36,-1,,others
5,1,37,1,5,1,103,975,77,26,93,Data,datarichiesta_key
5,1,37,1,5,2,194,973,151,28,92,Richiesta,datarichiesta_key
5,1,37,1,5,3,438,971,197,36,91,25-05-2022,datarichiesta_value
5,1,37,1,5,4,0,0,2480,3509,91,|,others
5,1,37,1,5,5,704,973,108,28,92,Orario,orariorichiesta_key
5,1,37,1,5,6,826,973,142,28,91,richiesta,orariorichiesta_key
5,1,37,1,5,7,1091,974,91,27,96,10:00,orariorichiesta_value
5,1,37,1,5,8,1297,973,90,28,92,Email,others
5,1,37,1,5,9,1402,973,186,28,92,Produttore,others
5,1,37,1,5,10,0,0,2480,3509,93,|,others
5,1,37,1,5,11,1635,974,682,32,83,MARIAGIALLOMBARDO68@GMAIL.COM,others
4,1,37,1,6,0,1295,1058,413,39,-1,,others
5,1,37,1,6,1,1295,1066,57,26,86,ZTL,others
5,1,37,1,6,2,1668,1058,40,39,77,LJ,others
4,1,37,1,7,0,103,1147,1626,39,-1,,others
5,1,37,1,7,1,103,1154,134,28,92,Mattina,others
5,1,37,1,7,2,343,1154,84,28,97,Dalle,others
5,1,37,1,7,3,565,1155,93,27,96,09:00,others
5,1,37,1,7,4,790,1154,65,28,97,Alle,others
5,1,37,1,7,5,1044,1155,91,27,96,13:00,others
5,1,37,1,7,6,1286,1148,87,37,96,PER,others
5,1,37,1,7,7,1392,1148,55,37,89,LA,others
5,1,37,1,7,8,1465,1147,264,39,89,LOGISTICA:,others
4,1,37,1,8,0,103,1233,1594,35,-1,,others
5,1,37,1,8,1,103,1233,192,35,92,Pomeriggio,others
5,1,37,1,8,2,0,0,2480,3509,95,|,others
5,1,37,1,8,3,343,1233,84,28,95,Dalle,others
5,1,37,1,8,4,565,1234,91,27,96,14:00,others
5,1,37,1,8,5,790,1233,65,28,96,Alle,others
5,1,37,1,8,6,1041,1234,91,27,96,18:00,others
5,1,37,1,8,7,1295,1234,110,27,92,SCHEDA,others
5,1,37,1,8,8,1407,1235,132,26,91,FATTA,others
5,1,37,1,8,9,1553,1235,20,26,93,DA,others
5,1,37,1,8,10,1575,1235,122,26,84,RINKI,others
4,1,37,1,9,0,1296,1285,760,27,-1,,others
5,1,37,1,9,1,1296,1285,181,27,91,CHIAMARE,others
5,1,37,1,9,2,1492,1286,60,26,93,PER,others
