level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,1653,2339,-1,,others
2,1,1,0,0,0,759,40,111,43,-1,,others
3,1,1,1,0,0,759,40,111,43,-1,,others
4,1,1,1,1,0,759,40,111,43,-1,,others
5,1,1,1,1,1,759,40,111,43,14,af,others
2,1,2,0,0,0,669,89,334,28,-1,,others
3,1,2,1,0,0,669,89,334,28,-1,,others
4,1,2,1,1,0,669,89,334,28,-1,,others
5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
2,1,3,0,0,0,742,124,188,7,-1,,others
3,1,3,1,0,0,742,124,188,7,-1,,others
4,1,3,1,1,0,742,124,188,7,-1,,others
5,1,3,1,1,1,742,124,74,7,34,CONSULENZA,others
5,1,3,1,1,2,820,124,5,7,53,E,others
5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
5,1,3,1,1,4,888,124,42,7,73,RIFLUTL,others
2,1,4,0,0,0,759,139,156,62,-1,,others
3,1,4,1,0,0,759,139,156,62,-1,,others
4,1,4,1,1,0,759,139,156,62,-1,,others
5,1,4,1,1,1,759,139,156,62,67,ow,others
2,1,5,0,0,0,304,295,1070,37,-1,,others
3,1,5,1,0,0,304,295,1070,37,-1,,others
4,1,5,1,1,0,304,295,1070,37,-1,,others
5,1,5,1,1,1,304,296,82,35,5,ow,others
5,1,5,1,1,2,401,295,137,37,0,ANCHER,others
5,1,5,1,1,3,539,296,27,35,18,YE,others
5,1,5,1,1,4,1095,296,83,35,93,PER,others
5,1,5,1,1,5,1196,295,178,37,92,UFFICIO,others
2,1,6,0,0,0,48,407,1570,13,-1,,others
3,1,6,1,0,0,48,407,1570,13,-1,,others
4,1,6,1,1,0,48,407,1570,13,-1,,others
5,1,6,1,1,1,48,407,1570,13,95, ,others
2,1,7,0,0,0,48,517,1570,12,-1,,others
3,1,7,1,0,0,48,517,1570,12,-1,,others
4,1,7,1,1,0,48,517,1570,12,-1,,others
5,1,7,1,1,1,48,517,1570,12,95, ,others
2,1,8,0,0,0,48,571,1570,13,-1,,others
3,1,8,1,0,0,48,571,1570,13,-1,,others
4,1,8,1,1,0,48,571,1570,13,-1,,others
5,1,8,1,1,1,48,571,1570,13,95, ,others
2,1,9,0,0,0,48,624,1570,12,-1,,others
3,1,9,1,0,0,48,624,1570,12,-1,,others
4,1,9,1,1,0,48,624,1570,12,-1,,others
5,1,9,1,1,1,48,624,1570,12,95, ,others
2,1,10,0,0,0,254,360,4,324,-1,,others
3,1,10,1,0,0,254,360,4,324,-1,,others
4,1,10,1,1,0,254,360,4,324,-1,,others
5,1,10,1,1,1,254,360,4,324,95, ,others
2,1,11,0,0,0,847,681,771,8,-1,,others
3,1,11,1,0,0,847,681,771,8,-1,,others
4,1,11,1,1,0,847,681,771,8,-1,,others
5,1,11,1,1,1,847,681,771,8,95, ,others
2,1,12,0,0,0,1069,360,5,393,-1,,others
3,1,12,1,0,0,1069,360,5,393,-1,,others
4,1,12,1,1,0,1069,360,5,393,-1,,others
5,1,12,1,1,1,1069,360,5,393,95, ,others
2,1,13,0,0,0,44,680,807,78,-1,,others
3,1,13,1,0,0,44,680,807,78,-1,,others
4,1,13,1,1,0,44,680,807,78,-1,,others
5,1,13,1,1,1,44,680,807,78,95, ,others
2,1,14,0,0,0,847,747,771,9,-1,,others
3,1,14,1,0,0,847,747,771,9,-1,,others
4,1,14,1,1,0,847,747,771,9,-1,,others
5,1,14,1,1,1,847,747,771,9,95, ,others
2,1,15,0,0,0,48,801,799,7,-1,,others
3,1,15,1,0,0,48,801,799,7,-1,,others
4,1,15,1,1,0,48,801,799,7,-1,,others
5,1,15,1,1,1,48,801,799,7,95, ,others
2,1,16,0,0,0,47,360,6,496,-1,,others
3,1,16,1,0,0,47,360,6,496,-1,,others
4,1,16,1,1,0,47,360,6,496,-1,,others
5,1,16,1,1,1,47,360,6,496,95, ,others
2,1,17,0,0,0,66,377,1397,469,-1,,others
3,1,17,1,0,0,66,377,1397,469,-1,,others
4,1,17,1,1,0,68,377,1215,20,-1,,others
5,1,17,1,1,1,68,378,158,19,91,PRODUTTORE,produttore_key
5,1,17,1,1,2,274,378,27,18,93,3B,produttore_value
5,1,17,1,1,3,309,377,103,19,90,Aeraulica,produttore_value
5,1,17,1,1,4,421,377,47,19,0,S.r.l.,produttore_value
5,1,17,1,1,5,863,378,92,19,92,CLIENTE,others
5,1,17,1,1,6,1089,378,27,18,91,3B,others
5,1,17,1,1,7,1124,377,103,19,91,Aeraulica,others
5,1,17,1,1,8,1236,377,47,19,11,S.r.I.,others
4,1,17,1,2,0,68,458,1395,25,-1,,others
5,1,17,1,2,1,68,459,54,20,95,Unit.,unitloc_key
5,1,17,1,2,2,132,460,42,19,95,Loc.,unitloc_key
5,1,17,1,2,3,275,460,89,18,93,FIRENZE,unitloc_value
5,1,17,1,2,4,373,470,7,2,92,-,unitloc_value
5,1,17,1,2,5,389,460,81,18,96,Livorno,unitloc_value
5,1,17,1,2,6,478,458,37,24,96,08-Jun,unitloc_value
5,1,17,1,2,7,524,460,68,18,96,50142,unitloc_value
5,1,17,1,2,8,863,460,119,23,91,Operatore,others
5,1,17,1,2,9,1090,460,65,18,95,Mario,others
5,1,17,1,2,10,1164,459,71,19,92,Nobile,others
5,1,17,1,2,11,1243,470,7,2,92,-,others
5,1,17,1,2,12,1259,459,56,19,95,Mob.,others
5,1,17,1,2,13,1324,460,139,18,96,3381558401,others
4,1,17,1,3,0,68,541,1174,20,-1,,others
5,1,17,1,3,1,68,541,113,20,90,Referente,others
5,1,17,1,3,2,273,542,56,18,91,Anna,others
5,1,17,1,3,3,337,541,72,19,91,Trebbi,others
5,1,17,1,3,4,863,542,26,19,93,CF,others
5,1,17,1,3,5,898,541,125,20,92,Produttore,others
5,1,17,1,3,6,1089,542,153,18,96,6187780488,others
4,1,17,1,4,0,66,594,1219,23,-1,,others
5,1,17,1,4,1,66,594,102,20,91,Telefono,others
5,1,17,1,4,2,274,595,139,18,96,557323736,others
5,1,17,1,4,3,864,594,61,20,95,Email,others
5,1,17,1,4,4,933,594,80,20,96,Cliente,others
5,1,17,1,4,5,1090,594,195,23,69,info@3bfirenze.it,others
4,1,17,1,5,0,68,647,1217,24,-1,,others
5,1,17,1,5,1,68,649,52,19,93,Data,datarichiesta_key
5,1,17,1,5,2,129,648,101,20,92,Richiesta,datarichiesta_key
5,1,17,1,5,3,293,647,131,24,94,14-02-2022,datarichiesta_value
5,1,17,1,5,4,0,0,1653,2339,93,|,others
5,1,17,1,5,5,469,648,73,20,92,Orario,orariorichiesta_key
5,1,17,1,5,6,550,648,96,20,91,richiesta,orariorichiesta_key
5,1,17,1,5,7,726,649,62,18,96,08:00,orariorichiesta_value
5,1,17,1,5,8,864,648,61,20,93,Email,others
5,1,17,1,5,9,934,648,125,20,91,Produttore,others
5,1,17,1,5,10,0,0,1653,2339,89,|,others
5,1,17,1,5,11,1090,648,195,23,89,info@3bfirenze.it,others
4,1,17,1,6,0,863,705,276,27,-1,,others
5,1,17,1,6,1,863,710,38,18,81,ZTL,others
5,1,17,1,6,2,1112,705,27,27,42,oO,others
4,1,17,1,7,0,68,765,1085,26,-1,,others
5,1,17,1,7,1,68,769,90,20,92,Mattina,others
5,1,17,1,7,2,229,769,56,20,96,Dalle,others
5,1,17,1,7,3,377,770,62,18,96,08:00,others
5,1,17,1,7,4,527,769,43,20,96,Alle,others
5,1,17,1,7,5,696,770,61,18,96,12:30,others
5,1,17,1,7,6,857,765,59,25,96,PER,others
5,1,17,1,7,7,927,765,38,25,93,LA,others
5,1,17,1,7,8,976,765,177,26,90,LOGISTICA:,others
4,1,17,1,8,0,68,822,1103,24,-1,,others
5,1,17,1,8,1,68,822,129,24,92,Pomeriggio,others
5,1,17,1,8,2,0,0,1653,2339,90,|,others
5,1,17,1,8,3,229,822,56,20,90,Dalle,others
5,1,17,1,8,4,376,823,61,18,96,14:00,others
