,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
0,1,1,0,0,0,0,0,0,1653,2339,-1,,others
1,2,1,1,0,0,0,759,40,110,43,-1,,others
2,3,1,1,1,0,0,759,40,110,43,-1,,others
3,4,1,1,1,1,0,759,40,110,43,-1,,others
4,5,1,1,1,1,1,759,40,110,43,0,=,others
5,2,1,2,0,0,0,669,89,334,28,-1,,others
6,3,1,2,1,0,0,669,89,334,28,-1,,others
7,4,1,2,1,1,0,669,89,334,28,-1,,others
8,5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
9,2,1,3,0,0,0,742,124,188,7,-1,,others
10,3,1,3,1,0,0,742,124,188,7,-1,,others
11,4,1,3,1,1,0,742,124,188,7,-1,,others
12,5,1,3,1,1,1,742,124,74,7,34,CONSULENZA,others
13,5,1,3,1,1,2,820,124,5,7,53,E,others
14,5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
15,5,1,3,1,1,4,888,124,42,7,73,RIFLUTL,others
16,2,1,4,0,0,0,44,258,1578,191,-1,,others
17,3,1,4,1,0,0,44,258,1578,191,-1,,others
18,4,1,4,1,1,0,44,258,1578,111,-1,,others
19,5,1,4,1,1,1,44,258,1578,111,95,  ,others
20,4,1,4,1,2,0,1070,369,4,36,-1,,others
21,5,1,4,1,2,1,1070,369,4,36,95, ,others
22,4,1,4,1,3,0,251,405,1367,44,-1,,others
23,5,1,4,1,3,1,251,405,1367,44,95,   ,others
24,2,1,5,0,0,0,1095,295,279,37,-1,,others
25,3,1,5,1,0,0,1095,295,279,37,-1,,others
26,4,1,5,1,1,0,1095,295,279,37,-1,,others
27,5,1,5,1,1,1,1095,296,83,35,93,PER,others
28,5,1,5,1,1,2,1196,295,178,37,92,UFFICIO,others
29,2,1,6,0,0,0,1089,378,132,18,-1,,others
30,3,1,6,1,0,0,1089,378,132,18,-1,,others
31,4,1,6,1,1,0,1089,378,132,18,-1,,others
32,5,1,6,1,1,1,1089,378,83,18,95,COMET,others
33,5,1,6,1,1,2,1179,378,42,18,96,SPA,others
34,2,1,7,0,0,0,44,334,213,104,-1,,others
35,3,1,7,1,0,0,44,334,213,104,-1,,others
36,4,1,7,1,1,0,44,334,213,72,-1,,others
37,5,1,7,1,1,1,44,334,213,72,95,  ,others
38,4,1,7,1,2,0,48,406,209,32,-1,,others
39,5,1,7,1,2,1,48,406,209,32,95, ,others
40,2,1,8,0,0,0,68,378,158,19,-1,,others
41,3,1,8,1,0,0,68,378,158,19,-1,,others
42,4,1,8,1,1,0,68,378,158,19,-1,,others
43,5,1,8,1,1,1,68,378,158,19,91,PRODUTTORE,produttore_key
44,2,1,9,0,0,0,274,378,681,19,-1,,others
45,3,1,9,1,0,0,274,378,681,19,-1,,others
46,4,1,9,1,1,0,274,378,681,19,-1,,others
47,5,1,9,1,1,1,274,378,83,18,95,COMET,others
48,5,1,9,1,1,2,364,378,42,18,95,SPA,others
49,5,1,9,1,1,3,863,378,92,19,92,CLIENTE,cliente_key
50,2,1,10,0,0,0,273,459,339,24,-1,,others
51,3,1,10,1,0,0,273,459,339,24,-1,,others
52,4,1,10,1,1,0,273,459,339,24,-1,,others
53,5,1,10,1,1,1,273,460,33,18,96,Via,others
54,5,1,10,1,1,2,317,460,53,18,85,Isaac,others
55,5,1,10,1,1,3,379,460,94,22,95,"Newton,",others
56,5,1,10,1,1,4,482,460,12,18,96,6,others
57,5,1,10,1,1,5,502,460,54,18,96,50018,others
58,5,1,10,1,1,6,558,459,54,24,75,(Fl),others
59,2,1,11,0,0,0,251,447,838,122,-1,,others
60,3,1,11,1,0,0,251,447,838,122,-1,,others
61,4,1,11,1,1,0,612,447,465,48,-1,,others
62,5,1,11,1,1,1,612,447,465,48,95,    ,others
63,4,1,11,1,2,0,251,495,826,36,-1,,others
64,5,1,11,1,2,1,251,495,826,36,95, ,others
65,4,1,11,1,3,0,1023,531,66,38,-1,,others
66,5,1,11,1,3,1,1023,531,66,38,95,   ,others
67,2,1,12,0,0,0,1090,459,373,19,-1,,others
68,3,1,12,1,0,0,1090,459,373,19,-1,,others
69,4,1,12,1,1,0,1090,459,373,19,-1,,others
70,5,1,12,1,1,1,1090,460,65,18,96,Mario,others
71,5,1,12,1,1,2,1164,459,71,19,92,Nobile,others
72,5,1,12,1,1,3,1243,470,7,2,92,-,others
73,5,1,12,1,1,4,1259,459,56,19,96,Mob.,others
74,5,1,12,1,1,5,1324,460,139,18,96,3381558401,others
75,2,1,13,0,0,0,251,449,612,46,-1,,others
76,3,1,13,1,0,0,251,449,612,46,-1,,others
77,4,1,13,1,1,0,251,449,612,46,-1,,others
78,5,1,13,1,1,1,251,449,22,46,95,  ,others
79,5,1,13,1,1,2,612,449,251,45,95,  ,others
80,2,1,14,0,0,0,68,459,914,24,-1,,others
81,3,1,14,1,0,0,68,459,914,24,-1,,others
82,4,1,14,1,1,0,68,459,914,24,-1,,others
83,5,1,14,1,1,1,68,459,54,20,96,Unit.,unitloc_key
84,5,1,14,1,1,2,132,460,42,19,96,Loc.,unitloc_key
85,5,1,14,1,1,3,863,460,119,23,91,Operatore,operatore_key
86,2,1,15,0,0,0,48,517,1570,12,-1,,others
87,3,1,15,1,0,0,48,517,1570,12,-1,,others
88,4,1,15,1,1,0,48,517,1570,12,-1,,others
89,5,1,15,1,1,1,48,517,1570,12,95, ,others
90,2,1,16,0,0,0,251,531,1371,38,-1,,others
91,3,1,16,1,0,0,251,531,1371,38,-1,,others
92,4,1,16,1,1,0,251,531,1371,38,-1,,others
93,5,1,16,1,1,1,251,531,612,1,95, ,others
94,5,1,16,1,1,2,1242,533,380,36,95, ,others
95,2,1,17,0,0,0,863,541,379,20,-1,,others
96,3,1,17,1,0,0,863,541,379,20,-1,,others
97,4,1,17,1,1,0,863,541,379,20,-1,,others
98,5,1,17,1,1,1,863,542,26,19,93,CF,cfproduttore_key
99,5,1,17,1,1,2,898,541,125,20,91,Produttore,cfproduttore_key
100,5,1,17,1,1,3,1089,542,153,18,96,02108091204,others
101,2,1,18,0,0,0,181,532,682,39,-1,,others
102,3,1,18,1,0,0,181,532,682,39,-1,,others
103,4,1,18,1,1,0,181,532,682,39,-1,,others
104,5,1,18,1,1,1,181,532,682,39,95,   ,others
105,2,1,19,0,0,0,68,541,355,20,-1,,others
106,3,1,19,1,0,0,68,541,355,20,-1,,others
107,4,1,19,1,1,0,68,541,355,20,-1,,others
108,5,1,19,1,1,1,68,541,113,20,90,Referente,referente_key
109,5,1,19,1,1,2,275,541,60,19,93,Paolo,others
110,5,1,19,1,1,3,343,541,80,19,92,Sodiani,others
111,2,1,20,0,0,0,44,569,1578,55,-1,,others
112,3,1,20,1,0,0,44,569,1578,55,-1,,others
113,4,1,20,1,1,0,44,569,1578,55,-1,,others
114,5,1,20,1,1,1,44,569,1578,55,95,     ,others
115,2,1,21,0,0,0,44,531,24,40,-1,,others
116,3,1,21,1,0,0,44,531,24,40,-1,,others
117,4,1,21,1,1,0,44,531,24,40,-1,,others
118,5,1,21,1,1,1,44,531,24,40,95, ,others
119,2,1,22,0,0,0,44,581,1578,43,-1,,others
120,3,1,22,1,0,0,44,581,1578,43,-1,,others
121,4,1,22,1,1,0,44,581,1578,43,-1,,others
122,5,1,22,1,1,1,44,581,230,43,95,  ,others
123,5,1,22,1,1,2,1387,582,235,2,95, ,others
124,2,1,23,0,0,0,66,594,1321,24,-1,,others
125,3,1,23,1,0,0,66,594,1321,24,-1,,others
126,4,1,23,1,1,0,66,594,1321,24,-1,,others
127,5,1,23,1,1,1,66,594,102,20,92,Telefono,telefono_key
128,5,1,23,1,1,2,864,594,61,20,96,Email,emailcliente_key
129,5,1,23,1,1,3,933,594,80,20,96,Cliente,emailcliente_key
130,5,1,23,1,1,4,1089,594,298,24,86,co48.rde@gruppocomet.it,others
131,2,1,24,0,0,0,251,584,1371,54,-1,,others
132,3,1,24,1,0,0,251,584,1371,54,-1,,others
133,4,1,24,1,1,0,251,584,1371,54,-1,,others
134,5,1,24,1,1,1,251,584,838,54,95,    ,others
135,5,1,24,1,1,2,1387,584,235,40,95, ,others
136,2,1,25,0,0,0,168,584,106,45,-1,,others
137,3,1,25,1,0,0,168,584,106,45,-1,,others
138,4,1,25,1,1,0,168,584,106,45,-1,,others
139,5,1,25,1,1,1,168,584,106,45,95,  ,others
140,2,1,26,0,0,0,274,593,150,24,-1,,others
141,3,1,26,1,0,0,274,593,150,24,-1,,others
142,4,1,26,1,1,0,274,593,150,24,-1,,others
143,5,1,26,1,1,1,274,593,150,24,92,348/2723098,others
144,2,1,27,0,0,0,51,624,1567,12,-1,,others
145,3,1,27,1,0,0,51,624,1567,12,-1,,others
146,4,1,27,1,1,0,51,624,1567,12,-1,,others
147,5,1,27,1,1,1,51,624,1567,12,95, ,others
148,2,1,28,0,0,0,44,635,1033,102,-1,,others
149,3,1,28,1,0,0,44,635,1033,102,-1,,others
150,4,1,28,1,1,0,44,635,1033,66,-1,,others
151,5,1,28,1,1,1,44,635,1033,66,95,     ,others
152,4,1,28,1,2,0,44,701,819,36,-1,,others
153,5,1,28,1,2,1,44,701,819,36,95, ,others
154,2,1,29,0,0,0,864,648,523,24,-1,,others
155,3,1,29,1,0,0,864,648,523,24,-1,,others
156,4,1,29,1,1,0,864,648,523,24,-1,,others
157,5,1,29,1,1,1,864,648,61,20,92,Email,emailproduttore_key
158,5,1,29,1,1,2,934,648,125,20,91,Produttore,emailproduttore_key
159,5,1,29,1,1,3,0,0,1653,2339,88,|,others
160,5,1,29,1,1,4,1089,648,298,24,88,co48.rde@gruppocomet.it,others
161,2,1,30,0,0,0,44,638,249,45,-1,,others
162,3,1,30,1,0,0,44,638,249,45,-1,,others
163,4,1,30,1,1,0,44,638,249,45,-1,,others
164,5,1,30,1,1,1,44,638,249,45,95,  ,others
165,2,1,31,0,0,0,293,647,131,24,-1,,others
166,3,1,31,1,0,0,293,647,131,24,-1,,others
167,4,1,31,1,1,0,293,647,131,24,-1,,others
168,5,1,31,1,1,1,293,647,131,24,96,14/02/2022,others
169,2,1,32,0,0,0,424,638,45,40,-1,,others
170,3,1,32,1,0,0,424,638,45,40,-1,,others
171,4,1,32,1,1,0,424,638,45,40,-1,,others
