,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
0,1,1,0,0,0,0,0,0,1653,2339,-1,,others
1,2,1,1,0,0,0,759,40,104,42,-1,,others
2,3,1,1,1,0,0,759,40,104,42,-1,,others
3,4,1,1,1,1,0,759,40,104,42,-1,,others
4,5,1,1,1,1,1,759,40,104,42,44,a,others
5,2,1,2,0,0,0,669,89,334,28,-1,,others
6,3,1,2,1,0,0,669,89,334,28,-1,,others
7,4,1,2,1,1,0,669,89,334,28,-1,,others
8,5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
9,2,1,3,0,0,0,759,140,155,61,-1,,others
10,3,1,3,1,0,0,759,140,155,61,-1,,others
11,4,1,3,1,1,0,759,140,155,61,-1,,others
12,5,1,3,1,1,1,759,140,155,61,64,ow,others
13,2,1,4,0,0,0,48,263,1570,4,-1,,others
14,3,1,4,1,0,0,48,263,1570,4,-1,,others
15,4,1,4,1,1,0,48,263,1570,4,-1,,others
16,5,1,4,1,1,1,48,263,1570,4,95, ,others
17,2,1,5,0,0,0,49,357,1569,4,-1,,others
18,3,1,5,1,0,0,49,357,1569,4,-1,,others
19,4,1,5,1,1,0,49,357,1569,4,-1,,others
20,5,1,5,1,1,1,49,357,1569,4,95, ,others
21,2,1,6,0,0,0,49,521,1569,4,-1,,others
22,3,1,6,1,0,0,49,521,1569,4,-1,,others
23,4,1,6,1,1,0,49,521,1569,4,-1,,others
24,5,1,6,1,1,1,49,521,1569,4,95, ,others
25,2,1,7,0,0,0,49,628,1569,4,-1,,others
26,3,1,7,1,0,0,49,628,1569,4,-1,,others
27,4,1,7,1,1,0,49,628,1569,4,-1,,others
28,5,1,7,1,1,1,49,628,1569,4,95, ,others
29,2,1,8,0,0,0,254,358,4,328,-1,,others
30,3,1,8,1,0,0,254,358,4,328,-1,,others
31,4,1,8,1,1,0,254,358,4,328,-1,,others
32,5,1,8,1,1,1,254,358,4,328,95, ,others
33,2,1,9,0,0,0,49,683,1569,4,-1,,others
34,3,1,9,1,0,0,49,683,1569,4,-1,,others
35,4,1,9,1,1,0,49,683,1569,4,-1,,others
36,5,1,9,1,1,1,49,683,1569,4,95, ,others
37,2,1,10,0,0,0,1112,705,26,1,-1,,others
38,3,1,10,1,0,0,1112,705,26,1,-1,,others
39,4,1,10,1,1,0,1112,705,26,1,-1,,others
40,5,1,10,1,1,1,1112,705,26,1,95, ,others
41,2,1,11,0,0,0,1069,358,4,392,-1,,others
42,3,1,11,1,0,0,1069,358,4,392,-1,,others
43,4,1,11,1,1,0,1069,358,4,392,-1,,others
44,5,1,11,1,1,1,1069,358,4,392,95, ,others
45,2,1,12,0,0,0,1112,594,2,138,-1,,others
46,3,1,12,1,0,0,1112,594,2,138,-1,,others
47,4,1,12,1,1,0,1112,594,2,138,-1,,others
48,5,1,12,1,1,1,1112,594,2,138,95, ,others
49,2,1,13,0,0,0,1112,730,26,2,-1,,others
50,3,1,13,1,0,0,1112,730,26,2,-1,,others
51,4,1,13,1,1,0,1112,730,26,2,-1,,others
52,5,1,13,1,1,1,1112,730,26,2,95, ,others
53,2,1,14,0,0,0,48,750,1570,4,-1,,others
54,3,1,14,1,0,0,48,750,1570,4,-1,,others
55,4,1,14,1,1,0,48,750,1570,4,-1,,others
56,5,1,14,1,1,1,48,750,1570,4,95, ,others
57,2,1,15,0,0,0,49,803,798,4,-1,,others
58,3,1,15,1,0,0,49,803,798,4,-1,,others
59,4,1,15,1,1,0,49,803,798,4,-1,,others
60,5,1,15,1,1,1,49,803,798,4,95, ,others
61,2,1,16,0,0,0,217,751,2,108,-1,,others
62,3,1,16,1,0,0,217,751,2,108,-1,,others
63,4,1,16,1,1,0,217,751,2,108,-1,,others
64,5,1,16,1,1,1,217,751,2,108,95, ,others
65,2,1,17,0,0,0,49,855,795,4,-1,,others
66,3,1,17,1,0,0,49,855,795,4,-1,,others
67,4,1,17,1,1,0,49,855,795,4,-1,,others
68,5,1,17,1,1,1,49,855,795,4,95, ,others
69,2,1,18,0,0,0,1137,705,3,170,-1,,others
70,3,1,18,1,0,0,1137,705,3,170,-1,,others
71,4,1,18,1,1,0,1137,705,3,170,-1,,others
72,5,1,18,1,1,1,1137,705,3,170,95, ,others
73,2,1,19,0,0,0,48,264,4,696,-1,,others
74,3,1,19,1,0,0,48,264,4,696,-1,,others
75,4,1,19,1,1,0,48,264,4,696,-1,,others
76,5,1,19,1,1,1,48,264,4,696,95, ,others
