,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
0,1,1,0,0,0,0,0,0,1653,2339,-1,,others
1,2,1,1,0,0,0,759,40,111,43,-1,,others
2,3,1,1,1,0,0,759,40,111,43,-1,,others
3,4,1,1,1,1,0,759,40,111,43,-1,,others
4,5,1,1,1,1,1,759,40,111,43,14,af,others
5,2,1,2,0,0,0,669,89,334,28,-1,,others
6,3,1,2,1,0,0,669,89,334,28,-1,,others
7,4,1,2,1,1,0,669,89,334,28,-1,,others
8,5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
9,2,1,3,0,0,0,742,124,188,7,-1,,others
10,3,1,3,1,0,0,742,124,188,7,-1,,others
11,4,1,3,1,1,0,742,124,188,7,-1,,others
12,5,1,3,1,1,1,742,124,74,7,34,CONSULENZA,others
13,5,1,3,1,1,2,820,124,5,7,53,E,others
14,5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
15,5,1,3,1,1,4,888,124,42,7,73,RIFLUTL,others
16,2,1,4,0,0,0,759,139,156,62,-1,,others
17,3,1,4,1,0,0,759,139,156,62,-1,,others
18,4,1,4,1,1,0,759,139,156,62,-1,,others
19,5,1,4,1,1,1,759,139,156,62,67,ow,others
20,2,1,5,0,0,0,1095,295,279,37,-1,,others
21,3,1,5,1,0,0,1095,295,279,37,-1,,others
22,4,1,5,1,1,0,1095,295,279,37,-1,,others
23,5,1,5,1,1,1,1095,296,83,35,93,PER,others
24,5,1,5,1,1,2,1196,295,178,37,92,UFFICIO,others
25,2,1,6,0,0,0,1089,369,491,53,-1,,others
26,3,1,6,1,0,0,1089,369,491,53,-1,,others
27,4,1,6,1,1,0,1090,369,490,19,-1,,others
28,5,1,6,1,1,1,1090,369,222,19,79,BENCISTA'GIUSEPPE,others
29,5,1,6,1,1,2,1322,370,20,18,93,DI,others
30,5,1,6,1,1,3,1352,369,111,19,86,BENCISTA',others
31,5,1,6,1,1,4,1472,370,83,18,93,CESARE,others
32,5,1,6,1,1,5,1564,369,16,19,93,&,others
33,4,1,6,1,2,0,1089,404,61,18,-1,,others
34,5,1,6,1,2,1,1089,404,61,18,62,C.SAS,others
35,2,1,7,0,0,0,44,360,1046,55,-1,,others
36,3,1,7,1,0,0,44,360,1046,55,-1,,others
37,4,1,7,1,1,0,44,360,1046,55,-1,,others
38,5,1,7,1,1,1,44,360,1046,55,95,   ,others
39,2,1,8,0,0,0,226,368,625,38,-1,,others
40,3,1,8,1,0,0,226,368,625,38,-1,,others
41,4,1,8,1,1,0,226,368,625,38,-1,,others
42,5,1,8,1,1,1,226,368,625,38,95,   ,others
43,2,1,9,0,0,0,44,360,1578,135,-1,,others
44,3,1,9,1,0,0,44,360,1578,135,-1,,others
45,4,1,9,1,1,0,840,360,782,55,-1,,others
46,5,1,9,1,1,1,840,368,238,47,95,      ,others
47,5,1,9,1,1,2,1580,360,42,8,95, ,others
48,4,1,9,1,2,0,44,415,1033,16,-1,,others
49,5,1,9,1,2,1,44,415,1033,16,95, ,others
50,4,1,9,1,3,0,251,431,826,18,-1,,others
51,5,1,9,1,3,1,251,431,826,18,95,   ,others
52,4,1,9,1,4,0,251,449,24,46,-1,,others
53,5,1,9,1,4,1,251,449,24,46,95,  ,others
54,2,1,10,0,0,0,68,377,772,20,-1,,others
55,3,1,10,1,0,0,68,377,772,20,-1,,others
56,4,1,10,1,1,0,68,377,772,20,-1,,others
57,5,1,10,1,1,1,68,378,158,19,91,PRODUTTORE,produttore_key
58,5,1,10,1,1,2,0,0,1653,2339,93,|,others
59,5,1,10,1,1,3,275,377,224,19,91,BENCISTA'GIUSEPPE,others
60,5,1,10,1,1,4,509,378,20,18,91,DI,others
61,5,1,10,1,1,5,540,377,112,19,84,BENCISTA',others
