level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,1653,2339,-1,,others
2,1,1,0,0,0,759,40,110,43,-1,,others
3,1,1,1,0,0,759,40,110,43,-1,,others
4,1,1,1,1,0,759,40,110,43,-1,,others
5,1,1,1,1,1,759,40,110,43,0,=,others
2,1,2,0,0,0,669,89,334,28,-1,,others
3,1,2,1,0,0,669,89,334,28,-1,,others
4,1,2,1,1,0,669,89,334,28,-1,,others
5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
2,1,3,0,0,0,742,124,188,7,-1,,others
3,1,3,1,0,0,742,124,188,7,-1,,others
4,1,3,1,1,0,742,124,188,7,-1,,others
5,1,3,1,1,1,742,124,74,7,34,CONSULENZA,others
5,1,3,1,1,2,820,124,5,7,53,E,others
5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
5,1,3,1,1,4,888,124,42,7,73,RIFLUTL,others
2,1,4,0,0,0,759,139,156,62,-1,,others
3,1,4,1,0,0,759,139,156,62,-1,,others
4,1,4,1,1,0,759,139,156,62,-1,,others
5,1,4,1,1,1,759,139,156,62,67,ow,others
2,1,5,0,0,0,44,260,1578,104,-1,,others
3,1,5,1,0,0,44,260,1578,104,-1,,others
4,1,5,1,1,0,44,260,1578,104,-1,,others
5,1,5,1,1,1,44,260,1578,104,95, ,others
2,1,6,0,0,0,304,295,1070,37,-1,,others
3,1,6,1,0,0,304,295,1070,37,-1,,others
4,1,6,1,1,0,304,295,1070,37,-1,,others
5,1,6,1,1,1,304,295,295,37,0,WORDEN,others
5,1,6,1,1,2,1095,296,83,35,93,PER,others
5,1,6,1,1,3,1196,295,178,37,92,UFFICIO,others
2,1,7,0,0,0,68,378,1459,19,-1,,others
3,1,7,1,0,0,68,378,1459,19,-1,,others
4,1,7,1,1,0,68,378,1459,19,-1,,others
5,1,7,1,1,1,68,378,158,19,92,PRODUTTORE,produttore_key
5,1,7,1,1,2,0,0,1653,2339,96,|,others
5,1,7,1,1,3,274,378,89,18,96,COMUNE,produttore_value
5,1,7,1,1,4,368,378,39,18,73,DI,produttore_value
5,1,7,1,1,5,418,378,146,18,91,MONTELUPO,produttore_value
5,1,7,1,1,6,574,378,138,18,92,FIORENTINO,produttore_value
5,1,7,1,1,7,863,378,92,19,92,CLIENTE,others
5,1,7,1,1,8,1089,378,90,18,96,COMUNE,others
5,1,7,1,1,9,1183,378,39,18,90,DI,others
5,1,7,1,1,10,1233,378,128,18,88,MONTELUPO,others
