,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
0,1,1,0,0,0,0,0,0,1653,2339,-1,,others
1,2,1,1,0,0,0,759,40,111,43,-1,,others
2,3,1,1,1,0,0,759,40,111,43,-1,,others
3,4,1,1,1,1,0,759,40,111,43,-1,,others
4,5,1,1,1,1,1,759,40,111,43,0,“—,others
5,2,1,2,0,0,0,668,89,335,28,-1,,others
6,3,1,2,1,0,0,668,89,335,28,-1,,others
7,4,1,2,1,1,0,668,89,335,28,-1,,others
8,5,1,2,1,1,1,668,89,335,28,91,EUROCORPORATION,others
9,2,1,3,0,0,0,742,124,188,7,-1,,others
10,3,1,3,1,0,0,742,124,188,7,-1,,others
11,4,1,3,1,1,0,742,124,188,7,-1,,others
12,5,1,3,1,1,1,742,124,74,7,34,CONSULENZA,others
13,5,1,3,1,1,2,820,124,5,7,53,E,others
14,5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
15,5,1,3,1,1,4,888,124,42,7,73,RIFLUTL,others
16,2,1,4,0,0,0,759,139,156,62,-1,,others
17,3,1,4,1,0,0,759,139,156,62,-1,,others
18,4,1,4,1,1,0,759,139,156,62,-1,,others
19,5,1,4,1,1,1,759,139,156,62,67,ow,others
20,2,1,5,0,0,0,44,258,1578,180,-1,,others
21,3,1,5,1,0,0,44,258,1578,180,-1,,others
22,4,1,5,1,1,0,44,258,1578,111,-1,,others
23,5,1,5,1,1,1,44,258,1578,111,95,  ,others
24,4,1,5,1,2,0,1070,369,4,36,-1,,others
25,5,1,5,1,2,1,1070,369,4,36,95, ,others
26,4,1,5,1,3,0,1070,405,548,33,-1,,others
27,5,1,5,1,3,1,1070,405,548,33,95, ,others
28,2,1,6,0,0,0,304,295,1070,37,-1,,others
29,3,1,6,1,0,0,304,295,1070,37,-1,,others
30,4,1,6,1,1,0,304,295,1070,37,-1,,others
31,5,1,6,1,1,1,304,296,82,35,92,PER,others
32,5,1,6,1,1,2,401,295,137,37,91,AUTIS,others
33,5,1,6,1,1,3,1095,296,83,35,91,PER,others
34,5,1,6,1,1,4,1196,295,178,37,91,UFFICIO,others
35,2,1,7,0,0,0,275,441,707,59,-1,,others
36,3,1,7,1,0,0,275,441,707,59,-1,,others
37,4,1,7,1,1,0,275,441,707,38,-1,,others
38,5,1,7,1,1,1,275,443,89,18,93,FIRENZE,others
39,5,1,7,1,1,2,373,453,7,2,91,-,others
40,5,1,7,1,1,3,388,441,42,24,91,C/O,others
41,5,1,7,1,1,4,438,443,96,18,83,CANTIERE,others
42,5,1,7,1,1,5,537,443,51,18,96,Via,others
43,5,1,7,1,1,6,598,442,18,19,93,di,others
44,5,1,7,1,1,7,626,442,68,19,83,Novoli,others
45,5,1,7,1,1,8,702,443,49,23,91,Ang.,others
46,5,1,7,1,1,9,759,443,60,18,86,ViaS.,others
47,5,1,7,1,1,10,0,0,1653,2339,93,|,others
48,5,1,7,1,1,11,863,460,17,19,19,4,others
49,5,1,7,1,1,12,897,464,23,15,9,a,others
50,5,1,7,1,1,13,921,461,61,18,34,store,others
51,4,1,7,1,2,0,275,464,621,36,-1,,others
52,5,1,7,1,2,1,275,477,70,18,91,Pertini,others
53,5,1,7,1,2,2,361,477,67,18,96,50127,others
54,5,1,7,1,2,3,438,477,77,18,96,FIRENZE,others
55,5,1,7,1,2,4,518,476,52,24,79,(Fl),others
56,5,1,7,1,2,5,883,464,13,19,82,P,others
57,2,1,8,0,0,0,44,334,1578,304,-1,,others
58,3,1,8,1,0,0,44,334,1578,304,-1,,others
59,4,1,8,1,1,0,44,334,213,72,-1,,others
60,5,1,8,1,1,1,44,334,213,72,95,  ,others
61,4,1,8,1,2,0,48,406,1029,72,-1,,others
62,5,1,8,1,2,1,48,406,213,72,95,  ,others
