level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,2480,3509,-1,,others
2,1,1,0,0,0,1138,62,156,62,-1,,others
3,1,1,1,0,0,1138,62,156,62,-1,,others
4,1,1,1,1,0,1138,62,156,62,-1,,others
5,1,1,1,1,1,1138,62,156,62,18,@-,others
2,1,2,0,0,0,1003,134,501,42,-1,,others
3,1,2,1,0,0,1003,134,501,42,-1,,others
4,1,2,1,1,0,1003,134,501,42,-1,,others
5,1,2,1,1,1,1003,134,501,42,91,EUROCORPORATION,others
2,1,3,0,0,0,1115,186,278,11,-1,,others
3,1,3,1,0,0,1115,186,278,11,-1,,others
4,1,3,1,1,0,1115,186,278,11,-1,,others
5,1,3,1,1,1,1115,188,41,9,79,CONS,others
5,1,3,1,1,2,1161,186,62,11,17,ULENEA,others
5,1,3,1,1,3,1231,188,2,9,48,EF,others
5,1,3,1,1,4,1244,188,77,9,90,GESTIONE,others
5,1,3,1,1,5,1333,188,60,9,45,RIFIUTL,others
2,1,4,0,0,0,1138,209,233,92,-1,,others
3,1,4,1,0,0,1138,209,233,92,-1,,others
4,1,4,1,1,0,1138,209,233,92,-1,,others
5,1,4,1,1,1,1138,209,233,92,69,ow,others
2,1,5,0,0,0,73,392,2354,11,-1,,others
3,1,5,1,0,0,73,392,2354,11,-1,,others
4,1,5,1,1,0,73,392,2354,11,-1,,others
5,1,5,1,1,1,73,392,2354,11,95, ,others
2,1,6,0,0,0,73,533,2354,11,-1,,others
3,1,6,1,0,0,73,533,2354,11,-1,,others
4,1,6,1,1,0,73,533,2354,11,-1,,others
5,1,6,1,1,1,73,533,2354,11,95, ,others
2,1,7,0,0,0,103,567,235,27,-1,,others
3,1,7,1,0,0,103,567,235,27,-1,,others
4,1,7,1,1,0,103,567,235,27,-1,,others
5,1,7,1,1,1,103,567,235,27,91,PRODUTTORE,produttore_key
2,1,8,0,0,0,410,566,473,28,-1,,others
3,1,8,1,0,0,410,566,473,28,-1,,others
4,1,8,1,1,0,410,566,473,28,-1,,others
5,1,8,1,1,1,410,568,31,26,93,A.,produttore_value
5,1,8,1,1,2,457,568,146,26,92,NANNINI,produttore_value
5,1,8,1,1,3,617,566,27,28,96,di,produttore_value
5,1,8,1,1,4,658,566,85,28,96,Carlo,produttore_value
5,1,8,1,1,5,757,567,126,27,96,Nannini,produttore_value
2,1,9,0,0,0,1296,566,809,28,-1,,others
3,1,9,1,0,0,1296,566,809,28,-1,,others
4,1,9,1,1,0,1296,566,809,28,-1,,others
5,1,9,1,1,1,1296,567,136,27,91,CLIENTE,others
5,1,9,1,1,2,1633,568,30,26,93,A.,others
5,1,9,1,1,3,1679,568,147,26,91,NANNINI,others
5,1,9,1,1,4,1840,566,27,28,96,di,others
5,1,9,1,1,5,1881,566,85,28,96,Carlo,others
5,1,9,1,1,6,1980,567,125,27,96,Nannini,others
2,1,10,0,0,0,73,615,2354,11,-1,,others
3,1,10,1,0,0,73,615,2354,11,-1,,others
4,1,10,1,1,0,73,615,2354,11,-1,,others
5,1,10,1,1,1,73,615,2354,11,95, ,others
2,1,11,0,0,0,103,689,158,28,-1,,others
3,1,11,1,0,0,103,689,158,28,-1,,others
4,1,11,1,1,0,103,689,158,28,-1,,others
5,1,11,1,1,1,103,689,80,28,95,Unit.,unitloc_key
5,1,11,1,1,2,198,691,63,26,96,Loc.,unitloc_key
2,1,12,0,0,0,413,690,589,27,-1,,others
3,1,12,1,0,0,413,690,589,27,-1,,others
4,1,12,1,1,0,413,690,589,27,-1,,others
5,1,12,1,1,1,413,690,129,27,93,FIESOLE,unitloc_value
5,1,12,1,1,2,555,705,10,3,92,-,unitloc_value
5,1,12,1,1,3,576,690,49,27,93,Via,unitloc_value
5,1,12,1,1,4,641,690,141,27,91,Faentina,unitloc_value
5,1,12,1,1,5,797,690,58,27,93,283,unitloc_value
5,1,12,1,1,6,870,691,17,26,92,P,unitloc_value
5,1,12,1,1,7,900,690,102,27,96,50014,unitloc_value
2,1,13,0,0,0,1296,689,909,35,-1,,others
3,1,13,1,0,0,1296,689,909,35,-1,,others
4,1,13,1,1,0,1296,689,909,35,-1,,others
5,1,13,1,1,1,1296,690,176,34,92,Operatore,others
5,1,13,1,1,2,1635,690,105,27,93,Bianca,others
5,1,13,1,1,3,1754,689,99,28,91,Zeloni,others
5,1,13,1,1,4,1867,705,10,3,92,-,others
5,1,13,1,1,5,1891,689,83,28,96,Mob.,others
5,1,13,1,1,6,1989,690,59,27,95,333,others
5,1,13,1,1,7,2061,690,144,27,96,4700455,others
2,1,14,0,0,0,73,779,2354,11,-1,,others
3,1,14,1,0,0,73,779,2354,11,-1,,others
4,1,14,1,1,0,73,779,2354,11,-1,,others
5,1,14,1,1,1,73,779,2354,11,95, ,others
2,1,15,0,0,0,103,812,167,28,-1,,others
3,1,15,1,0,0,103,812,167,28,-1,,others
4,1,15,1,1,0,103,812,167,28,-1,,others
5,1,15,1,1,1,103,812,167,28,91,Referente,others
2,1,16,0,0,0,411,812,225,28,-1,,others
3,1,16,1,0,0,411,812,225,28,-1,,others
4,1,16,1,1,0,411,812,225,28,-1,,others
5,1,16,1,1,1,411,812,85,28,96,Carlo,others
5,1,16,1,1,2,510,813,126,27,96,Nannini,others
2,1,17,0,0,0,1296,812,696,28,-1,,others
3,1,17,1,0,0,1296,812,696,28,-1,,others
4,1,17,1,1,0,1296,812,696,28,-1,,others
5,1,17,1,1,1,1296,813,38,27,92,CF,others
5,1,17,1,1,2,1347,812,187,28,91,Produttore,others
5,1,17,1,1,3,1635,813,357,27,90,NNNCRL71B16D612C,others
2,1,18,0,0,0,73,861,2354,11,-1,,others
3,1,18,1,0,0,73,861,2354,11,-1,,others
4,1,18,1,1,0,73,861,2354,11,-1,,others
5,1,18,1,1,1,73,861,2354,11,95, ,others
2,1,19,0,0,0,100,892,151,28,-1,,others
3,1,19,1,0,0,100,892,151,28,-1,,others
4,1,19,1,1,0,100,892,151,28,-1,,others
5,1,19,1,1,1,100,892,151,28,92,Telefono,others
2,1,20,0,0,0,412,893,206,27,-1,,others
3,1,20,1,0,0,412,893,206,27,-1,,others
4,1,20,1,1,0,412,893,206,27,-1,,others
5,1,20,1,1,1,412,893,206,27,96,3930065601,others
2,1,21,0,0,0,1297,892,755,33,-1,,others
3,1,21,1,0,0,1297,892,755,33,-1,,others
4,1,21,1,1,0,1297,892,755,33,-1,,others
5,1,21,1,1,1,1297,892,90,28,96,Email,others
5,1,21,1,1,2,1401,892,117,28,96,Cliente,others
5,1,21,1,1,3,1635,892,382,33,50,info@marmistinfiesole.,others
5,1,21,1,1,4,2022,893,30,27,50,it,others
2,1,22,0,0,0,73,940,2354,11,-1,,others
3,1,22,1,0,0,73,940,2354,11,-1,,others
4,1,22,1,1,0,73,940,2354,11,-1,,others
5,1,22,1,1,1,73,940,2354,11,95, ,others
2,1,23,0,0,0,382,537,5,492,-1,,others
3,1,23,1,0,0,382,537,5,492,-1,,others
4,1,23,1,1,0,382,537,5,492,-1,,others
5,1,23,1,1,1,382,537,5,492,95, ,others
2,1,24,0,0,0,103,973,242,28,-1,,others
3,1,24,1,0,0,103,973,242,28,-1,,others
4,1,24,1,1,0,103,973,242,28,-1,,others
5,1,24,1,1,1,103,975,77,26,93,Data,datarichiesta_key
5,1,24,1,1,2,194,973,151,28,90,Richiesta,datarichiesta_key
2,1,25,0,0,0,676,944,3,85,-1,,others
3,1,25,1,0,0,676,944,3,85,-1,,others
4,1,25,1,1,0,676,944,3,85,-1,,others
5,1,25,1,1,1,676,944,3,85,95, ,others
2,1,26,0,0,0,988,944,3,85,-1,,others
3,1,26,1,0,0,988,944,3,85,-1,,others
4,1,26,1,1,0,988,944,3,85,-1,,others
5,1,26,1,1,1,988,944,3,85,95, ,others
2,1,27,0,0,0,440,971,742,36,-1,,others
3,1,27,1,0,0,440,971,742,36,-1,,others
4,1,27,1,1,0,440,971,742,36,-1,,others
5,1,27,1,1,1,440,971,195,36,95,11-02-2022,datarichiesta_value
5,1,27,1,1,2,0,0,2480,3509,93,|,others
5,1,27,1,1,3,704,973,108,28,86,Orario,orariorichiesta_key
5,1,27,1,1,4,826,973,142,28,92,richiesta,orariorichiesta_key
5,1,27,1,1,5,1089,974,93,27,96,08:00,orariorichiesta_value
2,1,28,0,0,0,1297,973,849,35,-1,,others
3,1,28,1,0,0,1297,973,849,35,-1,,others
4,1,28,1,1,0,1297,973,849,35,-1,,others
5,1,28,1,1,1,1297,973,90,28,92,Email,others
5,1,28,1,1,2,1402,973,186,28,92,Produttore,others
5,1,28,1,1,3,0,0,2480,3509,85,|,others
5,1,28,1,1,4,1634,973,512,35,85,carlokiddonannini@gmail.com,others
2,1,29,0,0,0,73,1022,2354,11,-1,,others
3,1,29,1,0,0,73,1022,2354,11,-1,,others
4,1,29,1,1,0,73,1022,2354,11,-1,,others
5,1,29,1,1,1,73,1022,2354,11,95, ,others
2,1,30,0,0,0,1604,537,5,592,-1,,others
3,1,30,1,0,0,1604,537,5,592,-1,,others
4,1,30,1,1,0,1604,537,5,592,-1,,others
5,1,30,1,1,1,1604,537,5,592,95, ,others
2,1,31,0,0,0,1295,1058,413,39,-1,,others
3,1,31,1,0,0,1295,1058,413,39,-1,,others
4,1,31,1,1,0,1295,1058,413,39,-1,,others
5,1,31,1,1,1,1295,1066,57,26,63,ZTL,others
5,1,31,1,1,2,1668,1058,40,39,74,L],others
2,1,32,0,0,0,73,1122,2354,11,-1,,others
3,1,32,1,0,0,73,1122,2354,11,-1,,others
4,1,32,1,1,0,73,1122,2354,11,-1,,others
5,1,32,1,1,1,73,1122,2354,11,95, ,others
2,1,33,0,0,0,103,1154,134,28,-1,,others
3,1,33,1,0,0,103,1154,134,28,-1,,others
4,1,33,1,1,0,103,1154,134,28,-1,,others
5,1,33,1,1,1,103,1154,134,28,92,Mattina,others
2,1,34,0,0,0,343,1154,84,28,-1,,others
3,1,34,1,0,0,343,1154,84,28,-1,,others
4,1,34,1,1,0,343,1154,84,28,-1,,others
5,1,34,1,1,1,343,1154,84,28,95,Dalle,others
2,1,35,0,0,0,565,1154,570,28,-1,,others
3,1,35,1,0,0,565,1154,570,28,-1,,others
4,1,35,1,1,0,565,1154,570,28,-1,,others
5,1,35,1,1,1,565,1155,93,27,96,08:00,others
5,1,35,1,1,2,790,1154,65,28,96,Alle,others
5,1,35,1,1,3,1044,1155,91,27,96,12:30,others
2,1,36,0,0,0,73,1204,1198,7,-1,,others
3,1,36,1,0,0,73,1204,1198,7,-1,,others
4,1,36,1,1,0,73,1204,1198,7,-1,,others
5,1,36,1,1,1,73,1204,1198,7,95, ,others
2,1,37,0,0,0,103,1233,192,35,-1,,others
3,1,37,1,0,0,103,1233,192,35,-1,,others
4,1,37,1,1,0,103,1233,192,35,-1,,others
5,1,37,1,1,1,103,1233,192,35,92,Pomeriggio,others
2,1,38,0,0,0,326,1126,3,162,-1,,others
3,1,38,1,0,0,326,1126,3,162,-1,,others
4,1,38,1,1,0,326,1126,3,162,-1,,others
5,1,38,1,1,1,326,1126,3,162,95, ,others
2,1,39,0,0,0,343,1233,84,28,-1,,others
3,1,39,1,0,0,343,1233,84,28,-1,,others
4,1,39,1,1,0,343,1233,84,28,-1,,others
5,1,39,1,1,1,343,1233,84,28,95,Dalle,others
2,1,40,0,0,0,565,1233,567,28,-1,,others
3,1,40,1,0,0,565,1233,567,28,-1,,others
4,1,40,1,1,0,565,1233,567,28,-1,,others
5,1,40,1,1,1,565,1234,91,27,96,15:00,others
5,1,40,1,1,2,790,1233,65,28,96,Alle,others
5,1,40,1,1,3,1041,1234,91,27,96,18:00,others
2,1,41,0,0,0,775,1126,3,162,-1,,others
3,1,41,1,0,0,775,1126,3,162,-1,,others
4,1,41,1,1,0,775,1126,3,162,-1,,others
5,1,41,1,1,1,775,1126,3,162,95, ,others
2,1,42,0,0,0,73,1282,1198,8,-1,,others
3,1,42,1,0,0,73,1282,1198,8,-1,,others
4,1,42,1,1,0,73,1282,1198,8,-1,,others
5,1,42,1,1,1,73,1282,1198,8,95, ,others
2,1,43,0,0,0,73,1373,1198,8,-1,,others
3,1,43,1,0,0,73,1373,1198,8,-1,,others
4,1,43,1,1,0,73,1373,1198,8,-1,,others
5,1,43,1,1,1,73,1373,1198,8,95, ,others
2,1,44,0,0,0,71,396,8,1044,-1,,others
3,1,44,1,0,0,71,396,8,1044,-1,,others
4,1,44,1,1,0,71,396,8,1044,-1,,others
5,1,44,1,1,1,71,396,8,1044,95, ,others
2,1,45,0,0,0,1265,396,8,1044,-1,,others
3,1,45,1,0,0,1265,396,8,1044,-1,,others
4,1,45,1,1,0,1265,396,8,1044,-1,,others
5,1,45,1,1,1,1265,396,8,1044,95, ,others
2,1,46,0,0,0,73,1435,1198,7,-1,,others
3,1,46,1,0,0,73,1435,1198,7,-1,,others
4,1,46,1,1,0,73,1435,1198,7,-1,,others
5,1,46,1,1,1,73,1435,1198,7,95, ,others
2,1,47,0,0,0,1286,1147,443,39,-1,,others
3,1,47,1,0,0,1286,1147,443,39,-1,,others
4,1,47,1,1,0,1286,1147,443,39,-1,,others
5,1,47,1,1,1,1286,1148,87,37,96,PER,others
5,1,47,1,1,2,1392,1148,55,37,87,LA,others
5,1,47,1,1,3,1465,1147,264,39,87,LOGISTICA:,others
2,1,48,0,0,0,1295,1234,1118,688,-1,,others
