level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,2479,3508,-1,,others
2,1,1,0,0,0,1139,62,155,62,-1,,others
3,1,1,1,0,0,1139,62,155,62,-1,,others
4,1,1,1,1,0,1139,62,155,62,-1,,others
5,1,1,1,1,1,1139,62,155,62,53,a,others
2,1,2,0,0,0,1003,134,500,42,-1,,others
3,1,2,1,0,0,1003,134,500,42,-1,,others
4,1,2,1,1,0,1003,134,500,42,-1,,others
5,1,2,1,1,1,1003,134,500,42,92,EUROCORPORATION,others
2,1,3,0,0,0,1115,186,146,10,-1,,others
3,1,3,1,0,0,1115,186,146,10,-1,,others
4,1,3,1,1,0,1115,186,146,10,-1,,others
5,1,3,1,1,1,1115,186,85,10,41,CONSULEN,others
5,1,3,1,1,2,1205,188,18,8,55,ZA,others
5,1,3,1,1,3,1232,187,2,9,66,E,others
5,1,3,1,1,4,1244,188,17,8,94,GE,others
2,1,4,0,0,0,1267,186,126,10,-1,,others
3,1,4,1,0,0,1267,186,126,10,-1,,others
4,1,4,1,1,0,1267,186,126,10,-1,,others
5,1,4,1,1,1,1267,187,54,9,62,STIONE,others
5,1,4,1,1,2,1333,186,60,10,2,RIFIUTI,others
2,1,5,0,0,0,1140,209,230,91,-1,,others
3,1,5,1,0,0,1140,209,230,91,-1,,others
4,1,5,1,1,0,1140,209,230,91,-1,,others
5,1,5,1,1,1,1140,209,230,91,73,wy,others
2,1,6,0,0,0,73,395,2355,4,-1,,others
3,1,6,1,0,0,73,395,2355,4,-1,,others
4,1,6,1,1,0,73,395,2355,4,-1,,others
5,1,6,1,1,1,73,395,2355,4,95, ,others
2,1,7,0,0,0,73,537,2355,3,-1,,others
3,1,7,1,0,0,73,537,2355,3,-1,,others
4,1,7,1,1,0,73,537,2355,3,-1,,others
5,1,7,1,1,1,73,537,2355,3,95, ,others
2,1,8,0,0,0,73,618,2355,4,-1,,others
3,1,8,1,0,0,73,618,2355,4,-1,,others
4,1,8,1,1,0,73,618,2355,4,-1,,others
5,1,8,1,1,1,73,618,2355,4,95, ,others
2,1,9,0,0,0,73,782,2355,4,-1,,others
3,1,9,1,0,0,73,782,2355,4,-1,,others
4,1,9,1,1,0,73,782,2355,4,-1,,others
5,1,9,1,1,1,73,782,2355,4,95, ,others
2,1,10,0,0,0,73,864,2355,4,-1,,others
3,1,10,1,0,0,73,864,2355,4,-1,,others
4,1,10,1,1,0,73,864,2355,4,-1,,others
5,1,10,1,1,1,73,864,2355,4,95, ,others
2,1,11,0,0,0,73,942,2355,5,-1,,others
3,1,11,1,0,0,73,942,2355,5,-1,,others
4,1,11,1,1,0,73,942,2355,5,-1,,others
5,1,11,1,1,1,73,942,2355,5,95, ,others
2,1,12,0,0,0,382,537,4,492,-1,,others
3,1,12,1,0,0,382,537,4,492,-1,,others
4,1,12,1,1,0,382,537,4,492,-1,,others
5,1,12,1,1,1,382,537,4,492,95, ,others
2,1,13,0,0,0,675,943,3,86,-1,,others
3,1,13,1,0,0,675,943,3,86,-1,,others
4,1,13,1,1,0,675,943,3,86,-1,,others
5,1,13,1,1,1,675,943,3,86,95, ,others
2,1,14,0,0,0,988,943,4,86,-1,,others
3,1,14,1,0,0,988,943,4,86,-1,,others
4,1,14,1,1,0,988,943,4,86,-1,,others
5,1,14,1,1,1,988,943,4,86,95, ,others
2,1,15,0,0,0,73,1025,2355,4,-1,,others
3,1,15,1,0,0,73,1025,2355,4,-1,,others
4,1,15,1,1,0,73,1025,2355,4,-1,,others
5,1,15,1,1,1,73,1025,2355,4,95, ,others
2,1,16,0,0,0,1605,537,4,592,-1,,others
3,1,16,1,0,0,1605,537,4,592,-1,,others
4,1,16,1,1,0,1605,537,4,592,-1,,others
5,1,16,1,1,1,1605,537,4,592,95, ,others
2,1,17,0,0,0,73,1124,2355,6,-1,,others
3,1,17,1,0,0,73,1124,2355,6,-1,,others
4,1,17,1,1,0,73,1124,2355,6,-1,,others
5,1,17,1,1,1,73,1124,2355,6,95, ,others
2,1,18,0,0,0,73,1205,1198,4,-1,,others
3,1,18,1,0,0,73,1205,1198,4,-1,,others
4,1,18,1,1,0,73,1205,1198,4,-1,,others
5,1,18,1,1,1,73,1205,1198,4,95, ,others
2,1,19,0,0,0,325,1126,4,161,-1,,others
3,1,19,1,0,0,325,1126,4,161,-1,,others
4,1,19,1,1,0,325,1126,4,161,-1,,others
5,1,19,1,1,1,325,1126,4,161,95, ,others
2,1,20,0,0,0,774,1126,4,161,-1,,others
3,1,20,1,0,0,774,1126,4,161,-1,,others
4,1,20,1,1,0,774,1126,4,161,-1,,others
5,1,20,1,1,1,774,1126,4,161,95, ,others
2,1,21,0,0,0,73,1284,1198,3,-1,,others
3,1,21,1,0,0,73,1284,1198,3,-1,,others
4,1,21,1,1,0,73,1284,1198,3,-1,,others
5,1,21,1,1,1,73,1284,1198,3,95, ,others
2,1,22,0,0,0,73,1374,1198,5,-1,,others
3,1,22,1,0,0,73,1374,1198,5,-1,,others
4,1,22,1,1,0,73,1374,1198,5,-1,,others
