level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,2480,3509,-1,,others
2,1,1,0,0,0,1138,62,156,62,-1,,others
3,1,1,1,0,0,1138,62,156,62,-1,,others
4,1,1,1,1,0,1138,62,156,62,-1,,others
5,1,1,1,1,1,1138,62,156,62,18,@-,others
2,1,2,0,0,0,1003,134,501,42,-1,,others
3,1,2,1,0,0,1003,134,501,42,-1,,others
4,1,2,1,1,0,1003,134,501,42,-1,,others
5,1,2,1,1,1,1003,134,501,42,92,EUROCORPORATION,others
2,1,3,0,0,0,1115,186,278,11,-1,,others
3,1,3,1,0,0,1115,186,278,11,-1,,others
4,1,3,1,1,0,1115,186,278,11,-1,,others
5,1,3,1,1,1,1115,188,41,9,79,CONS,others
5,1,3,1,1,2,1161,186,62,11,17,ULENEA,others
5,1,3,1,1,3,1231,188,2,9,48,EF,others
5,1,3,1,1,4,1244,188,77,9,90,GESTIONE,others
5,1,3,1,1,5,1333,186,60,11,45,RIFIUTL,others
2,1,4,0,0,0,1138,209,233,92,-1,,others
3,1,4,1,0,0,1138,209,233,92,-1,,others
4,1,4,1,1,0,1138,209,233,92,-1,,others
5,1,4,1,1,1,1138,209,233,92,69,ow,others
2,1,5,0,0,0,73,395,2354,5,-1,,others
3,1,5,1,0,0,73,395,2354,5,-1,,others
4,1,5,1,1,0,73,395,2354,5,-1,,others
5,1,5,1,1,1,73,395,2354,5,95, ,others
2,1,6,0,0,0,73,536,2354,5,-1,,others
3,1,6,1,0,0,73,536,2354,5,-1,,others
4,1,6,1,1,0,73,536,2354,5,-1,,others
5,1,6,1,1,1,73,536,2354,5,95, ,others
2,1,7,0,0,0,73,618,2354,5,-1,,others
3,1,7,1,0,0,73,618,2354,5,-1,,others
4,1,7,1,1,0,73,618,2354,5,-1,,others
5,1,7,1,1,1,73,618,2354,5,95, ,others
2,1,8,0,0,0,73,782,2354,5,-1,,others
3,1,8,1,0,0,73,782,2354,5,-1,,others
4,1,8,1,1,0,73,782,2354,5,-1,,others
5,1,8,1,1,1,73,782,2354,5,95, ,others
2,1,9,0,0,0,73,864,2354,5,-1,,others
3,1,9,1,0,0,73,864,2354,5,-1,,others
4,1,9,1,1,0,73,864,2354,5,-1,,others
5,1,9,1,1,1,73,864,2354,5,95, ,others
2,1,10,0,0,0,73,943,2354,5,-1,,others
3,1,10,1,0,0,73,943,2354,5,-1,,others
4,1,10,1,1,0,73,943,2354,5,-1,,others
5,1,10,1,1,1,73,943,2354,5,95, ,others
2,1,11,0,0,0,383,537,3,492,-1,,others
3,1,11,1,0,0,383,537,3,492,-1,,others
4,1,11,1,1,0,383,537,3,492,-1,,others
5,1,11,1,1,1,383,537,3,492,95, ,others
2,1,12,0,0,0,676,944,3,85,-1,,others
3,1,12,1,0,0,676,944,3,85,-1,,others
4,1,12,1,1,0,676,944,3,85,-1,,others
5,1,12,1,1,1,676,944,3,85,95, ,others
2,1,13,0,0,0,988,944,3,85,-1,,others
3,1,13,1,0,0,988,944,3,85,-1,,others
4,1,13,1,1,0,988,944,3,85,-1,,others
5,1,13,1,1,1,988,944,3,85,95, ,others
2,1,14,0,0,0,73,1025,2354,5,-1,,others
3,1,14,1,0,0,73,1025,2354,5,-1,,others
4,1,14,1,1,0,73,1025,2354,5,-1,,others
5,1,14,1,1,1,73,1025,2354,5,95, ,others
2,1,15,0,0,0,1605,537,3,592,-1,,others
3,1,15,1,0,0,1605,537,3,592,-1,,others
4,1,15,1,1,0,1605,537,3,592,-1,,others
5,1,15,1,1,1,1605,537,3,592,95, ,others
2,1,16,0,0,0,73,1124,2354,7,-1,,others
3,1,16,1,0,0,73,1124,2354,7,-1,,others
4,1,16,1,1,0,73,1124,2354,7,-1,,others
5,1,16,1,1,1,73,1124,2354,7,95, ,others
2,1,17,0,0,0,73,1206,1198,3,-1,,others
3,1,17,1,0,0,73,1206,1198,3,-1,,others
4,1,17,1,1,0,73,1206,1198,3,-1,,others
5,1,17,1,1,1,73,1206,1198,3,95, ,others
2,1,18,0,0,0,326,1126,3,162,-1,,others
3,1,18,1,0,0,326,1126,3,162,-1,,others
4,1,18,1,1,0,326,1126,3,162,-1,,others
5,1,18,1,1,1,326,1126,3,162,95, ,others
2,1,19,0,0,0,775,1126,3,162,-1,,others
3,1,19,1,0,0,775,1126,3,162,-1,,others
4,1,19,1,1,0,775,1126,3,162,-1,,others
5,1,19,1,1,1,775,1126,3,162,95, ,others
2,1,20,0,0,0,73,1284,1198,4,-1,,others
3,1,20,1,0,0,73,1284,1198,4,-1,,others
4,1,20,1,1,0,73,1284,1198,4,-1,,others
5,1,20,1,1,1,73,1284,1198,4,95, ,others
2,1,21,0,0,0,73,1375,1198,4,-1,,others
3,1,21,1,0,0,73,1375,1198,4,-1,,others
4,1,21,1,1,0,73,1375,1198,4,-1,,others
5,1,21,1,1,1,73,1375,1198,4,95, ,others
2,1,22,0,0,0,73,396,4,1044,-1,,others
3,1,22,1,0,0,73,396,4,1044,-1,,others
4,1,22,1,1,0,73,396,4,1044,-1,,others
5,1,22,1,1,1,73,396,4,1044,95, ,others
2,1,23,0,0,0,100,567,2268,846,-1,,others
3,1,23,1,0,0,100,567,2268,846,-1,,others
4,1,23,1,1,0,103,567,1760,28,-1,,others
5,1,23,1,1,1,103,567,235,28,91,PRODUTTORE,produttore_key
5,1,23,1,1,2,413,567,194,27,91,EDITORIALE,produttore_value
5,1,23,1,1,3,621,567,193,27,92,NAZIONALE,produttore_value
5,1,23,1,1,4,826,567,58,27,95,SRL,produttore_value
5,1,23,1,1,5,1296,567,136,27,92,CLIENTE,others
5,1,23,1,1,6,1635,567,159,27,91,PULIGEST,others
5,1,23,1,1,7,1805,567,58,27,96,SRL,others
4,1,23,1,2,0,103,687,2203,37,-1,,others
5,1,23,1,2,1,103,689,80,29,96,Unit.,unitloc_key
5,1,23,1,2,2,198,691,63,27,96,Loc.,unitloc_key
5,1,23,1,2,3,410,691,93,26,93,VIALE,unitloc_value
5,1,23,1,2,4,517,690,142,27,92,GIOVINE,unitloc_value
5,1,23,1,2,5,673,691,103,26,96,ITALIA,unitloc_value
5,1,23,1,2,6,790,690,37,27,96,17,unitloc_value
5,1,23,1,2,7,840,690,101,27,96,50122,unitloc_value
5,1,23,1,2,8,956,691,115,26,96,FIRENZE,unitloc_value
5,1,23,1,2,9,1075,688,79,36,56,(FI),unitloc_value
5,1,23,1,2,10,1296,690,176,34,91,Operatore,others
5,1,23,1,2,11,1633,689,184,28,96,Alessandro,others
5,1,23,1,2,12,1832,691,116,26,93,Barone,others
5,1,23,1,2,13,1961,705,10,3,91,-,others
5,1,23,1,2,14,1985,689,84,28,93,Mob.,others
5,1,23,1,2,15,2084,687,222,36,92,335/5942201,others
4,1,23,1,3,0,103,811,1759,30,-1,,others
5,1,23,1,3,1,103,811,167,30,92,Referente,others
5,1,23,1,3,2,410,813,73,27,93,Joris,others
5,1,23,1,3,3,498,812,113,28,92,Medini,others
5,1,23,1,3,4,1296,813,38,27,93,CF,others
5,1,23,1,3,5,1347,812,187,29,92,Produttore,others
5,1,23,1,3,6,1633,813,229,27,96,3429080371,others
4,1,23,1,4,0,100,890,1904,37,-1,,others
5,1,23,1,4,1,100,892,151,29,91,Telefono,others
5,1,23,1,4,2,412,890,222,36,92,348/6541322,others
5,1,23,1,4,3,1297,892,90,29,95,Email,others
5,1,23,1,4,4,1401,892,117,29,96,Cliente,others
5,1,23,1,4,5,1634,892,370,35,65,a.marotta@puligest.it,others
4,1,23,1,5,0,103,971,1901,37,-1,,others
5,1,23,1,5,1,103,975,77,27,93,Data,datarichiesta_key
5,1,23,1,5,2,194,973,151,29,91,Richiesta,datarichiesta_key
5,1,23,1,5,3,440,971,195,36,93,14-02-2022,datarichiesta_value
5,1,23,1,5,4,0,0,2480,3509,93,|,others
5,1,23,1,5,5,704,973,108,29,92,Orario,orariorichiesta_key
5,1,23,1,5,6,826,973,142,29,91,richiesta,orariorichiesta_key
5,1,23,1,5,7,1089,974,93,27,96,08:00,orariorichiesta_value
5,1,23,1,5,8,1297,973,90,29,93,Email,others
5,1,23,1,5,9,1402,973,186,29,91,Produttore,others
5,1,23,1,5,10,0,0,2480,3509,92,|,others
5,1,23,1,5,11,1634,973,370,35,88,a.marotta@puligest.it,others
4,1,23,1,6,0,1295,1058,413,39,-1,,others
5,1,23,1,6,1,1295,1066,57,26,86,ZTL,others
5,1,23,1,6,2,1668,1058,40,39,35,LJ,others
4,1,23,1,7,0,103,1147,1626,39,-1,,others
5,1,23,1,7,1,103,1154,134,29,93,Mattina,others
5,1,23,1,7,2,343,1154,84,28,96,Dalle,others
5,1,23,1,7,3,790,1154,65,28,97,Alle,others
5,1,23,1,7,4,1286,1148,87,37,95,PER,others
5,1,23,1,7,5,1392,1148,55,37,92,LA,others
5,1,23,1,7,6,1465,1147,264,39,92,LOGISTICA:,others
4,1,23,1,8,0,103,1233,1654,35,-1,,others
5,1,23,1,8,1,103,1233,192,35,92,Pomeriggio,others
5,1,23,1,8,2,0,0,2480,3509,81,|,others
5,1,23,1,8,3,343,1233,84,28,81,Dalle,others
5,1,23,1,8,4,790,1233,65,28,95,Alle,others
5,1,23,1,8,5,1295,1234,135,27,91,SCHEDA,others
5,1,23,1,8,6,1444,1235,95,26,93,FATTA,others
5,1,23,1,8,7,1553,1235,45,26,93,DA,others
5,1,23,1,8,8,1611,1235,146,26,92,MATILDE,others
4,1,23,1,9,0,1296,1285,1072,27,-1,,others
5,1,23,1,9,1,1296,1285,181,27,91,CHIAMARE,others
5,1,23,1,9,2,1492,1286,47,26,95,UN,others
5,1,23,1,9,3,1554,1285,138,27,95,GIORNO,others
5,1,23,1,9,4,1706,1286,111,26,96,PRIMA,others
5,1,23,1,9,5,1830,1286,59,26,93,PER,others
5,1,23,1,9,6,1902,1285,169,27,92,CONFERMA,others
5,1,23,1,9,7,2076,1286,119,26,93,DATA,others
5,1,23,1,9,8,2208,1286,15,26,92,E,others
5,1,23,1,9,9,2237,1285,131,27,91,ORARIO,others
4,1,23,1,10,0,1297,1336,500,27,-1,,others
5,1,23,1,10,1,1297,1336,117,27,93,MEZZO,others
5,1,23,1,10,2,1429,1336,152,27,92,MOTRICE,others
5,1,23,1,10,3,1594,1336,203,27,91,SCARRABILE,others
4,1,23,1,11,0,1296,1386,884,27,-1,,others
5,1,23,1,11,1,1296,1386,190,27,91,CONSEGNA,others
5,1,23,1,11,2,1498,1386,134,27,92,CASSONE,others
5,1,23,1,11,3,1638,1387,75,26,90,DA,others
5,1,23,1,11,4,1726,1386,97,27,90,30MC,others
5,1,23,1,11,5,1835,1386,71,27,96,CON,others
5,1,23,1,11,6,1922,1387,68,26,91,DDT,others
5,1,23,1,11,7,2003,1386,177,27,91,NOLEGGIO,others
2,1,24,0,0,0,1267,396,4,1044,-1,,others
3,1,24,1,0,0,1267,396,4,1044,-1,,others
4,1,24,1,1,0,1267,396,4,1044,-1,,others
5,1,24,1,1,1,1267,396,4,1044,95, ,others
2,1,25,0,0,0,73,1437,1198,3,-1,,others
3,1,25,1,0,0,73,1437,1198,3,-1,,others
4,1,25,1,1,0,73,1437,1198,3,-1,,others
5,1,25,1,1,1,73,1437,1198,3,95, ,others
2,1,26,0,0,0,159,3445,160,31,-1,,others
3,1,26,1,0,0,159,3445,160,31,-1,,others
4,1,26,1,1,0,159,3445,160,31,-1,,others
5,1,26,1,1,1,159,3445,65,31,95,Pag.,others
5,1,26,1,1,2,239,3445,10,24,93,1,others
5,1,26,1,1,3,265,3445,26,24,68,di,others
5,1,26,1,1,4,303,3445,16,24,68,2,others
2,1,27,0,0,0,1296,1437,1120,536,-1,,others
3,1,27,1,0,0,1296,1437,1120,536,-1,,others
4,1,27,1,1,0,1297,1437,446,27,-1,,others
5,1,27,1,1,1,1297,1437,273,27,91,INTERMEDIARIO,others
5,1,27,1,1,2,1584,1437,159,27,92,PULIGEST,others
4,1,27,1,2,0,1297,1485,1119,37,-1,,others
5,1,27,1,2,1,1297,1485,1119,37,53,"https://www.google.com/maps/place/Viale+della+Giovine+ltalia,+",others
4,1,27,1,3,0,1298,1536,1109,37,-1,,others
5,1,27,1,3,1,1298,1536,1109,37,86,"17,+50122+Firenze+Fl/@43.7697672,11.2704103,3a,75y,301.57h,",others
4,1,27,1,4,0,1296,1587,1011,37,-1,,others
5,1,27,1,4,1,1296,1587,1011,37,85,90t/data=!3m7!1e1!3m5!1sYxctKoOXE3YEayjqMzd8DA!2e0!,others
4,1,27,1,5,0,1296,1640,1013,35,-1,,others
5,1,27,1,5,1,1296,1640,1013,35,91,6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%,others
4,1,27,1,6,0,1296,1691,956,35,-1,,others
5,1,27,1,6,1,1296,1691,956,35,70,2Fthumbnail%3Fpanoid%3DYxctKoOXE3YEayjqMzd8DA%,others
4,1,27,1,7,0,1296,1742,1079,35,-1,,others
5,1,27,1,7,1,1296,1742,1079,35,90,26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%,others
4,1,27,1,8,0,1296,1792,1005,35,-1,,others
5,1,27,1,8,1,1296,1792,1005,35,78,26yaw%3D301.56912%26pitch%3D0%26thumbfov%3D100!,others
4,1,27,1,9,0,1296,1843,451,28,-1,,others
