,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
0,1,1,0,0,0,0,0,0,1653,2339,-1,,others
1,2,1,1,0,0,0,759,40,110,42,-1,,others
2,3,1,1,1,0,0,759,40,110,42,-1,,others
3,4,1,1,1,1,0,759,40,110,42,-1,,others
4,5,1,1,1,1,1,759,40,110,42,0,=,others
5,2,1,2,0,0,0,669,89,334,28,-1,,others
6,3,1,2,1,0,0,669,89,334,28,-1,,others
7,4,1,2,1,1,0,669,89,334,28,-1,,others
8,5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
9,2,1,3,0,0,0,743,124,187,7,-1,,others
10,3,1,3,1,0,0,743,124,187,7,-1,,others
11,4,1,3,1,1,0,743,124,187,7,-1,,others
12,5,1,3,1,1,1,743,124,73,7,73,CONSULENZA,others
13,5,1,3,1,1,2,820,124,4,7,36,E,others
14,5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
15,5,1,3,1,1,4,888,124,42,7,44,RIFIUTI,others
16,2,1,4,0,0,0,44,258,1578,180,-1,,others
17,3,1,4,1,0,0,44,258,1578,180,-1,,others
18,4,1,4,1,1,0,44,258,1578,111,-1,,others
19,5,1,4,1,1,1,44,258,1578,111,95,  ,others
20,4,1,4,1,2,0,1070,369,4,36,-1,,others
21,5,1,4,1,2,1,1070,369,4,36,95, ,others
22,4,1,4,1,3,0,1070,405,548,33,-1,,others
23,5,1,4,1,3,1,1070,405,548,33,95, ,others
24,2,1,5,0,0,0,44,334,1033,178,-1,,others
25,3,1,5,1,0,0,44,334,1033,178,-1,,others
26,4,1,5,1,1,0,44,334,213,72,-1,,others
27,5,1,5,1,1,1,44,334,213,72,95,  ,others
28,4,1,5,1,2,0,48,406,1029,64,-1,,others
29,5,1,5,1,2,1,48,406,213,64,95,  ,others
30,5,1,5,1,2,2,1066,438,11,32,95, ,others
31,4,1,5,1,3,0,251,470,826,19,-1,,others
32,5,1,5,1,3,1,251,470,10,19,95, ,others
33,5,1,5,1,3,2,1066,470,11,19,95, ,others
34,4,1,5,1,4,0,251,489,23,23,-1,,others
35,5,1,5,1,4,1,251,489,23,23,95, ,others
36,2,1,6,0,0,0,68,378,158,19,-1,,others
37,3,1,6,1,0,0,68,378,158,19,-1,,others
38,4,1,6,1,1,0,68,378,158,19,-1,,others
39,5,1,6,1,1,1,68,378,158,19,91,PRODUTTORE,produttore_key
40,2,1,7,0,0,0,68,460,221,35,-1,,others
41,3,1,7,1,0,0,68,460,221,35,-1,,others
42,4,1,7,1,1,0,68,460,221,35,-1,,others
43,5,1,7,1,1,1,68,460,54,19,96,Unit.,unitloc_key
44,5,1,7,1,1,2,132,460,42,19,96,Loc.,unitloc_key
45,5,1,7,1,1,3,274,477,15,18,90,G,others
46,2,1,8,0,0,0,275,378,680,19,-1,,others
47,3,1,8,1,0,0,275,378,680,19,-1,,others
48,4,1,8,1,1,0,275,378,680,19,-1,,others
49,5,1,8,1,1,1,275,378,126,18,92,BALENCIAGA,others
50,5,1,8,1,1,2,403,378,140,18,91,LOGISTICA,others
51,5,1,8,1,1,3,551,378,39,18,96,SRL,others
52,5,1,8,1,1,4,863,378,92,19,92,CLIENTE,cliente_key
53,2,1,9,0,0,0,274,443,540,18,-1,,others
54,3,1,9,1,0,0,274,443,540,18,-1,,others
55,4,1,9,1,1,0,274,443,540,18,-1,,others
56,5,1,9,1,1,1,274,443,101,18,92,CERRETO,others
57,5,1,9,1,1,2,384,443,63,18,86,GUIDI,others
58,5,1,9,1,1,3,456,453,7,2,90,-,others
59,5,1,9,1,1,4,470,443,38,18,93,VIA,others
60,5,1,9,1,1,5,517,443,62,18,92,PIAVE,others
61,5,1,9,1,1,6,589,443,39,18,94,169,others
62,5,1,9,1,1,7,637,443,68,18,93,50050,others
63,5,1,9,1,1,8,713,443,101,18,92,CERRETO,others
64,2,1,10,0,0,0,293,476,88,24,-1,,others
65,3,1,10,1,0,0,293,476,88,24,-1,,others
66,4,1,10,1,1,0,293,476,88,24,-1,,others
67,5,1,10,1,1,1,293,477,39,18,78,UIDI,others
68,5,1,10,1,1,2,335,476,46,24,75,(Fl),others
69,2,1,11,0,0,0,1095,295,279,37,-1,,others
70,3,1,11,1,0,0,1095,295,279,37,-1,,others
71,4,1,11,1,1,0,1095,295,279,37,-1,,others
72,5,1,11,1,1,1,1095,296,83,35,93,PER,others
73,5,1,11,1,1,2,1196,295,178,37,92,UFFICIO,others
74,2,1,12,0,0,0,1090,378,315,18,-1,,others
75,3,1,12,1,0,0,1090,378,315,18,-1,,others
76,4,1,12,1,1,0,1090,378,315,18,-1,,others
77,5,1,12,1,1,1,1090,378,126,18,92,BALENCIAGA,others
78,5,1,12,1,1,2,1218,378,141,18,92,LOGISTICA,others
79,5,1,12,1,1,3,1366,378,39,18,96,SRL,others
80,2,1,13,0,0,0,863,459,680,24,-1,,others
81,3,1,13,1,0,0,863,459,680,24,-1,,others
82,4,1,13,1,1,0,863,459,680,24,-1,,others
83,5,1,13,1,1,1,863,460,119,23,91,Operatore,operatore_key
84,5,1,13,1,1,2,1090,460,108,18,93,Francesca,others
85,5,1,13,1,1,3,1208,459,100,19,91,Buffolino,others
86,5,1,13,1,1,4,1316,470,7,2,93,-,others
87,5,1,13,1,1,5,1333,459,56,19,96,Mob.,others
88,5,1,13,1,1,6,1398,460,40,18,96,327,others
89,5,1,13,1,1,7,1446,460,97,18,96,6613420,others
90,2,1,14,0,0,0,251,489,826,42,-1,,others
91,3,1,14,1,0,0,251,489,826,42,-1,,others
92,4,1,14,1,1,0,381,489,696,23,-1,,others
93,5,1,14,1,1,1,381,489,696,23,95,  ,others
94,4,1,14,1,2,0,251,512,826,19,-1,,others
95,5,1,14,1,2,1,251,512,826,19,95, ,others
