level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,1653,2339,-1,,others
2,1,1,0,0,0,759,40,111,43,-1,,others
3,1,1,1,0,0,759,40,111,43,-1,,others
4,1,1,1,1,0,759,40,111,43,-1,,others
5,1,1,1,1,1,759,40,111,43,14,af,others
2,1,2,0,0,0,669,89,334,28,-1,,others
3,1,2,1,0,0,669,89,334,28,-1,,others
4,1,2,1,1,0,669,89,334,28,-1,,others
5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
2,1,3,0,0,0,742,124,188,7,-1,,others
3,1,3,1,0,0,742,124,188,7,-1,,others
4,1,3,1,1,0,742,124,188,7,-1,,others
5,1,3,1,1,1,742,124,74,7,34,CONSULENZA,others
5,1,3,1,1,2,820,124,5,7,53,E,others
5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
5,1,3,1,1,4,888,124,42,7,73,RIFLUTL,others
2,1,4,0,0,0,759,139,156,62,-1,,others
3,1,4,1,0,0,759,139,156,62,-1,,others
4,1,4,1,1,0,759,139,156,62,-1,,others
5,1,4,1,1,1,759,139,156,62,67,ow,others
2,1,5,0,0,0,304,295,1070,37,-1,,others
3,1,5,1,0,0,304,295,1070,37,-1,,others
4,1,5,1,1,0,304,295,1070,37,-1,,others
5,1,5,1,1,1,304,296,82,35,5,ow,others
5,1,5,1,1,2,401,295,137,37,0,ANCHER,others
5,1,5,1,1,3,539,296,27,35,18,YE,others
5,1,5,1,1,4,1095,296,83,35,93,PER,others
5,1,5,1,1,5,1196,295,178,37,92,UFFICIO,others
2,1,6,0,0,0,48,432,1570,2,-1,,others
3,1,6,1,0,0,48,432,1570,2,-1,,others
4,1,6,1,1,0,48,432,1570,2,-1,,others
5,1,6,1,1,1,48,432,1570,2,95, ,others
2,1,7,0,0,0,48,541,1570,3,-1,,others
3,1,7,1,0,0,48,541,1570,3,-1,,others
4,1,7,1,1,0,48,541,1570,3,-1,,others
5,1,7,1,1,1,48,541,1570,3,95, ,others
2,1,8,0,0,0,48,596,1570,2,-1,,others
3,1,8,1,0,0,48,596,1570,2,-1,,others
4,1,8,1,1,0,48,596,1570,2,-1,,others
5,1,8,1,1,1,48,596,1570,2,95, ,others
2,1,9,0,0,0,48,648,1570,3,-1,,others
3,1,9,1,0,0,48,648,1570,3,-1,,others
4,1,9,1,1,0,48,648,1570,3,-1,,others
5,1,9,1,1,1,48,648,1570,3,95, ,others
2,1,10,0,0,0,255,360,2,343,-1,,others
3,1,10,1,0,0,255,360,2,343,-1,,others
4,1,10,1,1,0,255,360,2,343,-1,,others
5,1,10,1,1,1,255,360,2,343,95, ,others
2,1,11,0,0,0,847,703,771,3,-1,,others
3,1,11,1,0,0,847,703,771,3,-1,,others
4,1,11,1,1,0,847,703,771,3,-1,,others
5,1,11,1,1,1,847,703,771,3,95, ,others
2,1,12,0,0,0,1070,360,3,413,-1,,others
3,1,12,1,0,0,1070,360,3,413,-1,,others
4,1,12,1,1,0,1070,360,3,413,-1,,others
5,1,12,1,1,1,1070,360,3,413,95, ,others
2,1,13,0,0,0,44,699,807,78,-1,,others
3,1,13,1,0,0,44,699,807,78,-1,,others
4,1,13,1,1,0,44,699,807,78,-1,,others
5,1,13,1,1,1,44,699,807,78,95, ,others
2,1,14,0,0,0,847,770,771,2,-1,,others
3,1,14,1,0,0,847,770,771,2,-1,,others
4,1,14,1,1,0,847,770,771,2,-1,,others
5,1,14,1,1,1,847,770,771,2,95, ,others
2,1,15,0,0,0,48,822,799,4,-1,,others
3,1,15,1,0,0,48,822,799,4,-1,,others
4,1,15,1,1,0,48,822,799,4,-1,,others
5,1,15,1,1,1,48,822,799,4,95, ,others
2,1,16,0,0,0,49,360,2,515,-1,,others
3,1,16,1,0,0,49,360,2,515,-1,,others
4,1,16,1,1,0,49,360,2,515,-1,,others
5,1,16,1,1,1,49,360,2,515,95, ,others
2,1,17,0,0,0,845,360,2,515,-1,,others
3,1,17,1,0,0,845,360,2,515,-1,,others
4,1,17,1,1,0,845,360,2,515,-1,,others
5,1,17,1,1,1,845,360,2,515,95, ,others
2,1,18,0,0,0,66,369,1540,561,-1,,others
3,1,18,1,0,0,66,369,1540,561,-1,,others
4,1,18,1,1,0,68,369,1464,38,-1,,others
5,1,18,1,1,1,68,387,158,19,92,PRODUTTORE,produttore_key
5,1,18,1,1,2,275,370,78,37,85,Istituto,produttore_value
5,1,18,1,1,3,362,370,108,37,72,Istruzione,produttore_value
5,1,18,1,1,4,479,369,121,38,92,Secondaria,produttore_value
5,1,18,1,1,5,609,370,108,23,96,Superiore,produttore_value
5,1,18,1,1,6,724,370,81,18,87,Tecnica,produttore_value
5,1,18,1,1,7,814,375,12,13,87,e,produttore_value
5,1,18,1,1,8,863,387,92,19,90,CLIENTE,others
5,1,18,1,1,9,1090,370,78,37,81,Istituto,others
5,1,18,1,1,10,1177,370,108,37,69,Istruzione,others
5,1,18,1,1,11,1294,369,121,38,92,Secondaria,others
5,1,18,1,1,12,1424,370,108,37,96,Superiore,others
4,1,18,1,2,0,275,403,1210,19,-1,,others
5,1,18,1,2,1,275,403,74,19,92,Liceale,others
5,1,18,1,2,2,359,404,55,18,92,Piero,others
5,1,18,1,2,3,422,403,139,19,92,Calamandrei,others
5,1,18,1,2,4,1088,404,80,18,93,Tecnica,others
5,1,18,1,2,5,1178,409,11,13,93,e,others
5,1,18,1,2,6,1199,403,74,19,92,Liceale,others
5,1,18,1,2,7,1282,404,56,18,91,Piero,others
5,1,18,1,2,8,1346,403,139,19,91,Calamandrei,others
4,1,18,1,3,0,68,461,1414,58,-1,,others
5,1,18,1,3,1,68,478,54,20,94,Unit.,unitloc_key
5,1,18,1,3,2,132,479,42,19,94,Loc.,unitloc_key
5,1,18,1,3,3,273,461,54,58,29,Viale,unitloc_value
5,1,18,1,3,4,336,461,18,19,84,di,unitloc_value
5,1,18,1,3,5,362,462,85,18,84,Vittorio,unitloc_value
5,1,18,1,3,6,454,462,45,18,91,SNC,unitloc_value
5,1,18,1,3,7,507,462,68,18,86,50019,unitloc_value
5,1,18,1,3,8,583,462,68,18,52,SESTO,unitloc_value
5,1,18,1,3,9,660,462,139,18,52,FIORENTINO,unitloc_value
5,1,18,1,3,10,0,0,1653,2339,46,|,others
5,1,18,1,3,11,863,479,17,19,32,4,others
5,1,18,1,3,12,883,480,99,22,0,operatore,others
5,1,18,1,3,13,1090,478,60,19,93,David,others
5,1,18,1,3,14,1160,479,86,18,92,Pinzauti,others
5,1,18,1,3,15,1255,489,7,2,92,-,others
5,1,18,1,3,16,1271,478,56,19,96,Mob.,others
5,1,18,1,3,17,1337,479,39,18,96,393,others
5,1,18,1,3,18,1385,479,97,18,96,8902540,others
4,1,18,1,4,0,68,560,1174,24,-1,,others
5,1,18,1,4,1,68,560,113,20,90,Referente,others
5,1,18,1,4,2,275,561,20,18,95,Di,others
5,1,18,1,4,3,304,561,55,18,95,Gioia,others
5,1,18,1,4,4,376,560,104,24,96,Pierpaolo,others
5,1,18,1,4,5,863,561,26,19,93,CF,others
5,1,18,1,4,6,898,560,125,20,92,Produttore,others
5,1,18,1,4,7,1089,561,153,18,96,94248700489,others
4,1,18,1,5,0,66,614,1302,22,-1,,others
5,1,18,1,5,1,66,614,102,20,92,Telefono,others
5,1,18,1,5,2,274,615,139,18,96,3402404308,others
5,1,18,1,5,3,864,614,61,20,96,Email,others
5,1,18,1,5,4,933,614,80,20,96,Cliente,others
5,1,18,1,5,5,1090,615,278,21,77,FIISO3100L@istruzione.it,others
4,1,18,1,6,0,68,666,1300,24,-1,,others
5,1,18,1,6,1,68,668,52,19,93,Data,datarichiesta_key
5,1,18,1,6,2,129,667,101,20,91,Richiesta,datarichiesta_key
5,1,18,1,6,3,292,666,132,24,83,25-05-2022,datarichiesta_value
5,1,18,1,6,4,0,0,1653,2339,83,|,others
5,1,18,1,6,5,469,667,73,20,92,Orario,orariorichiesta_key
