level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,2480,3509,-1,,others
2,1,1,0,0,0,1139,62,168,62,-1,,others
3,1,1,1,0,0,1139,62,168,62,-1,,others
4,1,1,1,1,0,1139,62,168,62,-1,,others
5,1,1,1,1,1,1139,62,168,62,30,",",others
2,1,2,0,0,0,68,392,2364,152,-1,,others
3,1,2,1,0,0,68,392,2364,152,-1,,others
4,1,2,1,1,0,68,392,2364,152,-1,,others
5,1,2,1,1,1,68,392,2364,152,95, ,others
2,1,3,0,0,0,73,616,2355,9,-1,,others
3,1,3,1,0,0,73,616,2355,9,-1,,others
4,1,3,1,1,0,73,616,2355,9,-1,,others
5,1,3,1,1,1,73,616,2355,9,95, ,others
2,1,4,0,0,0,73,780,2355,9,-1,,others
3,1,4,1,0,0,73,780,2355,9,-1,,others
4,1,4,1,1,0,73,780,2355,9,-1,,others
5,1,4,1,1,1,73,780,2355,9,95, ,others
2,1,5,0,0,0,73,862,2355,9,-1,,others
3,1,5,1,0,0,73,862,2355,9,-1,,others
4,1,5,1,1,0,73,862,2355,9,-1,,others
5,1,5,1,1,1,73,862,2355,9,95, ,others
2,1,6,0,0,0,73,941,2355,9,-1,,others
3,1,6,1,0,0,73,941,2355,9,-1,,others
4,1,6,1,1,0,73,941,2355,9,-1,,others
5,1,6,1,1,1,73,941,2355,9,95, ,others
2,1,7,0,0,0,381,540,6,486,-1,,others
3,1,7,1,0,0,381,540,6,486,-1,,others
4,1,7,1,1,0,381,540,6,486,-1,,others
5,1,7,1,1,1,381,540,6,486,95, ,others
2,1,8,0,0,0,1271,1025,1157,5,-1,,others
3,1,8,1,0,0,1271,1025,1157,5,-1,,others
4,1,8,1,1,0,1271,1025,1157,5,-1,,others
5,1,8,1,1,1,1271,1025,1157,5,95, ,others
2,1,9,0,0,0,1605,540,5,590,-1,,others
3,1,9,1,0,0,1605,540,5,590,-1,,others
4,1,9,1,1,0,1605,540,5,590,-1,,others
