level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,2480,3509,-1,,others
2,1,1,0,0,0,1138,62,156,62,-1,,others
3,1,1,1,0,0,1138,62,156,62,-1,,others
4,1,1,1,1,0,1138,62,156,62,-1,,others
5,1,1,1,1,1,1138,62,156,62,18,@-,others
2,1,2,0,0,0,1003,134,501,42,-1,,others
3,1,2,1,0,0,1003,134,501,42,-1,,others
4,1,2,1,1,0,1003,134,501,42,-1,,others
5,1,2,1,1,1,1003,134,501,42,91,EUROCORPORATION,others
2,1,3,0,0,0,1115,186,278,11,-1,,others
3,1,3,1,0,0,1115,186,278,11,-1,,others
4,1,3,1,1,0,1115,186,278,11,-1,,others
5,1,3,1,1,1,1115,188,41,9,79,CONS,others
5,1,3,1,1,2,1161,186,62,11,17,ULENEA,others
5,1,3,1,1,3,1231,188,2,9,48,EF,others
5,1,3,1,1,4,1244,188,77,9,90,GESTIONE,others
5,1,3,1,1,5,1333,188,60,9,45,RIFIUTL,others
2,1,4,0,0,0,1138,209,233,92,-1,,others
3,1,4,1,0,0,1138,209,233,92,-1,,others
4,1,4,1,1,0,1138,209,233,92,-1,,others
5,1,4,1,1,1,1138,209,233,92,69,ow,others
2,1,5,0,0,0,73,395,2354,5,-1,,others
3,1,5,1,0,0,73,395,2354,5,-1,,others
4,1,5,1,1,0,73,395,2354,5,-1,,others
5,1,5,1,1,1,73,395,2354,5,95, ,others
2,1,6,0,0,0,73,536,2354,5,-1,,others
3,1,6,1,0,0,73,536,2354,5,-1,,others
4,1,6,1,1,0,73,536,2354,5,-1,,others
5,1,6,1,1,1,73,536,2354,5,95, ,others
2,1,7,0,0,0,73,618,2354,5,-1,,others
3,1,7,1,0,0,73,618,2354,5,-1,,others
4,1,7,1,1,0,73,618,2354,5,-1,,others
5,1,7,1,1,1,73,618,2354,5,95, ,others
2,1,8,0,0,0,73,782,2354,5,-1,,others
3,1,8,1,0,0,73,782,2354,5,-1,,others
4,1,8,1,1,0,73,782,2354,5,-1,,others
5,1,8,1,1,1,73,782,2354,5,95, ,others
2,1,9,0,0,0,73,864,2354,5,-1,,others
3,1,9,1,0,0,73,864,2354,5,-1,,others
4,1,9,1,1,0,73,864,2354,5,-1,,others
5,1,9,1,1,1,73,864,2354,5,95, ,others
2,1,10,0,0,0,73,943,2354,5,-1,,others
3,1,10,1,0,0,73,943,2354,5,-1,,others
4,1,10,1,1,0,73,943,2354,5,-1,,others
5,1,10,1,1,1,73,943,2354,5,95, ,others
2,1,11,0,0,0,383,537,3,492,-1,,others
3,1,11,1,0,0,383,537,3,492,-1,,others
4,1,11,1,1,0,383,537,3,492,-1,,others
5,1,11,1,1,1,383,537,3,492,95, ,others
2,1,12,0,0,0,676,944,3,85,-1,,others
3,1,12,1,0,0,676,944,3,85,-1,,others
4,1,12,1,1,0,676,944,3,85,-1,,others
5,1,12,1,1,1,676,944,3,85,95, ,others
2,1,13,0,0,0,988,944,3,85,-1,,others
3,1,13,1,0,0,988,944,3,85,-1,,others
4,1,13,1,1,0,988,944,3,85,-1,,others
5,1,13,1,1,1,988,944,3,85,95, ,others
2,1,14,0,0,0,73,1025,2354,5,-1,,others
3,1,14,1,0,0,73,1025,2354,5,-1,,others
4,1,14,1,1,0,73,1025,2354,5,-1,,others
5,1,14,1,1,1,73,1025,2354,5,95, ,others
2,1,15,0,0,0,1605,537,3,592,-1,,others
3,1,15,1,0,0,1605,537,3,592,-1,,others
4,1,15,1,1,0,1605,537,3,592,-1,,others
5,1,15,1,1,1,1605,537,3,592,95, ,others
2,1,16,0,0,0,73,1125,2354,5,-1,,others
3,1,16,1,0,0,73,1125,2354,5,-1,,others
4,1,16,1,1,0,73,1125,2354,5,-1,,others
5,1,16,1,1,1,73,1125,2354,5,95, ,others
2,1,17,0,0,0,73,1205,1198,5,-1,,others
3,1,17,1,0,0,73,1205,1198,5,-1,,others
4,1,17,1,1,0,73,1205,1198,5,-1,,others
5,1,17,1,1,1,73,1205,1198,5,95, ,others
2,1,18,0,0,0,326,1126,3,162,-1,,others
3,1,18,1,0,0,326,1126,3,162,-1,,others
4,1,18,1,1,0,326,1126,3,162,-1,,others
5,1,18,1,1,1,326,1126,3,162,95, ,others
2,1,19,0,0,0,775,1126,3,162,-1,,others
3,1,19,1,0,0,775,1126,3,162,-1,,others
4,1,19,1,1,0,775,1126,3,162,-1,,others
5,1,19,1,1,1,775,1126,3,162,95, ,others
2,1,20,0,0,0,73,1283,1198,6,-1,,others
3,1,20,1,0,0,73,1283,1198,6,-1,,others
4,1,20,1,1,0,73,1283,1198,6,-1,,others
5,1,20,1,1,1,73,1283,1198,6,95, ,others
2,1,21,0,0,0,73,1374,1198,6,-1,,others
3,1,21,1,0,0,73,1374,1198,6,-1,,others
4,1,21,1,1,0,73,1374,1198,6,-1,,others
5,1,21,1,1,1,73,1374,1198,6,95, ,others
2,1,22,0,0,0,73,396,4,1044,-1,,others
3,1,22,1,0,0,73,396,4,1044,-1,,others
4,1,22,1,1,0,73,396,4,1044,-1,,others
5,1,22,1,1,1,73,396,4,1044,95, ,others
2,1,23,0,0,0,1267,396,4,1044,-1,,others
3,1,23,1,0,0,1267,396,4,1044,-1,,others
4,1,23,1,1,0,1267,396,4,1044,-1,,others
5,1,23,1,1,1,1267,396,4,1044,95, ,others
2,1,24,0,0,0,73,1436,1198,5,-1,,others
3,1,24,1,0,0,73,1436,1198,5,-1,,others
4,1,24,1,1,0,73,1436,1198,5,-1,,others
5,1,24,1,1,1,73,1436,1198,5,95, ,others
2,1,25,0,0,0,100,567,2287,999,-1,,others
3,1,25,1,0,0,100,567,2287,999,-1,,others
4,1,25,1,1,0,103,567,1876,27,-1,,others
5,1,25,1,1,1,103,567,235,27,91,PRODUTTORE,produttore_key
5,1,25,1,1,2,411,567,134,27,95,COMUNE,produttore_value
5,1,25,1,1,3,552,568,59,26,90,DI,produttore_value
5,1,25,1,1,4,627,567,130,27,90,PISTOIA,produttore_value
5,1,25,1,1,5,1296,567,136,27,92,CLIENTE,others
5,1,25,1,1,6,1634,567,133,27,96,COMUNE,others
5,1,25,1,1,7,1774,568,51,26,91,DI,others
5,1,25,1,1,8,1830,567,149,27,91,PISTOIA,others
4,1,25,1,2,0,103,688,2211,36,-1,,others
5,1,25,1,2,1,103,689,80,28,96,Unit.,unitloc_key
5,1,25,1,2,2,198,691,63,26,96,Loc.,unitloc_key
5,1,25,1,2,3,410,690,49,27,96,Via,unitloc_value
5,1,25,1,2,4,475,690,74,27,93,Dino,unitloc_value
5,1,25,1,2,5,564,690,125,33,92,"Buzzati,",unitloc_value
5,1,25,1,2,6,705,690,15,27,68,1,unitloc_value
5,1,25,1,2,7,734,690,102,27,68,51100,unitloc_value
5,1,25,1,2,8,850,690,129,27,91,PISTOIA,unitloc_value
5,1,25,1,2,9,992,688,62,36,96,(PT),unitloc_value
5,1,25,1,2,10,1296,690,176,34,92,Operatore,others
5,1,25,1,2,11,1635,691,162,26,93,Francesca,others
5,1,25,1,2,12,1812,689,150,28,92,Buffolino,others
5,1,25,1,2,13,1975,705,10,3,92,-,others
5,1,25,1,2,14,1999,689,83,28,96,Mob.,others
5,1,25,1,2,15,2097,690,59,27,96,327,others
5,1,25,1,2,16,2170,690,144,27,96,6613420,others
4,1,25,1,3,0,103,812,1760,28,-1,,others
5,1,25,1,3,1,103,812,167,28,92,Referente,others
5,1,25,1,3,2,413,814,164,26,93,Francesco,others
5,1,25,1,3,3,589,812,159,28,91,Andreotti,others
5,1,25,1,3,4,1296,813,38,27,93,CF,others
5,1,25,1,3,5,1347,812,187,28,90,Produttore,others
5,1,25,1,3,6,1633,813,230,27,95,108690470,others
4,1,25,1,4,0,100,890,2045,37,-1,,others
5,1,25,1,4,1,100,892,151,28,91,Telefono,others
5,1,25,1,4,2,412,890,223,36,92,366/3488969,others
5,1,25,1,4,3,1297,892,90,28,96,Email,others
5,1,25,1,4,4,1401,892,117,28,96,Cliente,others
5,1,25,1,4,5,1633,892,353,33,81,f.andreotti@comune.,others
5,1,25,1,4,6,1991,893,154,34,76,pistoia.it,others
4,1,25,1,5,0,103,971,2042,37,-1,,others
5,1,25,1,5,1,103,975,77,26,93,Data,datarichiesta_key
5,1,25,1,5,2,194,973,151,28,90,Richiesta,datarichiesta_key
5,1,25,1,5,3,438,971,197,36,96,25-02-2022,datarichiesta_value
5,1,25,1,5,4,704,973,108,28,92,Orario,orariorichiesta_key
5,1,25,1,5,5,826,973,142,28,92,richiesta,orariorichiesta_key
5,1,25,1,5,6,1089,974,93,27,96,08:00,orariorichiesta_value
5,1,25,1,5,7,1297,973,90,28,92,Email,others
5,1,25,1,5,8,1402,973,186,28,91,Produttore,others
5,1,25,1,5,9,0,0,2480,3509,92,|,others
5,1,25,1,5,10,1633,973,512,35,76,f.andreotti@comune.pistoia.it,others
4,1,25,1,6,0,1295,1058,413,39,-1,,others
5,1,25,1,6,1,1295,1066,57,26,67,ZTL,others
5,1,25,1,6,2,1668,1058,40,39,74,LJ,others
4,1,25,1,7,0,103,1147,1626,39,-1,,others
5,1,25,1,7,1,103,1154,134,28,92,Mattina,others
5,1,25,1,7,2,343,1154,84,28,97,Dalle,others
5,1,25,1,7,3,565,1155,93,27,96,08:00,others
5,1,25,1,7,4,790,1154,65,28,97,Alle,others
5,1,25,1,7,5,1044,1155,91,27,96,13:00,others
5,1,25,1,7,6,1286,1148,87,37,96,PER,others
5,1,25,1,7,7,1392,1148,55,37,89,LA,others
5,1,25,1,7,8,1465,1147,264,39,89,LOGISTICA:,others
4,1,25,1,8,0,103,1233,1654,35,-1,,others
5,1,25,1,8,1,103,1233,192,35,92,Pomeriggio,others
5,1,25,1,8,2,0,0,2480,3509,95,|,others
5,1,25,1,8,3,343,1233,84,28,95,Dalle,others
5,1,25,1,8,4,565,1234,91,27,96,14:30,others
5,1,25,1,8,5,790,1233,65,28,96,Alle,others
5,1,25,1,8,6,1041,1234,91,27,96,17:00,others
5,1,25,1,8,7,1295,1234,135,27,91,SCHEDA,others
5,1,25,1,8,8,1444,1235,95,26,93,FATTA,others
5,1,25,1,8,9,1553,1235,45,26,93,DA,others
5,1,25,1,8,10,1611,1235,146,26,92,MATILDE,others
4,1,25,1,9,0,1296,1285,1091,27,-1,,others
5,1,25,1,9,1,1296,1285,181,27,91,CHIAMARE,others
5,1,25,1,9,2,1490,1285,149,27,91,ALMENO,others
5,1,25,1,9,3,1654,1286,67,26,92,DUE,others
5,1,25,1,9,4,1734,1285,120,27,92,GIORNI,others
5,1,25,1,9,5,1870,1286,110,26,96,PRIMA,others
5,1,25,1,9,6,1994,1286,59,26,93,PER,others
5,1,25,1,9,7,2066,1285,169,27,89,CONFERMA,others
5,1,25,1,9,8,2239,1286,119,26,91,DATA,others
5,1,25,1,9,9,2372,1286,15,26,91,E,others
4,1,25,1,10,0,1296,1336,131,27,-1,,others
5,1,25,1,10,1,1296,1336,131,27,92,ORARIO,others
4,1,25,1,11,0,1297,1384,1072,29,-1,,others
5,1,25,1,11,1,1297,1387,63,26,92,DAL,others
5,1,25,1,11,2,1373,1384,120,29,85,LUNEDi,others
5,1,25,1,11,3,1506,1387,41,26,91,AL,others
5,1,25,1,11,4,1557,1384,145,29,76,VENERDi,others
5,1,25,1,11,5,1716,1386,93,27,96,08:00,others
5,1,25,1,11,6,1824,1386,90,27,93,13:00,others
5,1,25,1,11,7,1928,1384,151,29,82,MARTEDi,others
5,1,25,1,11,8,2095,1387,15,26,91,E,others
5,1,25,1,11,9,2124,1384,138,29,85,GIOVEDi,others
5,1,25,1,11,10,2278,1386,91,27,96,14:30,others
4,1,25,1,12,0,1298,1437,90,27,-1,,others
5,1,25,1,12,1,1298,1437,90,27,96,17:00,others
4,1,25,1,13,0,1296,1488,1035,27,-1,,others
5,1,25,1,13,1,1296,1488,190,27,91,CONSEGNA,others
5,1,25,1,13,2,1498,1488,155,27,91,CASSONE,others
5,1,25,1,13,3,1668,1489,45,26,92,DA,others
5,1,25,1,13,4,1726,1488,97,27,92,30MC,others
5,1,25,1,13,5,1834,1489,22,26,91,A,others
5,1,25,1,13,6,1868,1488,117,27,91,SPONDE,others
5,1,25,1,13,7,1991,1488,129,27,96,BASSE,others
5,1,25,1,13,8,2133,1488,71,27,96,CON,others
5,1,25,1,13,9,2221,1489,46,26,96,DDT,others
5,1,25,1,13,10,2268,1489,63,26,85,DI,others
4,1,25,1,14,0,1297,1539,178,27,-1,,others
5,1,25,1,14,1,1297,1539,178,27,91,NOLEGGIO,others
2,1,26,0,0,0,1295,1587,1118,139,-1,,others
3,1,26,1,0,0,1295,1587,1118,139,-1,,others
4,1,26,1,1,0,1297,1587,1116,37,-1,,others
5,1,26,1,1,1,1297,1587,1116,37,72,"https://www.google.com/maps/@43.9305451,10.9433864,3a,75y",others
4,1,26,1,2,0,1295,1638,643,36,-1,,others
5,1,26,1,2,1,1295,1638,643,36,69,",179.63h,86.79t/data=!3m6!1e1!3m4!",others
4,1,26,1,3,0,1298,1691,852,35,-1,,others
5,1,26,1,3,1,1298,1691,852,35,31,1sqBwGa7tckBjoehYHEWaJdg!2e0!7116384!8i8192,others
2,1,27,0,0,0,1270,1736,1157,3,-1,,others
3,1,27,1,0,0,1270,1736,1157,3,-1,,others
4,1,27,1,1,0,1270,1736,1157,3,-1,,others
