,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
0,1,1,0,0,0,0,0,0,1653,2339,-1,,others
1,2,1,1,0,0,0,759,40,111,43,-1,,others
2,3,1,1,1,0,0,759,40,111,43,-1,,others
3,4,1,1,1,1,0,759,40,111,43,-1,,others
4,5,1,1,1,1,1,759,40,111,43,14,af,others
5,2,1,2,0,0,0,669,89,334,28,-1,,others
6,3,1,2,1,0,0,669,89,334,28,-1,,others
7,4,1,2,1,1,0,669,89,334,28,-1,,others
8,5,1,2,1,1,1,669,89,334,28,90,EUROCORPORATION,others
9,2,1,3,0,0,0,742,124,188,7,-1,,others
10,3,1,3,1,0,0,742,124,188,7,-1,,others
11,4,1,3,1,1,0,742,124,188,7,-1,,others
12,5,1,3,1,1,1,742,124,74,7,34,CONSULENZA,others
13,5,1,3,1,1,2,820,124,5,7,53,E,others
14,5,1,3,1,1,3,829,124,53,7,79,GESTIONE,others
15,5,1,3,1,1,4,888,124,42,7,73,RIFLUTL,others
16,2,1,4,0,0,0,44,258,1578,173,-1,,others
17,3,1,4,1,0,0,44,258,1578,173,-1,,others
18,4,1,4,1,1,0,44,258,1578,120,-1,,others
19,5,1,4,1,1,1,44,258,1578,120,95,  ,others
20,4,1,4,1,2,0,1066,378,12,37,-1,,others
21,5,1,4,1,2,1,1066,378,12,37,95,  ,others
22,4,1,4,1,3,0,251,415,24,16,-1,,others
23,5,1,4,1,3,1,251,415,24,16,95, ,others
24,2,1,5,0,0,0,1095,295,279,37,-1,,others
25,3,1,5,1,0,0,1095,295,279,37,-1,,others
26,4,1,5,1,1,0,1095,295,279,37,-1,,others
27,5,1,5,1,1,1,1095,296,83,35,93,PER,others
28,5,1,5,1,1,2,1196,295,178,37,92,UFFICIO,others
29,2,1,6,0,0,0,1088,369,444,53,-1,,others
30,3,1,6,1,0,0,1088,369,444,53,-1,,others
31,4,1,6,1,1,0,1090,369,442,24,-1,,others
32,5,1,6,1,1,1,1090,370,78,18,93,Istituto,others
33,5,1,6,1,1,2,1177,370,108,18,90,Istruzione,others
34,5,1,6,1,1,3,1294,369,121,19,92,Secondaria,others
35,5,1,6,1,1,4,1424,370,108,23,96,Superiore,others
36,4,1,6,1,2,0,1088,403,397,19,-1,,others
37,5,1,6,1,2,1,1088,404,80,18,93,Tecnica,others
38,5,1,6,1,2,2,1178,409,11,13,93,e,others
39,5,1,6,1,2,3,1199,403,74,19,92,Liceale,others
40,5,1,6,1,2,4,1282,404,56,18,91,Piero,others
41,5,1,6,1,2,5,1346,403,139,19,91,Calamandrei,others
42,2,1,7,0,0,0,44,357,231,58,-1,,others
43,3,1,7,1,0,0,44,357,231,58,-1,,others
44,4,1,7,1,1,0,44,357,231,21,-1,,others
45,5,1,7,1,1,1,44,357,231,21,95, ,others
46,4,1,7,1,2,0,250,378,12,37,-1,,others
47,5,1,7,1,2,1,250,378,12,37,95,  ,others
48,2,1,8,0,0,0,1532,357,90,48,-1,,others
49,3,1,8,1,0,0,1532,357,90,48,-1,,others
50,4,1,8,1,1,0,1532,357,90,48,-1,,others
51,5,1,8,1,1,1,1532,357,90,48,95, ,others
52,2,1,9,0,0,0,275,369,551,24,-1,,others
53,3,1,9,1,0,0,275,369,551,24,-1,,others
54,4,1,9,1,1,0,275,369,551,24,-1,,others
55,5,1,9,1,1,1,275,370,78,18,91,Istituto,others
56,5,1,9,1,1,2,362,370,108,18,91,Istruzione,others
57,5,1,9,1,1,3,479,369,121,19,92,Secondaria,others
58,5,1,9,1,1,4,609,370,108,23,96,Superiore,others
59,5,1,9,1,1,5,724,370,81,18,92,Tecnica,others
60,5,1,9,1,1,6,814,375,12,13,92,e,others
61,2,1,10,0,0,0,275,387,680,35,-1,,others
