level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,1653,2339,-1,,others
2,1,1,0,0,0,759,40,111,43,-1,,others
3,1,1,1,0,0,759,40,111,43,-1,,others
4,1,1,1,1,0,759,40,111,43,-1,,others
5,1,1,1,1,1,759,40,111,43,14,af,others
2,1,2,0,0,0,44,260,1578,104,-1,,others
3,1,2,1,0,0,44,260,1578,104,-1,,others
4,1,2,1,1,0,44,260,1578,104,-1,,others
5,1,2,1,1,1,44,260,1578,104,95, ,others
2,1,3,0,0,0,48,410,1570,7,-1,,others
3,1,3,1,0,0,48,410,1570,7,-1,,others
4,1,3,1,1,0,48,410,1570,7,-1,,others
5,1,3,1,1,1,48,410,1570,7,95, ,others
2,1,4,0,0,0,48,520,1570,6,-1,,others
3,1,4,1,0,0,48,520,1570,6,-1,,others
4,1,4,1,1,0,48,520,1570,6,-1,,others
5,1,4,1,1,1,48,520,1570,6,95, ,others
2,1,5,0,0,0,48,574,1570,7,-1,,others
3,1,5,1,0,0,48,574,1570,7,-1,,others
4,1,5,1,1,0,48,574,1570,7,-1,,others
5,1,5,1,1,1,48,574,1570,7,95, ,others
2,1,6,0,0,0,48,627,1570,6,-1,,others
3,1,6,1,0,0,48,627,1570,6,-1,,others
4,1,6,1,1,0,48,627,1570,6,-1,,others
5,1,6,1,1,1,48,627,1570,6,95, ,others
2,1,7,0,0,0,255,360,2,324,-1,,others
3,1,7,1,0,0,255,360,2,324,-1,,others
4,1,7,1,1,0,255,360,2,324,-1,,others
5,1,7,1,1,1,255,360,2,324,95, ,others
2,1,8,0,0,0,847,683,771,4,-1,,others
3,1,8,1,0,0,847,683,771,4,-1,,others
4,1,8,1,1,0,847,683,771,4,-1,,others
5,1,8,1,1,1,847,683,771,4,95, ,others
2,1,9,0,0,0,1070,360,3,393,-1,,others
3,1,9,1,0,0,1070,360,3,393,-1,,others
4,1,9,1,1,0,1070,360,3,393,-1,,others
5,1,9,1,1,1,1070,360,3,393,95, ,others
2,1,10,0,0,0,44,680,807,78,-1,,others
3,1,10,1,0,0,44,680,807,78,-1,,others
4,1,10,1,1,0,44,680,807,78,-1,,others
5,1,10,1,1,1,44,680,807,78,95, ,others
2,1,11,0,0,0,847,749,771,5,-1,,others
3,1,11,1,0,0,847,749,771,5,-1,,others
4,1,11,1,1,0,847,749,771,5,-1,,others
5,1,11,1,1,1,847,749,771,5,95, ,others
2,1,12,0,0,0,48,802,799,5,-1,,others
3,1,12,1,0,0,48,802,799,5,-1,,others
4,1,12,1,1,0,48,802,799,5,-1,,others
5,1,12,1,1,1,48,802,799,5,95, ,others
2,1,13,0,0,0,66,89,1472,757,-1,,others
3,1,13,1,0,0,66,89,1472,757,-1,,others
4,1,13,1,1,0,669,89,334,28,-1,,others
5,1,13,1,1,1,669,89,334,28,92,EUROCORPORATION,others
4,1,13,1,2,0,68,378,1305,19,-1,,others
5,1,13,1,2,1,68,378,158,19,92,PRODUTTORE,produttore_key
5,1,13,1,2,2,274,378,134,18,91,CONSORZIO,produttore_value
5,1,13,1,2,3,417,378,95,18,92,ELETTRA,produttore_value
5,1,13,1,2,4,519,378,39,18,95,SRL,produttore_value
5,1,13,1,2,5,863,378,92,19,92,CLIENTE,others
5,1,13,1,2,6,1089,378,134,18,91,CONSORZIO,others
5,1,13,1,2,7,1232,378,95,18,91,ELETTRA,others
5,1,13,1,2,8,1334,378,39,18,93,SRL,others
4,1,13,1,3,0,101,441,726,24,-1,,others
5,1,13,1,3,1,101,459,4,4,0,ps,others
5,1,13,1,3,2,274,441,42,24,92,C/O,unitloc_value
5,1,13,1,3,3,324,443,57,18,92,SIFTE,unitloc_value
5,1,13,1,3,4,391,443,60,18,90,BERTI,unitloc_value
5,1,13,1,3,5,466,453,7,2,90,-,unitloc_value
5,1,13,1,3,6,481,443,38,18,79,VIA,unitloc_value
5,1,13,1,3,7,526,443,77,18,79,SANDRO,unitloc_value
5,1,13,1,3,8,605,443,110,18,90,PERTINI,unitloc_value
5,1,13,1,3,9,724,443,26,18,95,50,unitloc_value
5,1,13,1,3,10,759,443,68,18,91,50019,unitloc_value
4,1,13,1,4,0,68,458,1470,42,-1,,others
5,1,13,1,4,1,68,460,54,19,95,Unit.,unitloc_key
5,1,13,1,4,2,132,460,42,19,96,Loc.,unitloc_key
5,1,13,1,4,3,274,477,67,18,92,SESTO,unitloc_value
5,1,13,1,4,4,351,477,119,18,92,FIORENTINO,unitloc_value
5,1,13,1,4,5,473,476,59,24,77,(Fl),unitloc_value
5,1,13,1,4,6,863,460,119,23,91,Operatore,others
5,1,13,1,4,7,1088,459,124,19,95,Alessandro,others
5,1,13,1,4,8,1221,460,78,18,93,Barone,others
5,1,13,1,4,9,1307,470,7,2,93,-,others
5,1,13,1,4,10,1324,459,56,19,92,Mob.,others
5,1,13,1,4,11,1389,458,149,24,92,335/5942201,others
4,1,13,1,5,0,68,541,1174,20,-1,,others
5,1,13,1,5,1,68,541,113,20,90,Referente,others
5,1,13,1,5,2,274,542,114,18,95,GIOVANNI,others
5,1,13,1,5,3,405,542,27,18,91,LO,others
5,1,13,1,5,4,442,542,81,18,91,NARDO,others
5,1,13,1,5,5,532,542,30,18,96,OK,others
5,1,13,1,5,6,863,542,26,19,93,CF,others
5,1,13,1,5,7,898,541,125,20,92,Produttore,others
5,1,13,1,5,8,1089,542,153,18,96,2093750970,others
4,1,13,1,6,0,66,594,1318,24,-1,,others
5,1,13,1,6,1,66,594,102,20,92,Telefono,others
5,1,13,1,6,2,274,595,138,18,96,3315940525,others
5,1,13,1,6,3,864,594,61,20,96,Email,others
5,1,13,1,6,4,933,594,80,20,96,Cliente,others
5,1,13,1,6,5,1090,594,294,24,82,p.gori@consorzioelettra.it,others
4,1,13,1,7,0,68,647,1316,25,-1,,others
5,1,13,1,7,1,68,649,52,19,93,Data,datarichiesta_key
5,1,13,1,7,2,129,648,101,20,92,Richiesta,datarichiesta_key
5,1,13,1,7,3,292,647,132,24,80,23-02-2022,datarichiesta_value
5,1,13,1,7,4,0,0,1653,2339,80,|,others
5,1,13,1,7,5,469,648,73,20,92,Orario,orariorichiesta_key
5,1,13,1,7,6,550,648,96,20,92,richiesta,orariorichiesta_key
5,1,13,1,7,7,726,649,62,18,96,07:00,orariorichiesta_value
5,1,13,1,7,8,864,648,61,20,92,Email,others
5,1,13,1,7,9,934,648,125,20,92,Produttore,others
5,1,13,1,7,10,0,0,1653,2339,86,|,others
5,1,13,1,7,11,1090,648,294,24,86,p.gori@consorzioelettra.it,others
4,1,13,1,8,0,863,705,276,27,-1,,others
5,1,13,1,8,1,863,710,38,18,81,ZTL,others
5,1,13,1,8,2,1112,705,27,27,42,oO,others
4,1,13,1,9,0,68,765,1085,26,-1,,others
5,1,13,1,9,1,68,769,90,20,92,Mattina,others
5,1,13,1,9,2,229,769,56,20,96,Dalle,others
5,1,13,1,9,3,377,770,62,18,96,07:00,others
5,1,13,1,9,4,527,769,43,20,96,Alle,others
5,1,13,1,9,5,696,770,61,18,94,11:30,others
5,1,13,1,9,6,857,765,59,25,96,PER,others
5,1,13,1,9,7,927,765,38,25,93,LA,others
5,1,13,1,9,8,976,765,177,26,90,LOGISTICA:,others
4,1,13,1,10,0,68,822,1103,24,-1,,others
5,1,13,1,10,1,68,822,129,24,90,Pomeriggio,others
5,1,13,1,10,2,0,0,1653,2339,83,|,others
5,1,13,1,10,3,229,822,56,20,83,Dalle,others
5,1,13,1,10,4,527,822,43,20,96,Alle,others
5,1,13,1,10,5,863,823,74,18,90,SCHEDA,others
5,1,13,1,10,6,938,823,88,18,92,FATTA,others
5,1,13,1,10,7,1035,823,30,18,93,DA,others
5,1,13,1,10,8,1074,823,97,18,91,MATILDE,others
2,1,14,0,0,0,49,360,2,496,-1,,others
3,1,14,1,0,0,49,360,2,496,-1,,others
4,1,14,1,1,0,49,360,2,496,-1,,others
